,FIPS,PCT_LACCESS_POP10,PCT_LACCESS_POP15,PCT_LACCESS_LOWI10,PCT_LACCESS_LOWI15,PCT_LACCESS_HHNV10,PCT_LACCESS_HHNV15,PCT_LACCESS_SNAP15
1899,37019,15.679895978503133,15.54553612375078,4.846614883368925,5.531190598278216,4.433956794783874,3.549722885192324,2.151012538783645
1900,37021,24.796211090366864,21.61024700254664,8.647385570429007,7.993473177530275,2.3292287120517368,2.310002118585229,2.4760656618113375
1901,37023,27.706670781295866,29.573412854288435,12.21653207750143,13.564151747886418,4.720369271994553,5.309865453118142,5.639326459943889
1902,37025,22.350823366221135,22.99707412912247,5.795144341969148,7.231018175480896,1.5658271510171473,2.034001958221804,2.683758367612448
1903,37027,35.32456480662022,35.981722257289384,15.71530654403895,17.127408914226592,4.136084674800167,3.4239790534796635,6.437782870391189
1904,37029,3.7478083866291083,4.397871902951122,0.981126735741062,0.8910547898988708,1.3157519902626342,3.079662549618558,0.3936456252903075
1905,37031,24.608940922210504,25.18475193988085,6.974055468098271,7.06667034485327,2.581815223585958,2.8488723786220955,2.600066188992276
1906,37033,10.595736903359416,7.822722364810658,6.125264676277921,3.2988396100681014,7.144324677283135,6.017968112173536,1.544172210897247
1907,37035,26.124981271881083,21.46750204036849,9.892266902525817,7.824440567705205,3.254607636080198,2.15424773681308,3.2432718884002494
1908,37037,7.895297909726715,4.845340551123927,3.4777126203986457,2.4039160747945516,3.835030714154328,3.6650669928592103,0.7769793367846662
1909,37039,0.42883155255031696,7.544747240421186,0.12193082607148667,3.4300390877014606,3.912871645130129,4.368498979471675,1.121145257912984
1910,37041,21.438298422753533,23.13513770828128,7.39182973909829,11.332454954929561,4.513893425642465,5.346020525306041,4.032412233521455
1911,37043,3.718128148946604,3.2364618190862475,1.6339549809825444,1.2520194765928119,4.085840571635773,3.767351483707833,0.4140131609036695
1912,37045,12.976242355867168,16.689742376545404,5.5600047240057915,7.210199424635127,4.077066007676073,3.8342148992827134,3.298026592319362
1913,37047,2.7893646737763778,4.385175185460773,1.3784963695098127,1.3338931427947915,5.667044432522434,4.738447508815865,0.4114054053310596
1914,37049,22.801888495203904,28.03363478699763,6.231038037019294,8.143477426253641,2.9899331281875727,3.0845592670196034,2.615592995602273
1915,37051,30.225624676290685,30.16608027303718,12.797580691231314,12.830459207408987,2.573445411070235,2.5192315251160653,4.699084005032965
1916,37053,13.103141306613539,13.13521239265176,2.754951087403754,2.834119405053234,2.0987393866493016,2.4113037262500674,0.9139130631198412
1917,37055,37.623216998150355,30.58733803179982,9.921220586462882,7.448849947591922,0.9354223624539448,2.040635495297649,3.341117796512403
1918,37057,17.301148322569286,16.557157615473546,6.409578282063386,6.593863301907133,2.764656914580904,2.6397110284056264,3.0671542054694565
1919,37059,11.028393840420806,10.879028713988168,2.70389901070291,3.2278583068583897,2.3619556713914127,3.633280799696239,1.1288047123921698
1920,37061,1.6856313543181642,1.9441660678793093,0.8170569034002307,0.9068166921091907,4.9599632485142475,5.72119949991527,0.43359174314311266
1921,37063,26.969196573867528,25.875786166176834,6.246878739922754,7.460457972491563,1.5913081980376869,1.7614604520895762,2.2954773580843
1922,37065,16.15148197075939,12.977908783982194,9.485459163213433,7.77103601158539,6.348278477312454,4.120725367544622,3.812558616734262
1923,37067,38.9479506601172,36.58833064630935,12.033637682252147,13.933556102685973,2.6713468269043164,2.7384163824414753,4.039087770570794
1924,37069,4.731668821862996,4.477869988965687,2.1735168958922615,2.220886588452614,3.5398794338864135,4.991122088318595,0.8845616925430048
1925,37071,28.31023603776336,28.29086288309905,10.687258718083712,11.270559549472258,2.577099407100392,2.4966720110097285,4.8722929985296055
1926,37073,0.03905920542284996,0.03905920542284996,0.019191128570526197,0.02306659167888735,3.9152278669179634,3.227868728462701,0.007773598498747888
1927,37075,2.8380665593106986,2.8380665593106986,1.7127915797436184,1.1171741232021488,2.9139232734743046,4.40374736801478,0.23288988100211186
1928,37077,14.438960354470327,16.286191788312436,2.7324458490793777,4.007275063611523,3.3657074948053762,2.997663018567743,1.443611962401944
1929,37079,0.0,,0.0,,3.4033967925409545,4.604010775759073,
1930,37081,21.017281055172543,20.233808722463444,6.6883854489823005,8.332821684742612,1.8139272451554254,1.955291691466978,2.925415972350708
1931,37083,17.448632935246895,16.528663936262088,9.571837432955057,9.386241894654953,7.034984812784615,6.543197709072053,6.069718886430859
1932,37085,8.945768988294791,8.757052439028323,4.0674039589424735,3.9242743836359284,3.055073249540078,2.950534770973698,1.2908667449363227
1933,37087,20.371572708260725,21.589183988073888,6.893882580113862,8.46531384048169,2.7326599881983182,2.4004995291158435,3.092549918445237
1934,37089,20.945732144631158,21.71771411575951,5.2358242999605205,7.204552905732189,2.1143852117963826,2.7829372690376477,2.0833480830282607
1935,37091,11.433555774253435,10.130858298541368,6.309548505803761,5.294695704460334,9.343189212209172,7.082466474185763,4.021697248262642
1936,37093,22.58829733131922,21.119006570082384,9.488826009269317,8.542435779741629,5.415664920434412,4.525352689006127,3.4799229388858883
1937,37095,59.201500543158524,89.96253619381928,25.719284965620137,35.387537998167126,6.3246144414023595,10.364690284678858,19.63861386566083
1938,37097,15.715015571154689,15.279670617335123,5.433217101765688,5.086186236310806,2.43235597608114,2.223227263962117,1.5720358568326407
1939,37099,17.17673695229664,18.044086335145888,8.179447709913958,11.340322293107247,4.73058676288945,4.259163750847507,1.9035000784705036
1940,37101,4.991468610780119,5.151845059850318,1.658731867865329,1.5345826451649,1.8072356326608572,2.62950668489995,0.5915792466209306
1941,37103,0.003080740593036945,0.003080740593036945,0.001228396515417463,0.0014271904515078793,8.500946306511905,5.327611992689873,0.0008080882371859443
1942,37105,21.536901002879585,14.767096658455742,9.414002630588913,4.521373458499101,4.825415512308233,2.4318859851625487,1.8732875573762808
1943,37107,12.296832584163761,12.74922232664587,4.843593739118783,6.0141729296881925,2.9333229415761046,3.06352286834322,2.650295322920027
1944,37109,16.467666410739792,14.264014451922314,5.09221809964035,4.6995018706600655,2.5166054102529873,2.4471961616693143,1.7504130976941206
1945,37111,7.751883458169237,4.279722481605987,3.284319422889101,2.176011986533216,5.012500549890072,3.648465873984768,0.86332886880125
1946,37113,6.455666281930076,6.526401153470167,2.3871529199141888,3.1952844434119743,4.196828389393845,4.46193273039157,1.3869983453971764
1947,37115,9.968457118193506,12.205509801140773,3.558647738498661,6.395394625508042,5.533294274235189,4.326227377286344,3.172964206863927
1948,37117,2.2364890868000855,3.712026275771202,1.0256479286879412,1.3703058827461008,5.5633413942703624,5.275076611568821,0.7632486043224161
1949,37119,22.441943656207293,18.26814832628791,6.56961638488778,5.4459411501520405,1.3755435571264891,1.12463066659039,1.7948210605428436
1950,37121,5.533816220181706,,2.552847890198132,,5.705270430406044,5.888540455691249,
1951,37123,0.830468648551385,1.6867687409753436,0.30452555764506833,0.5772188345017015,3.6443733572342087,7.250980278128585,0.32214907803980275
1952,37125,25.361115137397533,20.32422464624316,6.021148684150113,4.167969638423856,2.975970914762014,2.988157822650852,1.7152019534946081
1953,37127,13.183550891503652,14.418036007095159,4.0415059372167255,5.675646583957951,3.773960640023477,3.7204017525226565,2.8781731520636544
1954,37129,31.976328556134693,30.170691924424496,7.882857876727193,7.667691958614821,1.0819099505616065,1.1289985848849626,2.2394188228326244
1955,37131,4.480043222975746,11.653095802565092,2.68974698542654,7.065273375434092,9.532921431279997,10.745163966402329,3.661758073454074
1956,37133,32.2885808767482,30.349705190158467,10.954852462785592,10.186311493439518,2.964257275044565,2.7196926718917993,2.202720511437729
1957,37135,23.286848373248407,19.05533944078071,11.363281402335558,8.91975720888252,2.7193605475414815,2.3919376179255885,1.0213131956425947
1958,37137,4.957139819621037,5.4931463586706855,2.3325144356131844,2.357325589163588,3.9086923806533695,3.4618049904174315,1.0318862774766502
1959,37139,17.766116403571875,25.072474859947125,9.117305184871155,12.467985642005806,4.456365455030382,7.550758628461153,6.976941614334113
1960,37141,6.868740192883008,6.67097434458232,3.343092121086676,3.163278516575789,5.501158608511188,4.972754137062067,1.9174042741356565
1961,37143,2.784466684136408,3.4011469311438045,0.535664494705624,1.0984891556246488,4.439828008956931,8.363870147846123,0.5566314785487013
1962,37145,7.539158403443492,10.259743586013178,2.5801984076227953,4.333150099742728,2.3320553298149123,4.671045152499261,2.63032632080079
1963,37147,8.64901848870495,9.231674693669923,3.1639113447978326,3.1562362907278527,2.3518506584005063,2.2299026644850173,1.2863588364871346
1964,37149,0.35316971732328034,0.35316971732328034,0.1570331592790268,0.106059165003059,2.621010077324519,4.048838187747858,0.024823592823433535
1965,37151,17.23129155914301,19.250414767919676,7.156786779100259,8.41680105426315,2.8078157545826485,3.2664138408396335,3.0722128156557167
1966,37153,12.060202083655417,13.139415326327752,4.98917103935213,6.016219008232423,4.112330902856208,3.827062001513548,2.4884823056277967
1967,37155,9.657533903179447,9.350313589050295,6.049396387869402,5.941401709756246,5.782936145749193,6.157670504150905,3.1797101261475094
1968,37157,22.17008641149066,20.872728961258822,11.480065850086712,11.602784038239697,5.203141164870467,5.0394283132567645,5.009964381125397
1969,37159,23.649227694396295,24.680038327733474,8.845813941327838,10.500733410763646,2.9061753021643204,2.8891995158812946,3.479385555810595
1970,37161,22.66488164446114,21.474470182479426,9.663434198036956,10.147022118848593,4.2109405794662855,4.393789747251111,4.785957697417716
1971,37163,4.596041934728381,4.280386493578614,2.235117565191058,2.3223160608635522,4.376902835409373,5.669621744799,0.9393080939022953
1972,37165,16.43527703428932,16.228426316399673,7.587761232195731,7.7486983609288105,5.510031940312774,5.023917254522316,3.8839788268091966
