,FIPS,REDEMP_SNAPS12,REDEMP_SNAPS17,PCT_SNAP12,PCT_SNAP17,PC_SNAPBEN12,PC_SNAPBEN17,SNAP_PART_RATE11,SNAP_PART_RATE16,PC_WIC_REDEMP11,PC_WIC_REDEMP16,REDEMP_WICS11,REDEMP_WICS16,PCT_WIC12,PCT_WIC17,PCT_WICINFANTCHILD14,PCT_WICINFANTCHILD16,FOOD_BANKS18
10,1021,247911.59465240646,179241.60094117647,18.90847619188084,16.50005631061468,28.1759586334228,20.389406204223633,84.02,86.898,21.231494903564453,17.610275268554688,132505.765625,128836.7734375,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
11,1023,199087.2679591837,190980.33364161852,18.90847619188084,16.50005631061468,31.942089080810547,27.88721466064453,84.02,86.898,,,113049.796875,88731.125,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
12,1025,404583.406307054,347058.4692165899,18.90847619188084,16.50005631061468,33.350563049316406,26.931169509887695,84.02,86.898,30.088899612426758,33.364994049072266,76973.421875,101550.5234375,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
13,1027,181439.6724590164,116561.48776119403,18.90847619188084,16.50005631061468,19.744678497314453,12.449813842773438,84.02,86.898,,,104615.4765625,83847.2734375,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
14,1029,157971.5238,141533.0975342466,18.90847619188084,16.50005631061468,23.725568771362305,17.9865779876709,84.02,86.898,20.466106414794922,14.430442810058594,61103.60546875,53583.84375,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
15,1031,306212.26293333335,276972.324140625,18.90847619188084,16.50005631061468,16.165163040161133,17.031654357910156,84.02,86.898,23.05166244506836,21.849327087402344,193768.421875,159640.546875,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
16,1033,263129.2794618834,166642.45873015875,18.90847619188084,16.50005631061468,22.532634735107422,15.697247505187988,84.02,86.898,23.089128494262695,18.749486923217773,139907.296875,113261.484375,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
17,1035,137903.45450549453,192660.2677894737,18.90847619188084,16.50005631061468,39.97648620605469,30.522361755371094,84.02,86.898,,,138156.515625,130550.9921875,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
18,1037,218925.34399999995,106860.97142857143,18.90847619188084,16.50005631061468,23.28809356689453,18.884445190429688,84.02,86.898,,,64989.2890625,54895.16015625,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
19,1039,305199.15815384616,209586.83093990752,18.90847619188084,16.50005631061468,27.797616958618164,22.787933349609375,84.02,86.898,22.461713790893555,19.956680297851562,85397.1875,106574.375,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
20,1041,167601.42074074075,138518.58655462184,18.90847619188084,16.50005631061468,27.707914352416992,24.289283752441406,84.02,86.898,25.77839469909668,,71658.78125,88526.453125,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
21,1043,224490.19483870963,173747.71680539934,18.90847619188084,16.50005631061468,18.9764347076416,12.892474174499512,84.02,86.898,22.228618621826172,18.026166915893555,162473.015625,123863.796875,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
22,1045,340056.25312072894,196266.0927272727,18.90847619188084,16.50005631061468,27.477279663085938,23.326087951660156,84.02,86.898,17.901012420654297,15.607748985290527,112131.9453125,128246.2734375,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
23,1047,505114.8591904049,517993.0055725191,18.90847619188084,16.50005631061468,53.308406829833984,45.92630386352539,84.02,86.898,41.67624282836914,33.768943786621094,163886.140625,169233.0625,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,1
24,1049,226782.46485089467,191554.51763987791,18.90847619188084,16.50005631061468,26.102746963500977,22.32942771911621,84.02,86.898,26.682174682617188,21.593460083007812,173075.140625,139574.234375,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
25,1051,350017.54190114065,266212.32598503743,18.90847619188084,16.50005631061468,20.399110794067383,14.030878067016602,84.02,86.898,19.105304718017578,16.69959259033203,138963.3125,150784.328125,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
26,1053,319667.6844970414,247229.13457425742,18.90847619188084,16.50005631061468,34.0209846496582,26.524154663085938,84.02,86.898,27.762649536132812,23.767314910888672,176760.15625,148498.171875,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
27,1055,271338.48940594064,155505.79382488478,18.90847619188084,16.50005631061468,21.875429153442383,14.733264923095703,84.02,86.898,23.434494018554688,21.322500228881836,152848.5625,156642.703125,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
28,1057,405875.1986842106,294341.1657142857,18.90847619188084,16.50005631061468,28.505664825439453,25.286413192749023,84.02,86.898,21.257856369018555,17.955507278442383,72476.53125,74313.359375,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
29,1059,348542.8149593496,230148.45188916876,18.90847619188084,16.50005631061468,27.320634841918945,20.32068634033203,84.02,86.898,33.51803970336914,28.550601959228516,152128.796875,129105.8203125,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
30,1061,348479.9564028777,209348.22775725595,18.90847619188084,16.50005631061468,29.046592712402344,21.494895935058594,84.02,86.898,20.52393913269043,17.132888793945312,91533.3515625,64855.328125,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
31,1063,149920.7096703297,109714.85662921348,18.90847619188084,16.50005631061468,49.04729461669922,40.106040954589844,84.02,86.898,,,159632.9375,125394.2421875,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
32,1065,295879.1264088398,225814.76350877192,18.90847619188084,16.50005631061468,34.04948043823242,29.28931427001953,84.02,86.898,29.223073959350586,,112201.9921875,153736.609375,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
33,1067,135975.07052132703,124707.13192052979,18.90847619188084,16.50005631061468,24.708087921142578,19.342548370361328,84.02,86.898,,12.450860977172852,89802.8046875,53174.51171875,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
34,1069,330163.77942148765,246409.55275609758,18.90847619188084,16.50005631061468,24.835851669311523,21.04776382446289,84.02,86.898,27.214563369750977,23.419815063476562,126758.015625,110966.2734375,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,1
35,1071,220545.15322239033,163199.5805076142,18.90847619188084,16.50005631061468,22.5414981842041,15.747108459472656,84.02,86.898,19.335996627807617,15.02019214630127,93531.7265625,71070.0859375,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
36,1073,364831.8124550534,274152.59474901215,18.90847619188084,16.50005631061468,24.61500358581543,20.021835327148438,84.02,86.898,25.318265914916992,16.151168823242188,173528.5,135000.46875,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,1
37,1075,241560.6381081081,154912.93275,18.90847619188084,16.50005631061468,26.254825592041016,21.720684051513672,84.02,86.898,18.197528839111328,14.13074016571045,64997.0234375,49199.703125,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
38,1077,274112.6880991734,174954.72257833483,18.90847619188084,16.50005631061468,18.50922393798828,13.493556022644043,84.02,86.898,19.270261764526367,16.031383514404297,104973.046875,82345.203125,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
39,1079,267727.6788957055,216785.0513761468,18.90847619188084,16.50005631061468,24.567371368408203,20.681411743164062,84.02,86.898,19.551088333129883,14.823974609375,110949.171875,123161.2890625,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
40,1081,339127.4570293282,236835.24069651743,18.90847619188084,16.50005631061468,15.91007137298584,12.26093864440918,84.02,86.898,13.501198768615723,12.155978202819824,138994.84375,121025.671875,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,1
41,1083,263637.1175838926,174496.42393120393,18.90847619188084,16.50005631061468,18.053869247436523,11.635522842407227,84.02,86.898,16.301740646362305,12.419169425964355,154942.625,144126.015625,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
42,1085,127112.7246,116757.38188679246,18.90847619188084,16.50005631061468,52.208187103271484,44.06510543823242,84.02,86.898,28.588794708251953,,79612.6484375,81811.7578125,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
43,1087,523231.4292307692,254555.43555555554,18.90847619188084,16.50005631061468,52.888736724853516,35.59050750732422,84.02,86.898,19.684545516967773,16.472301483154297,104726.703125,78506.9921875,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
44,1089,301028.96001464647,243286.62619379352,18.90847619188084,16.50005631061468,14.795721054077148,13.213689804077148,84.02,86.898,14.928847312927246,12.795186042785645,136993.15625,103763.4375,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,1
45,1091,395813.2029967427,376239.56583941606,18.90847619188084,16.50005631061468,32.40422439575195,27.281721115112305,84.02,86.898,30.603290557861328,28.41021156311035,105331.4296875,110890.7421875,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
46,1093,366487.6659854014,308877.2792647059,18.90847619188084,16.50005631061468,25.83934783935547,19.45831871032715,84.02,86.898,20.958234786987305,18.23821449279785,91770.125,91081.640625,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
47,1095,362775.7723738318,263520.1931125828,18.90847619188084,16.50005631061468,23.25748062133789,18.918066024780273,84.02,86.898,36.47017288208008,30.977975845336914,228283.828125,184169.875,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
48,1097,341039.1568057554,268164.0977387713,18.90847619188084,16.50005631061468,31.458189010620117,25.635637283325195,84.02,86.898,24.57821273803711,22.0963134765625,188087.953125,166927.203125,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,1
49,1099,328256.0431270359,231100.92974999998,18.90847619188084,16.50005631061468,30.843700408935547,22.670793533325195,84.02,86.898,28.66276741027832,21.338605880737305,93342.3515625,91948.046875,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
50,1101,491174.299530115,393956.20504096756,18.90847619188084,16.50005631061468,32.351051330566406,29.071399688720703,84.02,86.898,26.34539031982422,23.77017593383789,215625.734375,215901.65625,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,1
51,1103,287712.5571428571,201213.55169491528,18.90847619188084,16.50005631061468,19.231035232543945,16.18722152709961,84.02,86.898,24.887231826782227,20.646699905395508,175693.609375,144490.46875,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
52,1105,221439.57120000003,225434.97203007518,18.90847619188084,16.50005631061468,58.87503433227539,44.20530319213867,84.02,86.898,44.16257858276367,,115429.9453125,99372.8828125,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
53,1107,190677.40390243902,140031.3539189189,18.90847619188084,16.50005631061468,27.537582397460938,19.904010772705078,84.02,86.898,27.38373374938965,20.834339141845703,88330.796875,105781.1484375,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
54,1109,314543.67186721996,279291.0933924612,18.90847619188084,16.50005631061468,31.058935165405273,24.313383102416992,84.02,86.898,29.831153869628906,23.104839324951172,164155.859375,129082.890625,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
55,1111,387949.4295412844,239240.4825910931,18.90847619188084,16.50005631061468,33.73350524902344,25.235260009765625,84.02,86.898,23.00321388244629,19.379545211791992,104632.4140625,109048.703125,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
56,1113,532816.0139432177,335457.5840536913,18.90847619188084,16.50005631061468,36.66330337524414,28.011510848999023,84.02,86.898,25.492694854736328,29.614336013793945,116482.4921875,156708.296875,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
57,1115,310506.23240506335,189329.64364454444,18.90847619188084,16.50005631061468,19.745023727416992,14.137537002563477,84.02,86.898,20.6651611328125,16.4687442779541,123936.3515625,119841.6875,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
58,1117,259649.9353163517,169724.22789579158,18.90847619188084,16.50005631061468,9.558759689331055,7.271209239959717,84.02,86.898,13.748557090759277,10.604538917541504,104696.3203125,86235.2890625,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
59,1119,264816.72532019706,162976.93656903764,18.90847619188084,16.50005631061468,43.65877151489258,34.18197250366211,84.02,86.898,31.516714096069336,28.56183624267578,60741.7109375,92640.3125,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
60,1121,282521.6016806724,181947.39557105492,18.90847619188084,16.50005631061468,27.776424407958984,19.409229278564453,84.02,86.898,22.16517448425293,20.88856315612793,151050.125,140071.75,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
61,1123,406724.04581113806,223794.63688622756,18.90847619188084,16.50005631061468,27.901639938354492,21.443262100219727,84.02,86.898,25.838333129882812,23.411523818969727,133703.6875,118725.6875,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
62,1125,316755.50727272726,256168.33353061223,18.90847619188084,16.50005631061468,18.678529739379883,14.91018295288086,84.02,86.898,18.483631134033203,18.021278381347656,165276.421875,169247.65625,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,1
63,1127,349148.0222162884,240337.40800915335,18.90847619188084,16.50005631061468,24.97452735900879,20.173124313354492,84.02,86.898,27.266016006469727,23.980926513671875,181528.953125,140720.078125,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
64,1129,77989.68461538461,102199.50959999999,18.90847619188084,16.50005631061468,24.786075592041016,21.439517974853516,84.02,86.898,14.48908805847168,,62860.90625,57604.73828125,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
65,1131,121597.86498023718,98857.29013100438,18.90847619188084,16.50005631061468,56.26805877685547,47.55574035644531,84.02,86.898,33.28605651855469,24.43498992919922,63476.5078125,53028.8125,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
66,1133,241756.66032786877,186238.2232,18.90847619188084,16.50005631061468,19.977121353149414,15.109041213989258,84.02,86.898,28.492746353149414,24.642187118530273,86753.2890625,98182.6875,2.9476822818535977,2.543569610894678,33.481211465729324,32.910875735643216,0
67,2013,83763.834,66573.378,12.492411548592344,12.045577937131233,11.475988388061523,8.506429672241211,78.851,71.454,,,23985.666015625,12905.23046875,3.4165953956145447,2.4585414472928315,26.97346691621711,26.540766460905353,0
68,2016,92417.0713846154,,12.492411548592344,12.045577937131233,6.9139275550842285,4.25125789642334,78.851,71.454,7.28776216506958,,10168.25,9551.6962890625,3.4165953956145447,2.4585414472928315,26.97346691621711,26.540766460905353,0
69,2020,534784.1691182798,512195.13504613197,12.492411548592344,12.045577937131233,15.65752124786377,16.575733184814453,78.851,71.454,22.316598892211914,12.815157890319824,275381.25,158702.921875,3.4165953956145447,2.4585414472928315,26.97346691621711,26.540766460905353,1
70,2050,343122.8960352423,466936.8639741518,12.492411548592344,12.045577937131233,91.87622833251953,103.59500885009766,78.851,71.454,59.83818435668945,48.221221923828125,54846.421875,62064.15625,3.4165953956145447,2.4585414472928315,26.97346691621711,26.540766460905353,0
71,2060,,,12.492411548592344,12.045577937131233,17.006803512573242,19.896194458007812,78.851,71.454,,,11908.0,9954.48046875,3.4165953956145447,2.4585414472928315,26.97346691621711,26.540766460905353,0
72,2068,0.0,,12.492411548592344,12.045577937131233,10.520341873168945,11.812921524047852,78.851,71.454,,,,,3.4165953956145447,2.4585414472928315,26.97346691621711,26.540766460905353,0
73,2070,338984.5011111111,461380.77125,12.492411548592344,12.045577937131233,60.93949890136719,68.44755554199219,78.851,71.454,81.95877075195312,,67588.6640625,83100.4765625,3.4165953956145447,2.4585414472928315,26.97346691621711,26.540766460905353,0
74,2090,664184.200535117,525898.7353548388,12.492411548592344,12.045577937131233,11.350651741027832,11.010200500488281,78.851,71.454,24.87321662902832,17.088470458984375,305020.25,215064.8125,3.4165953956145447,2.4585414472928315,26.97346691621711,26.540766460905353,1
75,2100,,,12.492411548592344,12.045577937131233,12.2510986328125,8.24755859375,78.851,71.454,,,11523.0,6539.51513671875,3.4165953956145447,2.4585414472928315,26.97346691621711,26.540766460905353,0
76,2105,98734.2642857143,,12.492411548592344,12.045577937131233,32.48719024658203,36.6744384765625,78.851,71.454,,,31026.5,12352.6953125,3.4165953956145447,2.4585414472928315,26.97346691621711,26.540766460905353,0
77,2110,489246.41620253155,526015.3508333333,12.492411548592344,12.045577937131233,15.609404563903809,15.735028266906738,78.851,71.454,12.171093940734863,7.456099510192871,78265.0,48315.5234375,3.4165953956145447,2.4585414472928315,26.97346691621711,26.540766460905353,1
78,2122,302535.5602941176,292157.6982232346,12.492411548592344,12.045577937131233,14.848005294799805,15.911197662353516,78.851,71.454,17.649709701538086,12.006584167480469,90337.6328125,63800.80078125,3.4165953956145447,2.4585414472928315,26.97346691621711,26.540766460905353,1
79,2130,562338.955,412177.79727272724,12.492411548592344,12.045577937131233,24.81143569946289,24.742589950561523,78.851,71.454,,,78816.3359375,58915.7890625,3.4165953956145447,2.4585414472928315,26.97346691621711,26.540766460905353,0
80,2150,205897.4241322314,176145.68038834952,12.492411548592344,12.045577937131233,12.173283576965332,8.836505889892578,78.851,71.454,,,114857.3359375,115462.7421875,3.4165953956145447,2.4585414472928315,26.97346691621711,26.540766460905353,1
81,2164,70451.57760000002,96698.74888888889,12.492411548592344,12.045577937131233,46.346893310546875,52.52057647705078,78.851,71.454,,,14085.0,21639.220703125,3.4165953956145447,2.4585414472928315,26.97346691621711,26.540766460905353,0
82,2170,515512.2136674259,495103.9294871795,12.492411548592344,12.045577937131233,17.644987106323242,16.760221481323242,78.851,71.454,17.268110275268555,11.11713695526123,197970.25,192987.9375,3.4165953956145447,2.4585414472928315,26.97346691621711,26.540766460905353,0
83,2180,338898.0671720116,429378.5759197324,12.492411548592344,12.045577937131233,84.85295867919922,89.62470245361328,78.851,71.454,81.23099517822266,68.1581802368164,41791.2109375,45261.578125,3.4165953956145447,2.4585414472928315,26.97346691621711,26.540766460905353,0
84,2185,291025.3146153846,253788.10489510492,12.492411548592344,12.045577937131233,28.889806747436523,26.673141479492188,78.851,71.454,53.7893180847168,45.52445983886719,64211.0,73734.453125,3.4165953956145447,2.4585414472928315,26.97346691621711,26.540766460905353,0
85,2188,315458.51315789466,341286.3341463414,12.492411548592344,12.045577937131233,80.24090576171875,87.649658203125,78.851,71.454,124.9030532836914,128.8252410888672,74029.078125,76195.171875,3.4165953956145447,2.4585414472928315,26.97346691621711,26.540766460905353,0
86,2195,,,12.492411548592344,12.045577937131233,22.135814666748047,20.319007873535156,78.851,71.454,,,26341.0,23000.42578125,3.4165953956145447,2.4585414472928315,26.97346691621711,26.540766460905353,0
87,2198,255922.8574468085,,12.492411548592344,12.045577937131233,32.19696807861328,27.93729591369629,78.851,71.454,29.301536560058594,20.577255249023438,46692.0,33520.34765625,3.4165953956145447,2.4585414472928315,26.97346691621711,26.540766460905353,0
88,2220,,,12.492411548592344,12.045577937131233,15.517623901367188,10.923773765563965,78.851,71.454,,,52114.33203125,32057.09375,3.4165953956145447,2.4585414472928315,26.97346691621711,26.540766460905353,0
89,2230,,,12.492411548592344,12.045577937131233,29.529529571533203,2.3048112392425537,78.851,71.454,,,,,3.4165953956145447,2.4585414472928315,26.97346691621711,26.540766460905353,0
90,2240,222884.20714285714,216785.95774647887,12.492411548592344,12.045577937131233,25.062744140625,21.159988403320312,78.851,71.454,,,61122.0,39984.8984375,3.4165953956145447,2.4585414472928315,26.97346691621711,26.540766460905353,0
91,2261,76042.92979591838,81587.96561403509,12.492411548592344,12.045577937131233,15.134394645690918,15.691241264343262,78.851,71.454,20.268945693969727,9.030275344848633,39475.80078125,21036.02734375,3.4165953956145447,2.4585414472928315,26.97346691621711,26.540766460905353,0
92,2270,493181.8565517242,,12.492411548592344,12.045577937131233,,,78.851,71.454,,,49397.53515625,67774.8984375,3.4165953956145447,2.4585414472928315,26.97346691621711,26.540766460905353,0
93,2275,,,12.492411548592344,12.045577937131233,17.46424674987793,14.346158981323242,78.851,71.454,,,29639.5,18351.474609375,3.4165953956145447,2.4585414472928315,26.97346691621711,26.540766460905353,0
94,2282,,,12.492411548592344,12.045577937131233,22.213855743408203,12.39669418334961,78.851,71.454,,,7210.0,6489.169921875,3.4165953956145447,2.4585414472928315,26.97346691621711,26.540766460905353,0
95,2290,90933.92850325379,90585.07642105262,12.492411548592344,12.045577937131233,86.35609436035156,74.77477264404297,78.851,71.454,27.077606201171875,21.833009719848633,16941.5546875,16914.34375,3.4165953956145447,2.4585414472928315,26.97346691621711,26.540766460905353,0
96,4001,386674.568907563,399120.12065217394,17.17509312123341,13.09424618351346,48.648712158203125,42.009979248046875,78.009,73.5,33.114952087402344,28.17418098449707,91939.84375,74508.1875,2.9524427528391124,2.1879158498746483,29.685712729451495,28.443623128760585,0
97,4003,344038.721644737,322208.8755080214,17.17509312123341,13.09424618351346,22.001224517822266,20.316991806030273,78.009,73.5,19.144315719604492,21.60792350769043,159269.9375,159875.765625,2.9524427528391124,2.1879158498746483,29.685712729451495,28.443623128760585,0
98,4005,511542.1361290323,340925.3403760072,17.17509312123341,13.09424618351346,22.64917755126953,16.726335525512695,78.009,73.5,12.19340991973877,9.446130752563477,74418.046875,60332.8671875,2.9524427528391124,2.1879158498746483,29.685712729451495,28.443623128760585,0
99,4007,457717.2581749049,383256.2109497207,17.17509312123341,13.09424618351346,32.867374420166016,27.329708099365234,78.009,73.5,25.14794921875,10.715922355651855,149334.109375,71534.140625,2.9524427528391124,2.1879158498746483,29.685712729451495,28.443623128760585,0
100,4009,490804.96356435644,383764.14389078494,17.17509312123341,13.09424618351346,26.374216079711914,20.1315860748291,78.009,73.5,6.096811771392822,9.967447280883789,45279.80078125,75399.75,2.9524427528391124,2.1879158498746483,29.685712729451495,28.443623128760585,0
101,4011,96642.3620869565,78616.51338842975,17.17509312123341,13.09424618351346,15.848962783813477,11.017098426818848,78.009,73.5,,,108833.0,118121.7421875,2.9524427528391124,2.1879158498746483,29.685712729451495,28.443623128760585,0
102,4012,188261.1442268041,149999.15287410925,17.17509312123341,13.09424618351346,26.34361457824707,20.35904312133789,78.009,73.5,22.876794815063477,3.606860637664795,58930.625,12420.224609375,2.9524427528391124,2.1879158498746483,29.685712729451495,28.443623128760585,0
103,4013,452618.946349964,325480.1338528347,17.17509312123341,13.09424618351346,19.794273376464844,13.366548538208008,78.009,73.5,17.106855392456055,15.933433532714844,159351.390625,162719.828125,2.9524427528391124,2.1879158498746483,29.685712729451495,28.443623128760585,1
104,4015,544510.531268705,338195.3227197346,17.17509312123341,13.09424618351346,27.436264038085938,20.160070419311523,78.009,73.5,18.79691505432129,11.490445137023926,173274.21875,118076.390625,2.9524427528391124,2.1879158498746483,29.685712729451495,28.443623128760585,0
105,4017,607584.5241791045,441813.4142142857,17.17509312123341,13.09424618351346,42.5724983215332,33.54182815551758,78.009,73.5,23.44764518737793,18.4621524810791,96987.578125,83482.0,2.9524427528391124,2.1879158498746483,29.685712729451495,28.443623128760585,0
106,4019,460714.30581616657,344219.05560679274,17.17509312123341,13.09424618351346,22.297067642211914,16.721111297607422,78.009,73.5,13.469428062438965,11.883410453796387,151287.234375,124668.4921875,2.9524427528391124,2.1879158498746483,29.685712729451495,28.443623128760585,1
107,4021,496771.68159235665,374025.78606399184,17.17509312123341,13.09424618351346,18.91806983947754,14.18481731414795,78.009,73.5,14.99526596069336,12.422856330871582,172109.296875,167252.921875,2.9524427528391124,2.1879158498746483,29.685712729451495,28.443623128760585,0
108,4023,699185.0585488959,593721.0748623853,17.17509312123341,13.09424618351346,31.54339027404785,28.172697067260742,78.009,73.5,33.946311950683594,38.301822662353516,323739.1875,444952.25,2.9524427528391124,2.1879158498746483,29.685712729451495,28.443623128760585,0
109,4025,331628.8918518518,181999.0949144812,17.17509312123341,13.09424618351346,18.157474517822266,10.051803588867188,78.009,73.5,10.673295974731445,11.309957504272461,97926.5625,115459.7578125,2.9524427528391124,2.1879158498746483,29.685712729451495,28.443623128760585,1
110,4027,596813.0890312499,537500.4912866817,17.17509312123341,13.09424618351346,25.128026962280273,22.053815841674805,78.009,73.5,27.87405014038086,29.977188110351562,217506.578125,239264.078125,2.9524427528391124,2.1879158498746483,29.685712729451495,28.443623128760585,1
111,5001,342425.02269767446,220295.89736842105,17.025748946835897,12.926964616135853,24.845703125,18.297433853149414,71.82,72.327,29.631908416748047,27.56732177734375,111842.6796875,125052.265625,3.1972227798107156,2.546983818746528,32.00875594356133,30.749041302571197,0
112,5003,293106.9364615384,237844.1033898305,17.025748946835897,12.926964616135853,27.28335952758789,18.615753173828125,71.82,72.327,26.89312171936035,19.982484817504883,97133.46875,102535.1328125,3.1972227798107156,2.546983818746528,32.00875594356133,30.749041302571197,0
