,FIPS,GROCPTH11,GROCPTH16,SUPERCPTH11,SUPERCPTH16,CONVSPTH11,CONVSPTH16,SNAPSPTH12,SNAPSPTH17,WICSPTH11,WICSPTH16
2901,51171,0.236619185,0.209653373,0.0236619,0.0232948,0.709857555,0.745434215,0.765172330116087,0.9311740890688259,0.0946454331278801,0.11659087985754013
2902,51173,0.187242542,0.160901046,0.0,0.0,0.655348895,0.707964602,1.0194001303150682,1.389070111343076,0.2184496372938156,0.19279585778713226
2903,51175,0.161021953,0.166490926,0.0,0.0,0.858783748,0.61046673,0.8329259239140275,0.8262910798122065,0.053665343672037125,0.0554877370595932
2904,51177,0.168628648,0.15220121,0.0321197,0.0304402,0.441646458,0.319622541,0.6272344398120154,0.6470825534516499,0.09637315571308136,0.08379611372947693
2905,51179,0.098330648,0.07666734,0.0075639,0.0209093,0.287428048,0.292729845,0.45589198523282126,0.46596521853768746,0.08320914953947067,0.08357826620340347
2906,51181,0.433338148,0.304414003,0.0,0.0,0.577784198,0.608828006,0.8888564192480031,1.134046890927625,,
2907,51183,0.330988829,0.087519692,0.0,0.0,0.992966487,0.787677227,1.5591936741285222,1.4068407632111142,0.2482621669769287,0.08765778690576553
2908,51185,0.178818901,0.190267802,0.067057088,0.071350426,0.84938978,0.832421633,1.2913767657600674,1.2410268889159266,0.17883089184761047,0.21373610198497772
2909,51187,0.13289743,0.153586239,0.0265795,0.0255977,0.691066635,0.486356422,0.8011557656947726,0.7983048134199463,0.07972998172044754,0.07671653479337692
2910,51191,0.218970111,0.239688773,0.036495,0.0368752,0.711652859,0.663753526,0.8757625173642566,1.1491716770551785,0.1277325600385666,0.1289823353290558
2911,51193,0.283671848,0.339770089,0.0,0.0,0.567343697,0.566283482,1.1080042608232519,1.0451818522684666,0.17011624574661255,0.17009694874286652
2912,51195,0.217186708,0.256186914,0.0,0.0,0.844614976,0.794179433,1.488749857438454,1.5312116657164083,0.19294776022434235,0.23061548173427582
2913,51197,0.171303275,0.172759312,0.0342607,0.0345519,0.925037687,0.829244696,1.054095016694586,1.2955012349098631,0.20557096600532532,0.20736849308013916
2914,51199,0.151834925,0.103333235,0.0455505,0.0295238,0.455504775,0.324761595,0.672754210383092,0.5880413548079146,0.1367490142583847,0.13271987438201904
2915,51510,0.207471749,0.235237272,0.00691572,0.00635776,0.311207624,0.298814913,0.4488678050136484,0.4217827350267128,0.06933850795030594,0.06367601454257965
2916,51515,0.0,0.0,0.0,0.0,0.0,0.0,2.0819360608093,,,
2917,51520,0.28215112,0.29538607,0.0,0.0,1.241464929,1.536007562,1.7929264333975015,1.7569982132221562,0.22578459978103638,0.2968592345714569
2918,51530,0.0,0.156641604,0.0,0.0,0.446428571,0.469924812,0.745489786789921,1.1853959222380275,0.14903129637241364,0.15718327462673187
2919,51540,0.456256416,0.422958169,0.0,0.0,0.707197445,0.54984562,1.0976885976885977,0.9596895673240454,0.06855889409780502,0.10585147142410278
2920,51550,0.10648635,0.117834703,0.0310585,0.0294587,0.483625505,0.441880137,0.6610716365244268,0.6794316623474226,0.09319581836462021,0.10522284358739853
2921,51570,0.115700567,0.226731663,0.115700567,0.113365832,0.694203402,0.793560821,1.3206323779011004,1.4675640306599365,0.1736111044883728,0.1710864007472992
2922,51580,0.169004563,0.179147259,0.169004563,0.179147259,1.521041068,1.254030813,1.906082134811991,2.13945639727596,0.3380662500858307,0.3610759973526001
2923,51590,0.328314807,0.384218236,0.0469021,0.0480273,0.914591248,0.98455923,1.9420411201041956,2.253018883215819,0.21105952560901642,0.1921183466911316
2924,51595,0.685166153,0.558139535,0.171291538,0.186046512,2.398081535,2.790697674,3.5569105691056913,0.47330556607345703,0.5136986374855042,0.5586591958999634
2925,51600,0.711680455,0.755445503,0.088960057,0.0419692,0.978560626,0.755445503,1.1472940909026328,0.9959746026476324,0.17807060480117798,0.20977553725242615
2926,51610,0.707825403,0.721084511,0.078647267,0.0,0.865119937,0.721084511,1.1338725527250737,0.9714507760177375,0.07877116650342941,0.07255841046571732
2927,51620,0.236742424,0.243072436,0.118371212,0.121536218,1.302083333,1.458434614,1.4853033145716072,1.8040606653620352,0.35515567660331726,0.3666137158870697
2928,51630,0.388183689,0.212231615,0.0388184,0.0353719,0.698730639,0.60132291,0.9673954175364071,1.1312881993417958,0.11650485545396805,0.10571196675300598
2929,51640,0.584368152,0.600240096,0.146092038,0.150060024,1.168736304,1.50060024,2.1955220999806984,2.5283018867924527,0.4382120966911316,0.6082724928855896
2930,51650,0.13912585,0.133006237,0.0146448,0.0147785,0.578470641,0.635474241,0.9603954125132761,0.937483756469566,0.10986757278442383,0.1257043182849884
2931,51660,0.300012,0.333685557,0.0400016,0.0370762,0.600024001,0.574680681,0.9300850643703864,0.9975713978296289,0.16021789610385895,0.18621626496315002
2932,51670,0.355476561,0.309474336,0.0,0.0,0.755387692,0.70736991,1.4095221048863433,1.4588214490959728,0.17779357731342316,0.08867999911308289
2933,51678,0.717772036,0.423310286,0.0,0.0,0.143554407,0.282206858,0.5715918833952558,0.9850830284266817,0.14361625909805298,0.1410636156797409
2934,51680,0.208828213,0.225247773,0.0391553,0.0375413,0.522070532,0.538091901,0.9639533325552542,0.96508014898039,0.16975268721580505,0.1249406561255455
2935,51683,0.408434166,0.410063439,0.0,0.0241214,0.536069842,0.530670333,0.9071132454952183,0.6987783426905376,0.12781186401844025,0.09653674066066742
2936,51685,0.132520541,0.18650917,0.0,0.0,0.331301352,0.435188063,0.49584335569903365,0.12054728467241274,,
2937,51690,0.367836386,0.304901288,0.073567277,0.076225322,0.80924005,0.762253221,1.5898444136993615,1.7184091716126413,0.1471129059791565,0.23009663820266724
2938,51700,0.183195936,0.171851786,0.0166542,0.0221744,0.510728065,0.521098964,0.8807070740605482,0.9290848142945273,0.09994558244943619,0.09435062110424042
2939,51710,0.160016412,0.162911555,0.0205149,0.0203639,0.529285055,0.505025821,0.7964374933884499,0.8074414017536903,0.0944046750664711,0.09355564415454865
2940,51720,0.48828125,0.501504514,0.244140625,0.250752257,1.220703125,1.253761284,2.560635857096034,2.35010162601626,0.48935648798942566,0.5067139863967896
2941,51730,0.436422582,0.470957614,0.031173,0.0313972,1.091056454,1.130298273,1.8583388067014877,1.8162729658792653,0.24935324490070343,0.22083412110805511
2942,51735,0.249190132,0.167406043,0.0,0.0,0.332253509,0.334812087,0.7302085916618446,0.7397881578583477,0.08307027816772461,0.16746211051940918
2943,51740,0.135787253,0.11579313,0.0104452,0.0105266,0.584929704,0.631598893,1.058187346670813,1.0300793751497976,0.13580428063869476,0.10515910387039185
2944,51750,0.118877794,0.114876508,0.0,0.0,0.594388968,0.516944285,0.6742583158525622,0.8447540302790048,0.11898387968540192,0.11481056362390518
2945,51760,0.276149411,0.288519584,0.00484473,0.0088775,0.697640618,0.683569476,1.1811984587757376,1.0152753796821592,0.11632134020328522,0.11094740033149719
2946,51770,0.289118807,0.280721454,0.030977,0.0501288,0.557586271,0.561442908,1.382490843242467,1.3196510311808247,0.10333140194416046,0.10042984038591385
2947,51775,0.279899236,0.234861236,0.0399856,0.0391435,0.799712104,0.861157866,1.1480443198504873,1.1020029386745032,0.23979857563972473,0.19655632972717285
2948,51790,0.166465521,0.329801707,0.0416164,0.0412252,0.873943984,0.74205384,1.1287153547092512,1.0939878234398783,0.20815986394882202,0.24725954234600067
2949,51800,0.165183944,0.15678545,0.0235977,0.0223979,0.460155273,0.425560508,0.6916644165561179,0.7849699495033451,0.11799270659685135,0.12314995378255844
2950,51810,0.16031865,0.170578905,0.01129,0.0177225,0.413215676,0.354449673,0.6030663734664219,0.6432670640602971,0.10168664157390594,0.1063980683684349
2951,51820,0.379057095,0.458673516,0.0473821,0.0458674,0.805496328,0.642142923,1.2989371614472291,1.384721040295009,0.23694436252117157,0.3211303651332855
2952,51830,0.283366393,0.334403424,0.0,0.0,0.708415982,0.735687533,0.752730709215182,1.0256580844033443,0.07094211131334305,0.06745817512273788
2953,51840,0.450078764,0.326489153,0.0375066,0.0362766,0.637611582,0.652978307,1.2803343129595872,1.1754737696310085,0.15002626180648804,0.18010230362415314
2954,53001,0.370546821,0.311494134,0.0529353,0.0519157,0.476417342,0.674903956,0.6314127861089187,0.8672545199767593,0.3178134560585022,0.3096294701099396
2955,53003,0.227603787,0.179291797,0.091041515,0.134468848,0.136562272,0.134468848,0.6320053606237817,0.4918275275497374,0.18207474052906036,0.17957350611686707
2956,53005,0.116400239,0.149883194,0.0277143,0.0258419,0.321486376,0.341113477,0.5875429920649716,0.5731581983909518,0.0942198857665062,0.092950239777565
2957,53007,0.341376156,0.276432182,0.013655,0.0263269,0.382341294,0.368576243,0.7056875703991207,0.7447767629649956,0.1775446981191635,0.17110441625118256
2958,53009,0.264808362,0.175443332,0.0139373,0.0404869,0.390243902,0.364382305,0.6992471786593935,0.7762054923991485,0.11148271709680557,0.14807835221290588
2959,53011,0.136509295,0.128880373,0.0300783,0.0343681,0.293842043,0.302868877,0.5956903429335878,0.5274139370713006,0.07402969151735306,0.08166598528623581
2960,53013,0.24975025,0.500375281,0.0,0.0,0.999000999,1.250938204,1.5018773466833542,1.1325261510583975,0.2497502565383911,0.25138261914253235
2961,53015,0.136864436,0.143189889,0.0293281,0.038184,0.488801556,0.563213563,0.8889237486437378,0.7849281326972843,0.11730320006608963,0.10493579506874084
2962,53017,0.206814539,0.26652452,0.077555452,0.096918007,0.129259087,0.072688506,0.5527318932655655,0.6278062542217984,0.20691616833209991,0.16897600889205933
2963,53019,0.654793085,0.397772474,0.0,0.0,0.785751702,0.795544948,1.4709063378758382,1.3168290755859888,0.5237658619880676,0.39840638637542725
2964,53021,0.204548189,0.243591873,0.0120322,0.0110724,0.348935146,0.343243094,0.6863144815267826,0.67842605156038,0.16854271292686462,0.110723577439785
2965,53023,0.447227191,0.443066017,0.0,0.0,0.0,0.886132034,0.8976660682226211,1.8099547511312217,0.4472271800041199,0.4454343020915985
2966,53025,0.242691671,0.287527688,0.0220629,0.0212983,0.496414782,0.457914466,0.8058683936053842,0.8564702915151643,0.22072374820709229,0.19045200943946838
2967,53027,0.456015256,0.390924956,0.0,0.0139616,0.497471188,0.558464223,1.2437463966225892,1.1486031060428903,0.1796647161245346,0.19560721516609192
2968,53029,0.20278577,0.183737965,0.0,0.0,0.253482212,0.220485558,0.37574042967023247,0.37277985545761727,0.11401642113924026,0.11014833301305771
2969,53031,0.301659125,0.323530363,0.0,0.0,0.268141445,0.291177327,0.6308479042451041,0.6429958805575121,0.16755470633506775,0.1294875591993332
2970,53033,0.248452874,0.240263975,0.0141973,0.0162341,0.292565935,0.262527818,0.6030898391317628,0.5214403954220164,0.09523404389619827,0.08215630054473877
2971,53035,0.184857424,0.174832484,0.0157325,0.0190035,0.310717797,0.281252257,0.575183699293962,0.5032893666749245,0.10224908590316772,0.09875304996967316
2972,53037,0.288885144,0.244836182,0.0481475,0.0445157,0.649991574,0.378383191,0.5259326806168811,0.6077985787973884,0.12033984065055847,0.08906107395887375
2973,53039,0.290079288,0.375481085,0.0,0.0,0.580158577,0.610156763,0.7810361209076123,0.8138095456421072,0.1933768391609192,0.18811136484146118
2974,53041,0.370091333,0.352342425,0.0132175,0.0130497,0.502266809,0.482839619,1.1625959279388884,1.054987212276215,0.17182131111621857,0.15661297738552094
2975,53043,0.474969127,0.387109262,0.0,0.0,0.284981476,0.483886577,0.9661141451885918,0.9452689290103033,0.5699087977409363,0.38684719800949097
