,FIPS,_Census_Population,Population_Estimate_,PCT_LACCESS_POP,PCT_LACCESS_LOWI,PCT_LACCESS_CHILD,PCT_LACCESS_SENIORS,PCT_LACCESS_HHNV,PCT_LACCESS_SNAP,PCT_LACCESS_WHITE,PCT_LACCESS_BLACK,PCT_LACCESS_HISP,PCT_LACCESS_NHASIAN,PCT_LACCESS_NHNA,PCT_LACCESS_NHPI,PCT_LACCESS_MULTIR,GROCPTH,SUPERCPTH,CONVSPTH,SPECS,SNAPSPTH,WICSPTH,FFRPTH,FSRPTH,REDEMP_SNAPS,PCT_SNAP,PC_SNAPBEN,SNAP_PART_RATE,PCT_REDUCED_LUNCH,FOODINSEC__,VLFOODSEC__,PCT_LOCLFARM,PC_DIRSALES,FMRKTPTH,FRESHVEG_FARMS,PCT_DIABETES_ADULTS,PCT_OBESE_ADULTS,RECFACPTH,PCT_NHWHITE,PCT_NHBLACK,PCT_HISP,PCT_NHASIAN,PCT_NHNA,PCT_NHPI,PCT_OLDER,PCT_YOUNGER,MEDHHINC,POVRATE,PERPOV,CHILDPOVRATE,PERCHLDPOV
0,1001.0,54571.0,55107.125,32.9159560237585,10.892327698172252,8.648798582243902,4.186328373127769,3.3180585935139635,4.608749252541551,23.163613299188945,7.726582238851551,0.8633453012590149,0.1590001560715893,0.11209226360329974,0.01615869367843978,0.884808108518433,0.0724262255,0.018103349999999997,0.5612030715,1.0,0.7393754800715466,0.09053871408104897,0.705964944,0.5702612065,262308.87971362565,17.70426625124776,17.413082122802734,85.459,6.88610662358643,16.55,7.15,9.567318115650261,3.7452265987859796,0.018131240271031857,38.5,12.2,34.65,0.090503679,77.2461563834271,17.582598816221072,2.4005424126367485,0.8557658829781385,0.39764710194059116,0.04031445273130417,11.995382162687141,26.777958989206724,56580.0,12.7,0.0,18.8,0.0
1,1003.0,182265.0,201513.25,18.04298096384901,5.4423436106553424,4.094067595800554,3.2877050976552957,2.026470812812927,1.2989003685463132,13.981393471569364,1.9427568795193702,0.7559733541604038,0.11683339006092339,0.09966238625708228,0.008130817111661097,0.6187123684238006,0.14224935249999998,0.032949599999999996,0.5711360005,23.5,0.807945711237771,0.13709115982055664,0.7002249655,1.1476329545,216008.81861531117,17.70426625124776,13.685040950775146,85.459,5.944361835067365,16.55,7.15,8.719132583084695,3.7753342041039093,0.019435795955359936,50.5,10.100000000000001,34.65,0.0934878385,83.50478698598195,9.308424546676543,4.384824294296766,0.7351932625572656,0.6287548349930048,0.04334348338957013,16.771184813321263,22.987408443749484,52387.0,12.9,0.0,19.6,0.0
2,1005.0,27457.0,26297.25,21.47326588826576,11.079991144698436,3.591701757333842,2.9034304777882234,4.232623724853635,4.303147049779694,10.302934444774191,9.881359688690097,1.855182740477175,0.06226612536129292,0.14553857556290964,0.029436486085935396,1.6840246747800232,0.1872827825,0.0193994,0.7707675795,2.5,1.352602170688641,0.24416425824165344,0.7935225565,0.5823662695,291264.31982721953,17.70426625124776,30.119184494018555,85.459,3.4498340189279313,16.55,7.15,2.5829765582613926,0.4374795599068779,0.1360536441206932,9.0,16.0,34.65,0.0365617345,46.75310485486397,46.691189860509155,5.05153512765415,0.3897002585861529,0.21852350948756236,0.08740940379502495,14.236806643114688,21.906981826128128,31433.0,32.0,1.0,45.2,1.0
3,1007.0,22915.0,22570.125,4.395038551921823,2.3731439996635304,1.0513799320731332,0.6289364048496182,3.1400037697344088,0.6767103234591161,2.3587704067468778,1.8289327623129479,0.03751587380289012,0.008703111441598778,0.010967039847195766,0.0,0.022951097716443027,0.2423553005,0.0440745,0.7490487555,0.0,0.7602727265128868,0.24262259155511856,0.28653857250000003,0.2645557195,292084.63856880734,17.70426625124776,19.99641990661621,85.459,9.157396537749989,16.55,7.15,6.282755334888036,1.466703893044138,0.04452786035835743,10.0,12.95,34.65,0.02209165,75.02072878027492,21.92450360026184,1.7717652192886755,0.09600698232598735,0.27929303949378137,0.030547676194632337,12.68164957451451,22.696923412611827,40767.0,22.2,0.0,29.3,1.0
4,1009.0,57322.0,57620.25,4.599110116161718,1.9713087384021493,1.130105125746025,0.6114260961423581,3.30289699407135,0.8127274929922376,5.909147039114545,0.16720052906872424,0.8678864856259867,0.014704641143427986,0.05048365763757057,0.0018541767164650393,0.35399006757299123,0.104235433,0.0173726,0.49511830700000004,0.5,0.6747586968933103,0.1390446051955223,0.373510302,0.23452972449999998,186295.42409587244,17.70426625124776,16.325138568878174,85.459,7.996764031052257,16.55,7.15,6.5158248298641315,8.097797034744083,0.01732343528419733,62.0,12.75,34.65,0.0608039945,88.88733819475942,1.2630403684449252,8.070199923240642,0.20062105299884864,0.49719130525801614,0.03140155612155891,14.722096228324203,24.608352813928335,50487.0,14.7,0.0,22.2,0.0
5,1011.0,10914.0,10449.375,37.71249731161957,19.947540442416802,5.606621120185203,5.1352729297289805,9.195000789323618,6.016622830144433,13.397438670926883,24.138782160842588,0.22062387215636522,0.008876197589379155,0.07060003280027194,0.0,0.3346451467837465,0.237341215,0.0,0.38100561499999996,0.5,1.1773306231378233,0.23815402388572693,0.33101802999999996,0.1415649485,191291.41751620284,17.70426625124776,32.57172966003418,85.459,0.1266624445851805,16.55,7.15,4.544372594914112,4.641485064230337,0.0967082679271698,12.5,17.25,34.65,0.0,21.916804104819498,69.97434487813817,7.119296316657504,0.1832508704416346,0.1832508704416346,0.03665017408832692,13.459776433938062,22.264980758658602,28251.0,39.6,1.0,51.2,1.0
6,1013.0,20947.0,20258.125,6.23513739876536,2.879075522548379,1.2626299534593568,1.2166958717268128,4.211517917841179,1.0768789929632352,3.4837084626486847,2.629976142802019,0.05291880409741299,0.023657317784822027,0.034843935581108126,0.0,0.05461873853629494,0.1469705605,0.0489902,1.077784111,0.0,1.2993662041757386,0.19564982503652573,0.857877003,0.5606434825,324272.04720444296,17.70426625124776,30.323017120361328,85.459,6.269855701659678,16.55,7.15,4.9308027879456455,3.4488288254348536,0.0998951718211174,21.0,16.4,34.65,0.02504385,54.06024729078149,43.18995560223421,0.9118250823506946,0.830667876068172,0.28166324533346065,0.03341767317515635,16.65632310116007,24.137107939084355,33868.0,25.8,1.0,36.0,1.0
7,1015.0,118572.0,115885.625,24.747468774461,9.61119523441588,5.535730017806025,3.976600546916228,2.627706804667163,4.080320207731614,17.759976180911682,4.609625527394503,0.8188216362784865,0.19825186597814828,0.09976766445746299,0.0185216634544734,0.7477089569130562,0.21929226899999998,0.0301294,0.7345978945,1.5,1.1806063542151257,0.16759012639522552,0.7994123909999999,0.6572554485,275384.632512329,17.70426625124776,26.010788917541504,85.459,6.612181046212342,16.55,7.15,6.603925353925353,1.5591802654001514,0.021621673367917538,20.0,14.7,34.65,0.0644002815,73.61350065782815,20.39014269810748,3.283237189218365,0.6999966265222818,0.40481732618156063,0.07927672637722229,14.328846607968154,22.877239145835443,42091.0,20.0,0.0,30.7,0.0
8,1017.0,34215.0,33926.0,20.283090660922255,9.575041593597545,4.569677812225443,3.561652699087988,4.833481232238312,3.607493205587612,12.512378829320417,7.648583992883823,0.3705586179206693,0.31709310422292564,0.06046513440048663,0.0001785802309503814,0.3045144529659506,0.221345092,0.0295218,0.7082495639999999,1.0,1.0317051300367073,0.17699111998081207,0.767977307,0.531392415,299221.85551572416,17.70426625124776,26.03843402862549,85.459,5.786383166755542,16.55,7.15,5.886627906976745,1.944470768043118,0.029518602415919304,7.0,16.25,34.65,0.0,58.14116615519509,38.59710653222271,1.5665643723513079,0.4851673242729797,0.16659359929855327,0.020458863071752154,16.676896098202544,22.51351746310098,35560.0,22.4,0.0,34.4,1.0
9,1019.0,25989.0,25905.75,0.35194261696522566,0.17689938832667013,0.06940176203838547,0.04425207420428101,3.1932259652253014,0.04600567762648419,0.38820591855052905,0.005428886443905191,0.0013426912390104159,0.0,0.000835141488164404,0.0,0.0038620365436758627,0.17397088249999998,0.038641350000000005,0.6763086425,0.5,1.125832192686305,0.19300281256437302,0.6180923885,0.367516653,208382.7002044318,17.70426625124776,22.053608894348145,85.459,9.7135613912289,16.55,7.15,3.006181621939852,1.6522543472650806,0.03841942548751831,10.0,13.45,34.65,0.038641350000000005,92.07356958713302,4.640424795105622,1.2312901612220555,0.18854130593712726,0.4694293739659086,0.0038477817538189237,17.896032937011814,21.41675324175613,39144.0,19.4,0.0,30.2,0.0
