,FIPS,FMRKTPTH13,FMRKTPTH18,FOODHUB18
1845,36035.0,0.055188652127981186,0.05597954988479614,
1846,36037.0,0.06765442341566086,0.06955191493034363,
1847,36039.0,0.10351109504699707,0.08422648161649704,1.0
1848,36041.0,0.20981955528259277,0.4510599970817566,
1849,36043.0,0.0939246416091919,0.08086296916007996,
1850,36045.0,0.14344175159931183,0.1431703269481659,
1851,36047.0,0.01661193184554577,0.017035577446222305,1.0
1852,36049.0,0.14760147035121918,0.15124589204788208,
1853,36051.0,0.10832559317350388,0.1107121929526329,
1854,36053.0,0.12421160191297531,0.11300233006477356,
1855,36055.0,0.026726320385932922,0.03905860707163811,2.0
1856,36057.0,0.1206321120262146,0.14154282212257385,
1857,36059.0,0.014049108140170574,0.01766858622431755,1.0
1858,36061.0,0.029487542808055878,0.02824336662888527,
1859,36063.0,0.03269347548484802,0.038016851991415024,
1860,36065.0,0.0728500634431839,0.07840506732463837,
1861,36067.0,0.023495186120271683,0.032480962574481964,1.0
1862,36069.0,0.07336555421352386,0.07281730324029922,
1863,36071.0,0.05072902888059616,0.04189018905162811,
1864,36073.0,0.04737091436982155,0.04924652725458145,
1865,36075.0,0.05777055025100708,0.042409539222717285,
1866,36077.0,0.11361054331064224,0.1338934600353241,
1867,36079.0,0.030125321820378304,0.030336124822497368,
1868,36081.0,0.009177543222904205,0.00877614039927721,
1869,36083.0,0.07521718740463257,0.06271873414516449,
1870,36085.0,0.01059550978243351,0.008400202728807926,
1871,36087.0,0.02192089706659317,0.024562858045101166,
1872,36089.0,0.10721177607774734,0.12957324087619781,
1873,36091.0,0.044626519083976746,0.05213696509599686,
1874,36093.0,0.025813613086938858,0.02574831061065197,
1875,36095.0,0.09402915090322495,0.12862977385520935,1.0
1876,36097.0,0.16329196095466614,0.22331397235393524,
1877,36099.0,0.11354926973581314,0.1166180744767189,
1878,36101.0,0.05058424919843674,0.06263309717178345,
1879,36103.0,0.014023475348949432,0.015529071912169456,
1880,36105.0,0.10396496206521988,0.1059630736708641,
1881,36107.0,0.05986829102039337,0.061779242008924484,
1882,36109.0,0.05794134363532066,0.05836973339319229,
1883,36111.0,0.06640804558992386,0.07838789373636246,
1884,36113.0,0.12291618436574936,0.10892398655414581,
1885,36115.0,0.12749207019805908,0.11438468843698502,
1886,36117.0,0.054141853004693985,0.06661929190158844,
1887,36119.0,0.03627676144242287,0.035138051956892014,
1888,36121.0,0.07254612445831299,0.09978795051574707,
1889,36123.0,0.1586860865354538,0.12076808512210846,
1890,37001.0,0.019455378875136375,0.024033261463046074,
1891,37003.0,0.0,0.026771610602736473,
1892,37005.0,0.09170105308294296,0.08959770947694778,
1893,37007.0,0.07702973484992981,0.08039554953575134,
1894,37009.0,0.07449066638946533,0.03688811883330345,
1895,37011.0,0.056773021817207336,0.05712653696537018,
1896,37013.0,0.02110951580107212,0.021240893751382828,
1897,37015.0,0.0,0.0,
1898,37017.0,0.0,0.0,
1899,37019.0,0.008701705373823643,0.014625870622694492,
1900,37021.0,0.056720808148384094,0.06561097502708435,
1901,37023.0,0.033577702939510345,0.03319244831800461,
1902,37025.0,0.02673282101750374,0.023658335208892822,1.0
1903,37027.0,0.03656574338674545,0.03657243028283119,
1904,37029.0,0.0,0.0,
1905,37031.0,0.029246607795357704,0.028767043724656105,1.0
1906,37033.0,0.0,0.04405674338340759,
1907,37035.0,0.03870668262243271,0.04412172734737396,
1908,37037.0,0.04598123952746391,0.05469038337469101,
1909,37039.0,0.07374903559684753,0.07046471536159515,
1910,37041.0,0.13635124266147614,0.07128091901540756,
1911,37043.0,0.09438414126634598,0.08977466821670532,
1912,37045.0,0.020645374432206154,0.02048235945403576,
1913,37047.0,0.03504406660795212,0.035935673862695694,
1914,37049.0,0.00958754401654005,0.01943407952785492,
1915,37051.0,0.0030031471978873014,0.0030090573709458113,
1916,37053.0,0.0,0.0,
1917,37055.0,0.057454753667116165,0.054793018847703934,
1918,37057.0,0.018368283286690712,0.01800568960607052,
1919,37059.0,0.048261385411024094,0.07020335644483566,
1920,37061.0,0.0,0.0,
1921,37063.0,0.013852382078766823,0.018943041563034058,2.0
1922,37065.0,0.018039144575595856,0.019228920340538025,
1923,37067.0,0.008318152278661728,0.0184648334980011,
1924,37069.0,0.01611214131116867,0.014801657758653164,
1925,37071.0,0.023897375911474228,0.022437019273638725,
1926,37073.0,0.0,0.0,
1927,37075.0,0.1146526038646698,0.11786893010139465,
1928,37077.0,0.051939956843853,0.04990435019135475,
1929,37079.0,0.04758279398083687,0.04759185388684273,
1930,37081.0,0.005924158729612827,0.00749526871368289,
1931,37083.0,0.018801232799887657,0.019773006439208984,
1932,37085.0,0.023993857204914093,0.02235236205160618,
1933,37087.0,0.06783570349216461,0.06454631686210632,
1934,37089.0,0.036736004054546356,0.034261830151081085,
1935,37091.0,0.0,0.0,
1936,37093.0,0.019548049196600914,0.01826017163693905,
1937,37095.0,0.0,0.0,
1938,37097.0,0.036455992609262466,0.04483425244688988,
1939,37099.0,0.07319929450750351,0.09232118725776672,
1940,37101.0,0.016924673691391945,0.014802022837102413,
1941,37103.0,0.0,0.0,
1942,37105.0,0.0,0.0,
1943,37107.0,0.017025044187903404,0.01786479912698269,
1944,37109.0,0.037935785949230194,0.035812344402074814,
1945,37111.0,0.022206924855709076,0.02197464182972908,
1946,37113.0,0.029642803594470024,0.02834065444767475,
1947,37115.0,0.14185068011283875,0.1378486454486847,
1948,37117.0,0.042306553572416306,0.08821842819452286,
1949,37119.0,0.013120909221470356,0.014626552350819111,
1950,37121.0,0.13093289732933044,0.13333334028720856,
1951,37123.0,0.07284913212060928,0.07333797961473465,
1952,37125.0,0.03283389285206795,0.030400680378079414,
1953,37127.0,0.010590079240500927,0.010636487044394016,
1954,37129.0,0.009392404928803444,0.01722104102373123,1.0
1955,37131.0,0.0,0.0,
1956,37133.0,0.010397658683359623,0.01517581194639206,
1957,37135.0,0.04304037243127823,0.0410882905125618,
1958,37137.0,0.07762166857719421,0.07892660051584244,
1959,37139.0,0.02528381161391735,0.025227678939700127,
1960,37141.0,0.018252838402986526,0.01608699932694435,1.0
1961,37143.0,0.07334604859352112,0.0,
1962,37145.0,0.025479653850197792,0.025311969220638275,
1963,37147.0,0.02867235615849495,0.03334926813840866,1.0
1964,37149.0,0.1961553543806076,0.09703556448221207,
1965,37151.0,0.02107822149991989,0.020927652716636658,
1966,37153.0,0.021676456555724144,0.022278165444731712,
1967,37155.0,0.022199200466275215,0.007585469167679548,
1968,37157.0,0.032643113285303116,0.04410629719495773,
1969,37159.0,0.014519899152219296,0.028316179290413857,1.0
1970,37161.0,0.04487793147563934,0.04489270597696304,
1971,37163.0,0.015645289793610573,0.01571684516966343,
1972,37165.0,0.027843520045280457,0.028727376833558083,
1973,37167.0,0.016493212431669235,0.032219089567661285,
1974,37169.0,0.0859900712966919,0.0439879484474659,
1975,37171.0,0.04129728674888611,0.05559570714831352,1.0
1976,37173.0,0.2861435115337372,0.21060021221637726,
1977,37175.0,0.03046180121600628,0.02922694757580757,
1978,37177.0,0.0,0.0,
1979,37179.0,0.014135674573481083,0.00847788155078888,
1980,37181.0,0.044938769191503525,0.022430578246712685,
1981,37183.0,0.013346926309168339,0.01281693298369646,2.0
1982,37185.0,0.04854368790984154,0.050487201660871506,1.0
1983,37187.0,0.07880841940641403,0.08432414382696152,
1984,37189.0,0.07648622244596481,0.0714987963438034,
1985,37191.0,0.008024265058338642,0.008113722316920757,
1986,37193.0,0.014572585932910442,0.014586402103304863,
1987,37195.0,0.0369521826505661,0.036830153316259384,
1988,37197.0,0.05253894627094269,0.07990837097167969,
1989,37199.0,0.056980058550834656,0.05585655942559242,1.0
1990,38001.0,0.0,0.0,
1991,38003.0,0.09000089764595032,0.09485866129398346,
1992,38005.0,0.0,0.14363688230514526,
1993,38007.0,0.0,0.0,
1994,38009.0,0.1483679562807083,0.1559819132089615,
1995,38011.0,0.3110419809818268,0.32509753108024597,
1996,38013.0,0.8676789402961731,0.9523809552192688,
1997,38015.0,0.045239657163619995,0.05248076468706131,
1998,38017.0,0.01842355728149414,0.02203662507236004,
1999,38019.0,0.25940337777137756,0.2611647844314575,
2000,38021.0,0.0,0.0,
2001,38023.0,0.4297378659248352,0.43802013993263245,
2002,38025.0,0.2416042536497116,0.230840265750885,
2003,38027.0,0.0,0.0,
2004,38029.0,0.0,0.0,
2005,38031.0,0.0,0.0,
2006,38033.0,0.5479452013969421,0.5652911067008972,
2007,38035.0,0.014471151866018772,0.02826056256890297,
2008,38037.0,0.41788551211357117,0.0,
2009,38039.0,0.4378283619880676,0.44802868366241455,
2010,38041.0,0.0,0.0,
2011,38043.0,0.0,0.0,
2012,38045.0,0.4876859188079834,0.49236828088760376,
2013,38047.0,0.0,0.0,
2014,38049.0,0.5077860355377197,0.5158184170722961,
2015,38051.0,0.36549708247184753,0.38684719800949097,
2016,38053.0,0.0,0.07335680723190308,
2017,38055.0,0.10568590462207794,0.10481081902980804,
2018,38057.0,0.34932464361190796,0.3628886044025421,
2019,38059.0,0.1037057489156723,0.09647853672504425,
2020,38061.0,0.21422450244426727,0.19573302567005157,
2021,38063.0,0.0,0.0,
2022,38065.0,0.0,0.0,
2023,38067.0,0.4225352108478546,0.43184107542037964,
2024,38069.0,0.22624434530735016,0.2450379878282547,
2025,38071.0,0.17274141311645508,0.1742008477449417,
2026,38073.0,0.36396723985671997,0.38189804553985596,
2027,38075.0,0.3827018737792969,0.4212299883365631,
2028,38077.0,0.06137605011463165,0.061580147594213486,
2029,38079.0,0.06813845783472061,0.06992518156766891,
2030,38081.0,0.0,0.0,
2031,38083.0,0.7535794973373413,0.7412898540496826,
2032,38085.0,0.2254791408777237,0.22946305572986603,
2033,38087.0,0.0,0.0,
2034,38089.0,0.0353119820356369,0.032261185348033905,
2035,38091.0,0.0,0.0,
2036,38093.0,0.14231498539447784,0.14342400431632996,
2037,38095.0,0.44189128279685974,0.4562043845653534,
2038,38097.0,0.12215978652238846,0.0,
2039,38099.0,0.0,0.09374707192182541,
2040,38101.0,0.05935598909854889,0.05904581770300865,
2041,38103.0,0.2409638613462448,0.25271669030189514,
2042,38105.0,0.1351853758096695,0.08486562967300415,
2043,39001.0,0.0,0.0,
2044,39003.0,0.047597743570804596,0.038962431252002716,
2045,39005.0,0.01881396770477295,0.037212762981653214,
2046,39007.0,0.07018810510635376,0.0820571705698967,
2047,39009.0,0.015483710914850235,0.030386824160814285,1.0
2048,39011.0,0.06546216458082199,0.04366431012749672,
2049,39013.0,0.05750513821840286,0.05925486981868744,
2050,39015.0,0.02266956865787506,0.09173890948295593,
2051,39017.0,0.01346264686435461,0.015691278502345085,
2052,39019.0,0.07077391445636749,0.07385251671075821,
2053,39021.0,0.07602635771036148,0.07741136103868484,
2054,39023.0,0.0,0.01486049685627222,
2055,39025.0,0.014967072755098343,0.014600955881178379,
2056,39027.0,0.04779314994812012,0.023777253925800323,
2057,39029.0,0.0,0.0,
2058,39031.0,0.05446326360106468,0.027300773188471794,
2059,39033.0,0.04682524874806404,0.04813477769494057,
2060,39035.0,0.021335812285542488,0.02411852777004242,1.0
2061,39037.0,0.01911826618015766,0.019484441727399826,
2062,39039.0,0.0777907446026802,0.07860605418682098,
2063,39041.0,0.02697118930518627,0.02441096305847168,
2064,39043.0,0.013148206286132336,0.026804262772202492,
2065,39045.0,0.02016359381377697,0.0192576814442873,
2066,39047.0,0.03486385568976402,0.034884531050920486,
2067,39049.0,0.027071703225374222,0.02289552055299282,1.0
2068,39051.0,0.023697804659605026,0.047308165580034256,
