FIPS,GROCPTH11,GROCPTH16,PCH_GROCPTH_11_16
17117,0.167598936,0.219043655,30.69513504
17119,0.171261565,0.180724252,5.525283879
17121,0.17885431,0.105080649,-41.24790777
17123,0.240403879,0.336190956,39.84423152
17125,0.207368494,0.145921494,-29.63179143
17127,0.196373634,0.138226553,-29.6104315
17129,0.157529931,0.241954996,53.5930317
17131,0.183879865,0.127959053,-30.41160162
17133,0.120416642,0.118070724,-1.948166952
17135,0.13397642,0.137556312,2.672031363
17137,0.169085529,0.08773469,-48.11224191
17139,0.134698276,0.068497842,-49.14720186
17141,0.131913691,0.156347717,18.52273743
17143,0.246428131,0.28602884,16.06988161
17145,0.224618149,0.140304929,-37.53624544
17147,0.179866898,0.181532131,0.925813869
17149,0.305885232,0.314821811,2.921546405
17151,0.222518914,0.232828871,4.633294529
17153,0.835421888,0.53542745,-35.90933429
17155,0.334728033,0.349833829,4.512856393
17157,0.269356239,0.214743688,-20.27521278
17159,0.185322461,0.252238618,36.10795813
17161,0.156046461,0.178728553,14.53547314
17163,0.166681483,0.171024628,2.605655214
17165,0.28110192,0.247392075,-11.99203633
17167,0.145750616,0.156889737,7.642589473
17169,0.134012329,0.141783638,5.798950801
17171,0.382555471,0.197823937,-48.28882295
17173,0.179517099,0.184102729,2.554425369
17175,0.513347023,0.181620051,-64.62041409
17177,0.169076,0.153711023,-9.087615283
17179,0.103069255,0.119432398,15.87587135
17181,0.226103669,0.233713117,3.365468887
17183,0.159707122,0.254582485,59.40584365
17185,0.169649673,0.173746851,2.415081227
17187,0.392530702,0.346680534,-11.6806577
17189,0.548922739,0.562983814,2.561576355
17191,0.180115274,0.181017317,0.500814578
17193,0.34277096,0.354911982,3.542021579
17195,0.137287205,0.123803965,-9.821191702
17197,0.136639118,0.131935494,-3.442370544
17199,0.224850474,0.206978119,-7.948551153
17201,0.173722881,0.202734823,16.70012682
17203,0.205952013,0.128425757,-37.64287366
18001,0.174560689,0.113533152,-34.96064184
18003,0.11148676,0.151362806,35.76751754
18005,0.20624138,0.146568466,-28.9335312
18007,0.225784601,0.2310803,2.345465049
18009,0.395163202,0.248447205,-37.12795031
18011,0.138207449,0.108968072,-21.15615125
18013,0.199018177,0.06663113,-66.52007818
18015,0.249451207,0.250413182,0.3856363
18017,0.205528723,0.210454318,2.396548549
18019,0.161410368,0.1208981,-25.09892535
18021,0.186344663,0.190817845,2.400488494
18023,0.181532131,0.185948492,2.432826107
18025,0.188288458,0.094509026,-49.8062565
18027,0.18783458,0.181834712,-3.194229778
18029,0.120043216,0.141497039,17.87174978
18031,0.270479134,0.225216771,-16.73414233
18033,0.188457008,0.117315814,-37.74929611
18035,0.118801127,0.112570681,-5.244433009
18037,0.260972716,0.259091766,-0.720746184
18039,0.196589426,0.181242836,-7.806416574
18041,0.16563147,0.128993421,-22.12022187
18043,0.18672891,0.130339012,-30.19880423
18045,0.233127404,0.182071979,-21.90022456
18047,0.477617125,0.264026403,-44.72007201
18049,0.289435601,0.198639321,-31.37011471
18051,0.208849241,0.178683106,-14.44397647
18053,0.100518388,0.104787282,4.246878836
18055,0.242292083,0.217236136,-10.3412159
18057,0.116495395,0.116979032,0.415155807
18059,0.0568658,0.067768125,19.17194129
18061,0.076579451,0.075606744,-1.270193301
18063,0.0605934,0.07484283,23.51644879
18065,0.162552067,0.144735754,-10.96037342
18067,0.108728481,0.145738957,34.03935762
18069,0.134549662,0.137483502,2.180488341
18071,0.186315152,0.182095464,-2.264812328
18073,0.239384781,0.269549852,12.60108119
18075,0.09375586,0.142585551,52.08174905
18077,0.216832389,0.186052281,-14.19534604
18079,0.10656815,0.10860908,1.915140106
18081,0.070561671,0.072586659,2.869812528
18083,0.12999506,0.0799105,-38.52804859
18085,0.168019439,0.152039226,-9.510930743
18087,0.160175125,0.127769402,-20.23143298
18089,0.159633369,0.160298566,0.416703433
18091,0.17967999,0.181475029,0.999020035
18093,0.195100802,0.175534833,-10.02864631
18095,0.160327373,0.139184226,-13.18748447
18097,0.170106289,0.175841124,3.371324721
18099,0.213092397,0.171482466,-19.52670839
18101,0.290360046,0.294059988,1.274259949
18103,0.218286993,0.277261763,27.01707933
18105,0.13561548,0.137275897,1.224356501
18107,0.156514934,0.182657934,16.70319825
18109,0.144441877,0.086260189,-40.28034562
18111,0.212947189,0.142358887,-33.14826678
18113,0.126825763,0.168626955,32.95954358
18115,0.164989276,0.169836957,2.938179348
18117,0.250827732,0.205328269,-18.13972589
18119,0.093018929,0.095593156,2.767421853
18121,0.11703435,0.0589727,-49.61078021
18123,0.205973223,0.105207785,-48.9216202
18125,0.237041719,0.321853878,35.77942281
18127,0.090619657,0.083613039,-7.731896782
18129,0.19462826,0.117041199,-39.86423221
18131,0.151137308,0.079295853,-47.53389898
18133,0.0527704,0.080504495,52.55601771
18135,0.115291495,0.159623289,38.45192014
18137,0.384158692,0.281610814,-26.69414506
18139,0.173580976,0.180364336,3.907893946
18141,0.157499803,0.152069819,-3.447613537
18143,0.292911541,0.168726536,-42.39676045
18145,0.180599138,0.113050556,-37.4024939
18147,0.238458604,0.195188601,-18.14570829
18149,0.25901144,0.173973556,-32.83170958
18151,0.234610986,0.203559381,-13.23535827
18153,0.235615664,0.144668949,-38.59960457
18155,0.188501414,0.281769513,49.4787264
18157,0.142407136,0.132503684,-6.95432333
18159,0.063247106,0.131978356,108.670978
18161,0.133422282,0.139508929,4.561941964
18163,0.193976745,0.220052262,13.44259976
18165,0.186706497,0.192172186,2.927422971
18167,0.157007619,0.148603591,-5.352624848
18169,0.184224262,0.221863015,20.4309425
18171,0.236294896,0.244678248,3.547834598
18173,0.182784978,0.128930361,-29.46337132
18175,0.21272824,0.180193167,-15.29419538
18177,0.145706751,0.120136355,-17.54921836
18179,0.108201688,0.07183908,-33.60632184
18181,0.0406702,0.124476163,206.0619891
18183,0.149907058,0.119460041,-20.31059611
19001,0.397614314,0.285306705,-28.24536377
19003,0.250375563,0.269106566,7.48116254
19005,0.351914414,0.504722763,43.42202033
19007,0.467071462,0.400096023,-14.33944147
19009,0.166583375,0.177462289,6.530612245
19011,0.153380114,0.117000117,-23.71884872
19013,0.167338556,0.180705202,7.987785971
19015,0.152172259,0.151406185,-0.503425565
19017,0.164095832,0.242091672,47.53066495
19019,0.143465162,0.190168299,32.55364331
19021,0.197219209,0.246694296,25.086343
19023,0.200414189,0.272349697,35.89342049
19025,0.397535281,0.306153689,-22.98703949
19027,0.335683115,0.294608661,-12.23607974
19029,0.581226388,0.455235205,-21.67678301
19031,0.217367677,0.162981474,-25.02037268
19033,0.227479527,0.255433773,12.28868661
19035,0.249418025,0.263065591,5.471764293
19037,0.161290323,0.248694355,54.19049988
19039,0.321992058,0.323066983,0.333835882
19041,0.180777343,0.122511485,-32.23072996
19043,0.222000222,0.283334278,27.62792543
19045,0.162979261,0.169362351,3.916504361
19047,0.348351138,0.293496126,-15.74704547
19049,0.129301056,0.154421809,19.42811137
19051,0.228050171,0.224693855,-1.471744748
19053,0.242571255,0.248601616,2.486016159
19055,0.170222424,0.0579072,-65.98143108
19057,0.17475098,0.151419558,-13.3512393
19059,0.237290147,0.116931712,-50.72205332
19061,0.147993108,0.155112508,4.810629786
19063,0.298121832,0.313873195,5.28353212
19065,0.1431366,0.300210147,109.7368158
19067,0.124208173,0.126302494,1.686138301
19069,0.09353662,0.294117647,214.4411765
19071,0.542446433,0.431034483,-20.5387931
19073,0.107181136,0.111000111,3.563103563
19075,0.400673131,0.406603237,1.480035781
19077,0.276319425,0.375586854,35.92488263
19079,0.258698745,0.264900662,2.397350993
19081,0.265627767,0.183604149,-30.87915787
19083,0.345383376,0.348979236,1.041121387
19085,0.270929287,0.35531552,31.1469585
19087,0.148272624,0.101005,-31.87886134
19089,0.314366551,0.215703192,-31.3848145
19091,0.306779834,0.314762354,2.602035463
19093,0.283929585,0.287480236,1.250539025
19095,0.245113058,0.247157687,0.834157192
19097,0.152091255,0.103145952,-32.18153688
19099,0.136563516,0.163661657,19.84288481
19101,0.176325379,0.110059432,-37.58162741
19103,0.149617727,0.136394945,-8.837710474
19105,0.192919842,0.196232339,1.717032967
19107,0.288544773,0.393043136,36.21564967
19109,0.454781705,0.462565255,1.711491443
19111,0.196883614,0.20315765,3.186672858
19113,0.126178248,0.1306895,3.575300853
19115,0.263759451,0.357525921,35.54999404
19117,0.112752283,0.116877045,3.658251519
19119,0.427679412,0.424160163,-0.822870716
19121,0.127113258,0.126630366,-0.379891098
19123,0.133392619,0.135098622,1.278933622
19125,0.180386026,0.24133458,33.78784679
19127,0.21976412,0.224103586,1.974601594
19129,0.199627362,0.199415049,-0.106354693
19131,0.654083349,0.46917519,-28.26981595
19133,0.216567407,0.227298557,4.955108535
19135,0.248169748,0.25467974,2.623201324
19137,0.282220132,0.296033156,4.894414841
19139,0.233803278,0.163154951,-30.21699608
19141,0.492333662,0.50283744,2.133467423
19143,0.31680659,0.328731098,3.763971072
19145,0.251841592,0.260841213,3.573524617
19147,0.320889935,0.221190002,-31.06982231
19149,0.201547888,0.198373339,-1.575084309
19151,0.555401277,0.292056075,-47.41530374
19153,0.155202596,0.166397061,7.212807717
19155,0.13908057,0.117636994,-15.41809668
19157,0.264914697,0.328012246,23.81806254
19159,0.396118043,0.40088194,1.202645821
19161,0.489141068,0.305561214,-37.53106539
19163,0.150131215,0.14531082,-3.210787875
19165,0.166861338,0.25702536,54.03529815
19167,0.264830508,0.229285489,-13.42179932
19169,0.121149377,0.123946455,2.308784423
19171,0.340715503,0.29105303,-14.57593574
19173,0.317309218,0.320666987,1.058201058
19175,0.159375249,0.1614205,1.283292978
19177,0.798509449,0.689179876,-13.69170687
19179,0.197388828,0.198468954,0.547207258
19181,0.128678048,0.101331496,-21.25191685
19183,0.183326459,0.180921797,-1.311683025
19185,0.473634354,0.310703744,-34.40008285
19187,0.159033079,0.163256421,2.655637788
19189,0.280819994,0.282992171,0.773511933
19191,0.237608706,0.244989955,3.106472635
19193,0.194889985,0.175255825,-10.07448373
19195,0.264340471,0.267558528,1.217391304
19197,0.460475825,0.390137328,-15.27517686
20001,0.149936277,0.15814027,5.471653357
20003,0.372254622,0.511901715,37.51386401
20005,0.179061717,0.244304648,36.43600236
20007,1.218026797,0.640751815,-47.39427595
20009,0.144388694,0.148638103,2.943034447
20011,0.133859849,0.204471101,52.75013631
20013,0.100280786,0.311138768,210.2675793
20015,0.121532525,0.075021006,-38.27084084
20017,0.361271676,0.0,-100.0
20019,0.277085065,0.295420975,6.617429838
20021,0.234170101,0.197823937,-15.52126607
20023,1.485332343,1.123174841,-24.38225384
20025,0.471698113,0.484261501,2.663438257
20027,0.117288295,0.247555391,111.065726
20029,0.212381863,0.21978022,3.483516484
20031,0.2356823,0.239578342,1.653090561
20033,1.063829787,1.080497029,1.566720692
20035,0.110390506,0.11229331,1.72370231
20037,0.153123724,0.128231432,-16.25632608
20039,0.3417635,0.352485019,3.137116673
20041,0.203262361,0.210737053,3.677361572
20043,0.502702023,0.258765688,-48.52503558
20045,0.142372821,0.159006461,11.68315661
20047,0.330797221,0.344827586,4.24137931
20049,0.0,0.0,0.0
20051,0.139120757,0.138778059,-0.246331055
20053,0.154846702,0.316906988,104.6585327
20055,0.107773138,0.13514244,25.39529164
20057,0.174251445,0.173908003,-0.197095736
20059,0.077381413,0.156574157,102.3407837
20061,0.085046067,0.085207907,0.19029766
20063,1.098901099,0.760456274,-30.79847909
20065,0.757862827,0.3894081,-48.61760125
20067,0.38003547,0.130123617,-65.7601388
20069,0.328569082,0.334448161,1.789297659
20071,0.796812749,0.78125,-1.953125
20073,0.302617643,0.32615786,7.778864971
20075,0.378071834,0.380372765,0.608596424
20077,0.505220613,0.704225352,39.38967136
20079,0.201729107,0.172542704,-14.46811657
20081,0.472478148,0.742942051,57.24368499
20083,0.510986203,0.545553737,6.764866339
20085,0.223480334,0.226261407,1.24443774
20087,0.158261237,0.159100552,0.530335172
20089,0.646621403,0.692520776,7.09833795
20091,0.121209928,0.141949254,17.11025319
20093,0.25220681,0.256410256,1.666666667
20095,0.126758778,0.269759914,112.8135959
20097,0.0,0.0,0.0
20099,0.233863424,0.196753566,-15.86817511
20101,0.573394495,0.625,9.0
20103,0.09084656,0.087374399,-3.822005867
20105,0.309405941,0.324991875,5.037374066
20107,0.312109863,0.311655932,-0.145439435
20109,0.362187613,0.355618777,-1.813655761
20111,0.178401522,0.299401198,67.8243513
20113,0.206086419,0.246461517,19.59134333
20115,0.478354461,0.499085011,4.333721511
20117,0.601202405,0.40812162,-32.1157705
20119,0.442575791,0.235238767,-46.84780052
20121,0.091645028,0.121348178,32.41108718
20123,0.318319274,0.323310702,1.568056903
20125,0.08626143,0.091276965,5.814342654
20127,0.340947835,0.179985601,-47.21022318
20129,0.31466331,1.071428571,240.5
20131,0.79310003,0.495049505,-37.58044555
20133,0.364852539,0.249097023,-31.72665753
20135,0.641642605,1.01488498,58.16982409
20137,0.353606789,0.363240102,2.724300763
20139,0.183598531,0.063335233,-65.50340955
20141,0.78369906,0.82781457,5.629139073
20143,0.164934851,0.168947457,2.432843386
20145,0.143307538,0.148323939,3.500444972
20147,0.541418517,0.556276655,2.744298164
20149,0.272380607,0.296698173,8.927789316
20151,0.414765657,0.20894275,-49.62390305
20153,0.797766254,0.799680128,0.239904038
20155,0.170741172,0.158629442,-7.093620212
20157,0.408914332,0.430015051,5.160180606
20159,0.39607882,0.305841574,-22.78264859
20161,0.081799591,0.107313409,31.19064227
20163,0.577145056,0.5859375,1.5234375
20165,0.0,0.0,0.0
20167,0.429245958,0.286123033,-33.34287077
20169,0.107482579,0.108952243,1.367350645
20171,0.406256348,0.199560966,-50.87806825
20173,0.123772753,0.14435053,16.62544958
20175,0.129516902,0.219722271,69.64756548
20177,0.156514643,0.157167395,0.417054908
20179,0.799680128,0.805801773,0.765511684
20181,0.0,0.0,0.0
20183,0.791347929,0.815660685,3.072321914
20185,0.456412597,0.476190476,4.333333333
20187,0.452079566,0.0,-100.0
20189,0.177399326,0.353669319,99.36339523
20191,0.210216523,0.172391501,-17.99336293
20193,0.125960448,0.256049161,103.2774293
20195,0.338638673,0.349283968,3.143555711
20197,0.284454558,0.435413643,53.06966618
20199,0.655737705,0.664451827,1.328903654
20201,0.859254167,0.897988506,4.507902299
20203,0.443066017,0.469263257,5.912717034
20205,0.216403376,0.230070171,6.315426205
20207,0.0,0.0,0.0
20209,0.145549354,0.158133538,8.645990839
21001,0.210703751,0.206408999,-2.038288869
21003,0.198206234,0.24120797,21.69545082
21005,0.0464641,0.090317919,94.38222543
21007,0.241837969,0.372347027,53.96549584
21009,0.236272564,0.228367855,-3.345589075
21011,0.341471743,0.325971803,-4.539157363
21013,0.209380235,0.220653133,5.383936452
21015,0.106987079,0.116140422,8.5555586
21017,0.150127608,0.19943162,32.841402
21019,0.182123561,0.145240269,-20.25179591
21021,0.243393602,0.133832976,-45.01376568
21023,0.235155791,0.119760479,-49.07185629
21025,0.362713094,0.303283039,-16.38486618
21027,0.197404136,0.300691591,52.32284254
21029,0.079777686,0.06312414,-20.87494266
21031,0.236034618,0.236201874,0.070860562
21033,0.307219662,0.237736746,-22.61668912
21035,0.106227593,0.077375426,-27.16070876
21037,0.186683944,0.184714345,-1.055044875
21039,0.198373339,0.207641196,4.67192691
21041,0.273448182,0.28304557,3.509765072
21043,0.39820446,0.220215811,-44.69780385
21045,0.565859793,0.317238754,-43.93686244
21047,0.190561749,0.167282359,-12.21619253
21049,0.112873187,0.167182145,48.11502132
21051,0.231524356,0.193395542,-16.4685974
21053,0.196908536,0.195694716,-0.616438356
21055,0.216262976,0.327403689,51.39146568
21057,0.290866783,0.296912114,2.078384798
21059,0.154344806,0.16024999,3.825968511
21061,0.245639892,0.165727544,-32.53231687
21063,0.12848516,0.133209005,3.676568536
21065,0.273074823,0.209132102,-23.41582433
21067,0.195773938,0.203728546,4.063159993
21069,0.275957227,0.206810975,-25.05687302
21071,0.377339505,0.324596283,-13.97765696
21073,0.101432223,0.119424375,17.73810235
21075,0.296515938,0.323624595,9.142394822
21077,0.116171004,0.229147571,97.25022915
21079,0.0,0.0574779,
21081,0.080781969,0.080295487,-0.602216155
21083,0.106473595,0.134596748,26.41326586
21085,0.194159677,0.191277735,-1.484315226
21087,0.178699071,0.090900827,-49.1318971
21089,0.162915094,0.167621176,2.888671602
21091,0.0,0.0,0.0
21093,0.130258004,0.130972094,0.548211763
21095,0.343406593,0.296120817,-13.769618
21097,0.267580006,0.161394448,-39.68366688
21099,0.327994315,0.269876397,-17.71918461
21101,0.172685475,0.151370989,-12.3429526
21103,0.195185426,0.18923863,-3.046741942
21105,0.418322527,0.433651344,3.664353859
21107,0.19212706,0.131268049,-31.67643884
21109,0.149387511,0.149555074,0.112166305
21111,0.195622085,0.201997824,3.259212123
21113,0.102259945,0.095684623,-6.430006698
21115,0.08540439,0.218627022,155.9903804
21117,0.149618473,0.176188972,17.75883578
21119,0.245534344,0.193423598,-21.22340426
21121,0.250964645,0.287319627,14.48609692
21123,0.281908521,0.1425212,-49.44416732
21125,0.235980245,0.133355559,-43.48867668
21127,0.18818216,0.189322226,0.605831125
21129,0.129701686,0.454683237,250.560776
21131,0.266975171,0.287383849,7.644410384
21133,0.205060903,0.175831905,-14.25381335
21135,0.362502719,0.371057514,2.359925788
21137,0.282976917,0.205372546,-27.42427621
21139,0.42091971,0.434074878,3.125339121
21141,0.1490924,0.225081592,50.96785085
21143,0.118553646,0.123716442,4.354818755
21145,0.13671786,0.168345015,23.13315581
21147,0.21873462,0.170891484,-21.87268584
21149,0.315723006,0.321130379,1.712695354
21151,0.094373009,0.089348537,-5.324055977
21153,0.151251607,0.078901688,-47.83414865
21155,0.150120096,0.104476832,-30.40449947
21157,0.287953927,0.223835257,-22.26698927
21159,0.233517553,0.334812087,43.37769594
21161,0.284932756,0.233127404,-18.18160625
21163,0.101177026,0.107089312,5.843506818
21165,0.311817898,0.155134967,-50.24821595
21167,0.328962827,0.140232786,-57.37123625
21169,0.19896538,0.1998002,0.41958042
21171,0.366535325,0.472634465,28.94649778
21173,0.186901914,0.144607932,-22.6289722
21175,0.218642956,0.226671704,3.672081602
21177,0.222031909,0.28972444,30.4877488
21179,0.090785293,0.131833363,45.21444894
21181,0.423370025,0.141582897,-66.55811978
21183,0.083427189,0.123987436,48.61754009
21185,0.0493941,0.0459165,-7.040528958
21187,0.277366864,0.187564475,-32.37675451
21189,0.207986689,0.0,-100.0
21191,0.136444263,0.137211855,0.562568606
21193,0.278619441,0.257684521,-7.513804528
21195,0.292731026,0.347434773,18.68737575
21197,0.237717908,0.244001627,2.643350956
21199,0.283469031,0.203080576,-28.35881387
21201,0.436681223,0.468384075,7.259953162
21203,0.116897539,0.177819928,52.11605714
21205,0.25467974,0.081960495,-67.81821162
21207,0.226193169,0.281373101,24.39504783
21209,0.104242677,0.07488393,-28.16384604
21211,0.163288157,0.10731456,-34.27903012
21213,0.173390359,0.111203781,-35.86507275
21215,0.230123116,0.0548276,-76.17468063
21217,0.280078422,0.157251248,-43.85456506
21219,0.322320709,0.323572238,0.388286685
21221,0.210955629,0.209599665,-0.642772305
21223,0.113417262,0.11591515,2.202387852
21225,0.32761106,0.270416441,-17.45808545
21227,0.155428335,0.150386652,-3.243734549
21229,0.340657469,0.329760923,-3.198680956
21231,0.191488343,0.096371609,-49.67233653
21233,0.295836107,0.227721269,-23.02451799
21235,0.362510806,0.249286763,-31.23328767
21237,0.543256825,0.138600139,-74.48717949
21239,0.080253601,0.114982178,43.2735426
22001,0.372011775,0.302547771,-18.67252839
22003,0.155394118,0.155726855,0.214124426
22005,0.200007273,0.181087844,-9.459370473
22007,0.215740421,0.175785542,-18.51988574
22009,0.311041991,0.194931774,-37.3294347
22011,0.08312552,0.081085464,-2.454186713
22013,0.14024262,0.144864552,3.29566855
22015,0.158302992,0.134651332,-14.94075341
22017,0.124515072,0.124425535,-0.071908427
22019,0.175426829,0.154511743,-11.92239875
22021,0.691153239,0.297885016,-56.90029363
22023,0.450315221,0.43566657,-3.252977055
22025,0.097238429,0.100908174,3.773965691
22027,0.177137459,0.185597624,4.776045533
22029,0.143988481,0.200060018,38.94168251
22031,0.112049003,0.073499688,-34.40397878
22033,0.278811673,0.265784589,-4.672359436
22035,0.391798354,0.413850186,5.628362533
22037,0.0497859,0.0512216,2.883778108
22039,0.443498315,0.385642243,-13.04538713
22041,0.240755008,0.098212532,-59.20644274
22043,0.089405454,0.089698166,0.327398305
22045,0.312908141,0.287368119,-8.162147015
22047,0.389770036,0.212656074,-45.4406304
22049,0.0611621,0.063103427,3.174102354
22051,0.218876862,0.216655074,-1.015086035
22053,0.284900285,0.22314313,-21.67676124
22055,0.249582173,0.219238374,-12.15783892
22057,0.16492975,0.121682874,-26.22139185
22059,0.200937709,0.132872708,-33.87368235
22061,0.0425053,0.083950721,97.50666359
22063,0.115242778,0.114220445,-0.887112126
22065,0.167014614,0.174140183,4.26643448
22067,0.145581598,0.115767539,-20.47927761
22069,0.17779584,0.179510194,0.964226183
22071,0.396494215,0.348581882,-12.08399281
22073,0.129371127,0.133811657,3.432396439
22075,0.127183314,0.171475115,34.82516683
22077,0.438654209,0.270807005,-38.2641271
22079,0.121208448,0.105982725,-12.56160246
22081,0.0,0.0,0.0
22083,0.095744172,0.097789947,2.136710346
22085,0.286591607,0.207529158,-27.58714742
22087,0.303759018,0.283756057,-6.585141369
22089,0.171834428,0.245914044,43.11104385
22091,0.273872558,0.383178465,39.91123032
22093,0.275431509,0.279955207,1.642403882
22095,0.266358874,0.18399264,-30.92302975
22097,0.347596788,0.370357096,6.547905217
22099,0.303156618,0.260179524,-14.17653181
22101,0.258612727,0.229999617,-11.0640768
22103,0.173156517,0.150333107,-13.18079766
22105,0.163093559,0.153112392,-6.119902314
22107,0.392772977,0.213812273,-45.56339534
22109,0.152339304,0.159118835,4.450283424
22111,0.219741584,0.132690521,-39.61519749
22113,0.240508504,0.215896635,-10.23326327
22115,0.057424,0.019372,-66.26502134
22117,0.233273248,0.258486989,10.80867263
22119,0.169766934,0.15077271,-11.18841204
22121,0.165995767,0.231329761,39.35883101
22123,0.347342827,0.449317038,29.35837527
22125,0.193498452,0.13050571,-32.55464927
22127,0.198045947,0.206426753,4.231748435
23001,0.20485125,0.223736587,9.219049136
23003,0.392305213,0.455105996,16.00814367
23005,0.247700806,0.257816126,4.083684659
23007,0.423025609,0.46556483,10.05594452
23009,0.495203859,0.551490864,11.36643096
23011,0.221738595,0.222537254,0.360180667
23013,0.327753126,0.428697516,30.79890983
23015,0.37929626,0.264760392,-30.196941
23017,0.1904597,0.245201065,28.74170456
23019,0.201674549,0.198000198,-1.821921177
23021,0.51843318,0.414790235,-19.99157252
23023,0.227770976,0.199242877,-12.52490536
23025,0.231102552,0.197382705,-14.59085855
23027,0.257426762,0.304375396,18.23766646
23029,0.550206327,0.506874485,-7.875562314
23031,0.227035372,0.212636545,-6.342107475
24001,0.214520346,0.180070366,-16.05907347
24003,0.16698075,0.165226501,-1.050569353
24005,0.170912847,0.176803607,3.446645845
24009,0.145540852,0.153678965,5.59163446
24011,0.182381908,0.121628607,-33.31103476
24013,0.137708883,0.143592198,4.272284104
24015,0.147659595,0.155792057,5.507573766
24017,0.134041969,0.133392619,-0.484437528
24019,0.183486239,0.185948492,1.341928286
24021,0.151661962,0.141196784,-6.900331656
24023,0.232272622,0.238549618,2.70242639
24025,0.145908483,0.119789649,-17.9008328
24027,0.139523171,0.129351413,-7.290371838
24029,0.24691358,0.407041824,64.85193854
24031,0.202350487,0.191733153,-5.247001904
24033,0.18065422,0.17560149,-2.796906624
24035,0.186451212,0.101671479,-45.4701967
24037,0.130129665,0.152009657,16.81399255
24039,0.190381906,0.154840708,-18.66836991
24041,0.316213866,0.349424793,10.50267892
24043,0.161339115,0.173553167,7.570422535
24045,0.089901109,0.097480138,8.430407305
24047,0.310649452,0.232946384,-25.01310323
24510,0.360802076,0.494361042,37.01723893
25001,0.287916783,0.356071964,23.67183344
25003,0.283550978,0.275899037,-2.698612153
25005,0.183847621,0.164782416,-10.3701128
25007,0.539083558,0.693160813,28.58133087
25009,0.183635178,0.236987163,29.05324863
25011,0.307013871,0.25489252,-16.97687172
25013,0.199544267,0.221746982,11.12671196
25015,0.19988132,0.210320553,5.222715548
25017,0.176487068,0.169351834,-4.042921435
25019,0.296325563,0.360717828,21.73024318
25021,0.147531575,0.172211395,16.72850013
25023,0.16258596,0.168027822,3.347067907
25025,0.279639021,0.273015111,-2.368736187
25027,0.174132819,0.159623532,-8.332310083
26001,0.27935562,0.288933834,3.428681499
26003,0.735835173,0.658255623,-10.54306089
26005,0.17995807,0.130485842,-27.49097473
26007,0.238614671,0.314059392,31.61780468
26009,0.214426623,0.216769271,1.092517125
26011,0.127975429,0.264427844,106.6239175
26013,0.22652622,0.468603561,106.8650422
26015,0.169747585,0.184217578,8.524417203
26017,0.186250955,0.162709009,-12.63990582
26019,0.345006038,0.39945218,15.78121434
26021,0.274248686,0.214067477,-21.94402837
26023,0.0455446,0.069033758,51.57396967
26025,0.170321166,0.178866878,5.017410358
26027,0.229942323,0.195278174,-15.07514955
26029,0.383391481,0.306255264,-20.11943955
26031,0.231803431,0.236183278,1.889466226
26033,0.308784931,0.344864177,11.68426358
26035,0.290350679,0.328882457,13.27077258
26037,0.118606766,0.064491165,-45.6260659
26039,0.1425212,0.145571002,2.139893733
26041,0.406063887,0.303657695,-25.21923165
26043,0.268610898,0.235155791,-12.45485849
26045,0.148348694,0.101059285,-31.87719919
26047,0.488833216,0.455705432,-6.776909406
26049,0.227541532,0.198234489,-12.87986531
26051,0.115995824,0.198854598,71.43254852
26053,0.186161961,0.195452472,4.99055313
26055,0.237760971,0.228474444,-3.90582501
26057,0.237518408,0.122153816,-48.57080035
26059,0.085855334,0.0436996,-49.10088055
26061,0.299490866,0.220464629,-26.38686031
26063,0.213688259,0.254363931,19.03505226
26065,0.173605575,0.173651509,0.0264588
26067,0.156609713,0.155806924,-0.51260478
26069,0.273587118,0.276997349,1.246488069
26071,0.25508035,0.268288321,5.177964586
26073,0.141731391,0.140581727,-0.811156566
26075,0.119028974,0.113769238,-4.418870391
26077,0.182228737,0.168546212,-7.508433973
26079,0.291341336,0.346820809,19.04277457
26081,0.189090622,0.146210428,-22.67706019
26083,0.459136823,0.935016363,103.6465638
26085,0.174611489,0.168619847,-3.431413877
26087,0.12492618,0.113454578,-9.182704159
26089,0.466853408,0.418740985,-10.30568092
26091,0.191295068,0.142117552,-25.70767595
26093,0.115386517,0.095562705,-17.18035413
26095,0.613591042,0.630815329,2.807128213
26097,0.726480203,0.654572658,-9.898073686
26099,0.163597243,0.144091721,-11.92289157
26101,0.444049734,0.409198789,-7.848432769
26103,0.19274679,0.210649855,9.288385438
26105,0.209548423,0.208001109,-0.738403938
26107,0.161201179,0.18530529,14.95281333
26109,0.209538178,0.301451273,43.86460531
26111,0.155207202,0.191770642,23.55782484
26113,0.201450443,0.133049494,-33.95423097
26115,0.165067711,0.147430356,-10.68492123
26117,0.221361372,0.158823436,-28.25151279
26119,0.415454923,0.32587443,-21.56202477
26121,0.152963671,0.127092697,-16.91314947
26123,0.186296833,0.188331799,1.092324433
26125,0.20720752,0.185428677,-10.51064277
26127,0.264650284,0.266352117,0.643050112
26129,0.279134682,0.191369247,-31.44196728
26131,0.603682463,0.505816894,-16.21143146
26133,0.255667292,0.215786975,-15.59852114
26135,0.464306442,0.363108206,-21.79557008
26137,0.290516705,0.287061718,-1.18925569
26139,0.138696255,0.109447045,-21.08868035
26141,0.380343831,0.550098232,44.63182711
26143,0.205668216,0.167735984,-18.44341007
26145,0.201173849,0.202823933,0.820227787
26147,0.185730913,0.150463616,-18.98838296
26149,0.24571232,0.180825881,-26.4074829
