FIPS,FFRPTH11,FFRPTH16,PCH_FFRPTH_11_16
17133,0.511770727,0.590353622,15.3550977
17135,0.636387996,0.756559717,18.88340474
17137,0.648161195,0.643387729,-0.736462792
17139,0.202047414,0.205493527,1.705596274
17141,0.546499576,0.625390869,14.43574648
17143,0.621427462,0.723167257,16.37195027
17145,0.224618149,0.514451408,129.0337667
17147,0.299778164,0.363064262,21.11097664
17149,0.428239325,0.377786173,-11.78153165
17151,0.0,0.0,0.0
17153,0.334168755,0.178475817,-46.5911119
17155,0.0,0.0,0.0
17157,0.538712477,0.552198055,2.503297849
17159,0.864838152,0.819775508,-5.210529161
17161,0.739524533,0.763033436,3.178921282
17163,0.625981569,0.744907267,18.99827469
17165,0.68267609,0.824640251,20.79524425
17167,0.799115445,0.865424032,8.297748265
17169,0.402036987,0.425350915,5.798950801
17171,0.382555471,0.197823937,-48.28882295
17173,0.269275649,0.322179776,19.6468296
17175,0.0,0.0,0.0
17177,0.612900499,0.505050505,-17.59665622
17179,0.63313971,0.798704158,26.14974948
17181,0.621785088,0.934852469,50.34977293
17183,0.540547181,0.585539715,8.323516478
17185,0.76342353,0.781860829,2.415081227
17187,0.392530702,0.462240712,17.75912306
17189,0.480307397,0.633356791,31.86488389
17191,0.420268972,0.362034635,-13.85644465
17193,0.616987729,0.638841567,3.542021579
17195,0.531987919,0.583647265,9.710623921
17197,0.647933884,0.726370136,12.10559491
17199,0.629581328,0.709639267,12.71605981
17201,0.664234546,0.74452616,12.08784064
17203,0.437648028,0.462332725,5.640308161
18001,0.46549517,0.397366031,-14.63584242
18003,0.610390009,0.675726812,10.70410759
18005,0.773405174,0.867196756,12.12709522
18007,0.338676902,0.462160601,36.46062007
18009,0.395163202,0.414078675,4.786749482
18011,0.639209453,0.638241567,-0.151419341
18013,0.199018177,0.33315565,67.3996091
18015,0.648573139,0.600991636,-7.336335723
18017,0.74504162,0.815510483,9.458379484
18019,0.717379413,0.73402418,2.320218048
18021,0.670840787,0.572453536,-14.66625959
18023,0.726128525,0.712802554,-1.835208314
18025,0.094144229,0.094509026,0.387487005
18027,0.626115268,0.545504137,-12.8748068
18029,0.420151254,0.505346567,20.27729569
18031,0.811437403,0.75072257,-7.482380363
18033,0.471142521,0.656968559,39.44157673
18035,0.644920403,0.718720504,11.4432883
18037,0.806642942,0.847936687,5.119209923
18039,0.620012804,0.710275979,14.55827604
18041,0.910973085,0.988949564,8.559690729
18043,0.800266756,0.938440885,17.26600889
18045,0.641100361,0.424834618,-33.73352387
18047,0.607876341,0.616061606,1.346534653
18049,0.675349735,0.695237622,2.944827929
18051,0.805561357,0.684951904,-14.97210007
18053,0.703628714,0.748480584,6.374366159
18055,0.636016718,0.496539739,-21.92976623
18057,0.660140571,0.78091408,18.29511996
18059,0.526009013,0.582805871,10.79769676
18061,0.536056158,0.403235969,-24.77729013
18063,0.754051343,0.792086618,5.044122744
18065,0.528294219,0.558266479,5.673402976
18067,0.857746904,0.910868483,6.19315304
18069,0.592018514,0.824901012,39.33702956
18071,0.768550002,0.77390572,0.696860026
18073,0.718154343,0.688849621,-4.080560464
18075,0.421901369,0.427756654,1.3878327
18077,0.650497166,0.620174269,-4.661495595
18079,0.390749885,0.398233292,1.915140106
18081,0.903189388,0.884237477,-2.098331827
18083,0.701973325,0.745831336,6.247817259
18085,0.607454893,0.760196131,25.14445748
18087,0.213566833,0.281092684,31.61813559
18089,0.743608603,0.840539918,13.03526006
18091,0.700751961,0.653310105,-6.770135352
18093,0.541946672,0.460778936,-14.97707076
18095,0.542059214,0.595399188,9.840248528
18097,0.851628905,0.88132419,3.486880791
18099,0.873678827,0.835977021,-4.315293517
18101,1.064653504,0.980199961,-7.932490955
18103,0.573003356,0.582249702,1.61366346
18105,0.685215058,0.734426049,7.181831649
18107,0.626059737,0.756725726,20.87116962
18109,0.476658193,0.503184439,5.565045629
18111,0.567859171,0.711794434,25.34699979
18113,0.591853559,0.505880865,-14.5260077
18115,0.329978551,0.339673913,2.938179348
18117,0.501655463,0.615984806,22.79041117
18119,0.372075717,0.286779467,-22.92443361
18121,0.175551524,0.294863478,67.96406597
18123,0.61791967,0.631246712,2.1567596
18125,0.553097345,0.241390409,-56.3566141
18127,0.62829629,0.680849031,8.364324521
18129,0.272479564,0.234082397,-14.0917603
18131,0.755686541,0.55507097,-26.54745857
18133,0.580474934,0.563531464,-2.91889782
18135,0.269013489,0.3591524,33.5072087
18137,0.454005727,0.598422979,31.8095661
18139,0.520742927,0.541093008,3.907893946
18141,0.648749189,0.764058113,17.77403746
18143,0.753201105,0.843632682,12.00629912
18145,0.519222521,0.587862892,13.21983713
18147,0.333842045,0.439174352,31.55154025
18149,0.38851716,0.304453723,-21.63699451
18151,0.703832957,0.55251832,-21.49865748
18153,0.612600726,0.530452814,-13.40969876
18155,0.377002828,0.375692683,-0.347515732
18157,0.683554254,0.742020628,8.553289448
18159,0.505976852,0.659891778,30.41936123
18161,0.800533689,0.558035714,-30.29203869
18163,0.853497678,0.896712969,5.063316823
18165,0.560119492,0.448401768,-19.94533769
18167,0.831216809,0.826607473,-0.554528746
18169,0.736897049,0.855757345,16.12983741
18171,0.0,0.0,0.0
18173,0.365569957,0.483488856,32.25617877
18175,0.390001773,0.396424968,1.646965547
18177,0.713963078,0.675766996,-5.349868019
18179,0.613142898,0.431034483,-29.70081136
18181,0.813404913,0.705364923,-13.28243641
18183,0.539665407,0.597300203,10.67972763
19001,0.397614314,0.427960057,7.631954351
19003,0.75112669,0.538213132,-28.34589164
19005,0.351914414,0.288413007,-18.04455981
19007,0.778452437,0.720172841,-7.486596783
19009,0.0,0.354924579,
19011,0.191725143,0.234000234,22.04984205
19013,0.608503841,0.632468207,3.938243997
19015,0.304344518,0.30281237,-0.503425565
19017,0.41023958,0.40348612,-1.64622337
19019,0.382573765,0.332794523,-13.01167158
19021,0.493048023,0.394710874,-19.94474048
19023,0.06680473,0.204262273,205.7601961
19025,0.596302922,0.408204919,-31.54403511
19027,0.767275692,0.68742021,-10.40766474
19029,0.653879686,0.606980273,-7.172483561
19031,0.434735355,0.380290107,-12.52376813
19033,0.909918107,0.882407579,-3.023407022
19035,0.581975391,0.789196773,35.60655409
19037,0.241935484,0.414490591,71.32277764
19039,0.643984115,0.538444971,-16.3884701
19041,1.265441398,1.225114855,-3.186757092
19043,0.555000555,0.5100017,-8.107893693
19045,0.550055006,0.55042764,0.06774494
19047,0.348351138,0.528293027,51.65531815
19049,0.517204224,0.570172834,10.24133357
19051,0.342075257,0.337040782,-1.471744748
19053,0.363856883,0.497203232,36.64802155
19055,0.340444848,0.347443396,2.055706758
19057,0.748932771,0.858044164,14.56891693
19059,0.830515513,1.169317119,40.79413337
19061,0.697681794,0.723858372,3.751936556
19063,0.496869721,0.62774639,26.34023854
19065,0.3339854,0.350245172,4.868407886
19067,0.434728605,0.378907483,-12.84045289
19069,0.280609859,0.490196078,74.68954248
19071,0.406834825,0.574712644,41.26436782
19073,0.321543408,0.555000555,72.60517261
19075,0.160269252,0.081320647,-49.25998211
19077,0.736851801,0.563380282,-23.54225352
19079,0.323373432,0.198675497,-38.5615894
19081,0.354170356,0.367208299,3.681263197
19083,0.172691688,0.465305648,169.4429904
19085,0.677323219,0.568504832,-16.06594656
19087,0.49424208,0.454522499,-8.036462805
19089,0.209577701,0.323554789,54.38416739
19091,0.715819613,0.419683139,-41.37026545
19093,0.425894378,0.287480236,-32.49964065
19095,0.428947852,0.37073653,-13.57072241
19097,0.354879594,0.309437855,-12.80483313
19099,0.600879469,0.463708028,-22.82844539
19101,0.587751264,0.715386309,21.71582655
19103,0.688241543,0.750172199,8.99838965
19105,0.337609723,0.245290424,-27.34497645
19107,0.288544773,0.294782352,2.161737251
19109,0.454781705,0.594726756,30.77191757
19111,0.53439838,0.609472951,14.0484279
19113,0.733703145,0.748084723,1.960135828
19115,0.351679269,0.26814444,-23.75312835
19117,0.33825685,0.350631136,3.658251519
19119,0.256607647,0.33932813,32.23617238
19121,0.317783145,0.189945549,-40.22793466
19123,0.489106269,0.405295866,-17.13541795
19125,0.601286754,0.573169628,-4.67615916
19127,0.512782946,0.547808765,6.830535003
19129,0.133084908,0.265886732,99.78729061
19131,0.373761914,0.375340152,0.422257671
19133,0.64970222,0.68189567,4.955108535
19135,0.372254622,0.38201961,2.623201324
19137,0.846660395,0.592066311,-30.07039011
19139,0.701409834,0.792466903,12.98200634
19141,0.703333802,0.79017312,12.34681417
19143,0.31680659,0.328731098,3.763971072
19145,0.440722785,0.456472123,3.573524617
19147,0.748743181,0.774165008,3.395266534
19149,0.524024508,0.634794684,21.13835777
19151,0.277700639,0.438084112,57.75408879
19153,0.737212333,0.775115425,5.141407701
19155,0.716799863,0.74859905,4.436271396
19157,0.529829395,0.601355784,13.49989066
19159,0.198059022,0.60132291,203.6079375
19161,0.293484641,0.101853738,-65.29503633
19163,0.858750548,0.784678427,-8.625568973
19165,0.584014684,0.59972584,2.690198766
19167,0.735640301,0.630535095,-14.28758133
19169,0.748923423,0.743678731,-0.700297471
19171,0.39750142,0.232842424,-41.42349879
19173,0.158654609,0.0,-100.0
19175,0.717188621,0.484261501,-32.47780468
19177,0.266169816,0.27567195,3.569951757
19179,0.648563291,0.7371704,13.66206038
19181,0.407480484,0.385059684,-5.502300225
19183,0.320821303,0.361843593,12.78664797
19185,0.315756236,0.0,-100.0
19187,0.636132316,0.707444493,11.21027427
19189,0.468033324,0.471653618,0.773511933
19191,0.332652188,0.489979911,47.29496091
19193,0.877004931,0.934697732,6.578389659
19195,0.396510706,0.267558528,-32.52173913
19197,0.537221796,0.702247191,30.71829856
20001,0.599745108,0.474420811,-20.89625998
20003,0.372254622,0.383926286,3.135398004
20005,0.656559628,0.488609296,-25.58036235
20007,0.812017864,0.854335754,5.211448099
20009,0.50536043,0.631711939,25.00225611
20011,0.803159092,0.749727372,-6.652694475
20013,0.601684717,0.518564613,-13.81456129
20015,0.607662626,0.780218461,28.39665106
20017,0.0,0.756429652,
20019,0.0,0.0,0.0
20021,0.515174223,0.692383778,34.39798579
20023,0.0,0.374391614,
20025,0.471698113,0.484261501,2.663438257
20027,0.351864884,0.742666172,111.065726
20029,0.637145588,0.659340659,3.483516484
20031,0.942729201,0.838524197,-11.05354576
20033,0.0,0.0,0.0
20035,0.386366772,0.477246568,23.52163852
20037,0.459371172,0.410340583,-10.67341449
20039,0.3417635,0.352485019,3.137116673
20041,0.558971492,0.474158369,-15.17306781
20043,0.125675506,0.129382844,2.949928839
20045,0.863135227,0.84524487,-2.072717804
20047,0.0,0.0,0.0
20049,0.0,0.39824771,
20051,0.973845298,1.006140929,3.316299979
20053,0.309693404,0.316906988,2.32926636
20055,0.619695541,0.648683713,4.677808671
20057,0.435628612,0.579693342,33.07053902
20059,0.619051304,0.548009551,-11.47590715
20061,0.652019844,0.73846853,13.25859735
20063,1.098901099,1.140684411,3.802281369
20065,0.378931413,0.778816199,105.529595
20067,0.50671396,0.650618087,28.39947951
20069,0.164284541,0.16722408,1.789297659
20071,1.593625498,0.0,-100.0
20073,0.151308821,0.32615786,115.5577299
20075,0.0,0.380372765,
20077,0.673627484,0.176056338,-73.86443662
20079,0.778097983,0.690170817,-11.30026904
20081,0.0,0.24764735,
20083,0.510986203,0.0,-100.0
20085,0.372467223,0.603363753,61.99110039
20087,0.369276219,0.106067034,-71.27704709
20089,0.0,0.692520776,
20091,0.750777914,0.706325806,-5.920806616
20093,0.756620429,0.512820513,-32.22222222
20095,0.507035112,0.539519827,6.40679795
20097,0.0,0.798722045,
20099,0.374181478,0.688637482,84.03836695
20101,0.573394495,0.625,9.0
20103,0.415298561,0.436871997,5.194681083
20105,0.0,0.0,0.0
20107,0.208073242,0.207770621,-0.145439435
20109,0.0,0.355618777,
20111,0.802806851,0.658682635,-17.95253937
20113,0.446520574,0.704175762,57.70287033
20115,0.318902974,0.415904176,30.41715189
20117,0.501002004,0.510152025,1.826344251
20119,0.442575791,0.470477535,6.304398965
20121,0.54987017,0.485392713,-11.72594188
20123,0.795798186,0.646621403,-18.74555448
20125,0.690091437,0.760641373,10.2232736
20127,0.68189567,0.899928006,31.97444205
20129,0.31466331,0.714285714,127.0
20131,0.198275007,0.198019802,-0.128712871
20133,0.304043782,0.373645535,22.89201644
20135,0.641642605,0.676589986,5.446549391
20137,0.530410184,0.544860153,2.724300763
20139,0.305997552,0.253340934,-17.20818291
20141,0.0,0.55187638,
20143,0.164934851,0.168947457,2.432843386
20145,0.573230152,0.593295758,3.500444972
20147,0.721891355,0.927127758,28.43037271
20149,0.40857091,0.678167253,65.98520277
20151,0.933222729,1.044713748,11.94688211
20153,0.0,0.0,0.0
20155,0.838183935,0.793147208,-5.373131698
20157,0.408914332,0.215007525,-47.4199097
20159,0.792157639,0.917524722,15.82602712
20161,0.695296524,0.657294629,-5.465566599
20163,0.769526741,0.390625,-49.23828125
20165,0.622858922,0.650618087,4.456733897
20167,0.572327944,0.572246066,-0.014306
20169,1.021084499,0.944252769,-7.524522219
20171,0.812512696,0.798243864,-1.7561365
20173,0.836464252,0.899264788,7.507856538
20175,0.561239908,0.439444542,-21.70112363
20177,0.79375283,0.926165003,16.68178915
20179,0.399840064,0.402900886,0.765511684
20181,1.156260324,1.009251472,-12.71416557
20183,0.263782643,0.54377379,106.1446438
20185,0.0,0.238095238,
20187,0.452079566,0.476190476,5.333333333
20189,0.709597304,0.707338638,-0.318302387
20191,0.54656296,0.517174503,-5.376957224
20193,1.133644036,0.896172065,-20.9476664
20195,1.015916018,0.698567936,-31.23762953
20197,0.284454558,0.435413643,53.06966618
20199,0.0,0.0,0.0
20201,0.0,0.179597701,
20203,0.443066017,0.469263257,5.912717034
20205,0.54100844,0.230070171,-57.47382952
20207,0.30102348,0.625978091,107.9499218
20209,0.639151511,0.675108565,5.625748138
21001,0.421407501,0.361215749,-14.28350276
21003,0.29730935,0.337691157,13.58242076
21005,0.464640833,0.677384393,45.78666908
21007,0.120918984,0.372347027,207.9309917
21009,0.732444948,0.776450707,6.008063595
21011,0.426839679,0.488957705,14.55301117
21013,0.872417644,0.882612533,1.168578994
21015,0.929964612,0.998807625,7.402756207
21017,0.800680578,0.69801067,-12.82282994
21019,1.092741364,1.34865964,23.41983967
21021,0.730180807,0.836456103,14.55465484
21023,0.235155791,0.239520958,1.856287425
21025,0.290170475,0.303283039,4.51891728
21027,0.197404136,0.250576326,26.93570212
21029,0.545147522,0.467118636,-14.31335254
21031,0.472069237,0.472403748,0.070860562
21033,0.614439324,1.109438149,80.56105872
21035,0.849820741,0.722170639,-15.02082689
21037,0.713791551,0.804050677,12.64502584
21039,0.198373339,0.622923588,214.0157807
21041,1.002643332,1.226530805,22.32972236
21043,0.687807703,0.660647434,-3.948817209
21045,0.188619931,0.190343252,0.913647611
21047,0.680577674,0.697009828,2.414442044
21049,0.846548902,0.891638106,5.32623738
21051,0.416743841,0.531837741,27.61742064
21053,0.393817072,0.684931507,73.92123288
21055,0.648788927,0.545672815,-15.89363018
21057,0.436300175,0.445368171,2.078384798
21059,0.782013685,0.721124955,-7.786146388
21061,0.163759928,0.248591316,51.80228704
21063,0.25697032,0.26641801,3.676568536
21065,0.477880939,0.557685605,16.69969626
21067,0.932414855,0.952822737,2.188712709
21069,0.275957227,0.275747966,-0.075830691
21071,0.704367076,0.757391328,7.527928805
21073,0.811457784,0.816066559,0.567962421
21075,0.889547813,0.647249191,-27.23840345
21077,0.348513011,0.229147571,-34.24992362
21079,0.296296296,0.229911484,-22.40487412
21081,0.646255756,0.682511643,5.610145335
21083,0.505749574,0.484548293,-4.192051141
21085,0.50481516,0.612088753,21.25007357
21087,0.446747677,0.545404963,22.08344696
21089,0.434440251,0.642547842,47.90246543
21091,0.349283968,0.343367289,-1.69394529
21093,0.707114878,0.664215617,-6.066802169
21095,0.652472527,0.777317145,19.13408039
21097,0.42812801,0.537981493,25.65902733
21099,0.327994315,0.269876397,-17.71918461
21101,0.755498953,0.691981662,-8.407330063
21103,0.390370852,0.37847726,-3.046741942
21105,0.209161263,0.0,-100.0
21107,0.533686278,0.700096263,31.18123742
21109,0.298775022,0.299110147,0.112166305
21111,0.874939873,0.860119765,-1.693843006
21113,0.613559669,0.669792364,9.164992186
21115,0.725937313,0.830782685,14.4427583
21117,0.461323625,0.57717077,25.11190381
21119,0.245534344,0.386847195,57.55319149
21121,0.752893936,0.702336866,-6.715032137
21123,0.634294172,0.4988242,-21.35759361
21125,0.707940735,0.683447241,-3.459822669
21127,0.564546481,0.567966679,0.605831125
21129,0.389105058,0.454683237,16.853592
21131,0.177983448,0.287383849,61.46661558
21133,0.65619489,0.527495714,-19.61295002
21135,0.145001088,0.371057514,155.8998145
21137,0.363827465,0.410745092,12.89557034
21139,0.42091971,0.434074878,3.125339121
21141,0.4845503,0.525190382,8.387174966
21143,0.474214582,0.371149326,-21.73388593
21145,1.169697246,1.101894647,-5.796593905
21147,0.492152895,0.341782968,-30.55349853
21149,0.631446011,0.749304218,18.66481125
21151,0.684204318,0.725956867,6.10235106
21153,0.378129018,0.631213508,66.93072432
21155,0.550440352,0.731337826,32.86413738
21157,0.703887378,0.607552841,-13.68607251
21159,0.54487429,0.837030217,53.61895993
21161,0.911784819,0.699382212,-23.29525586
21163,0.303531078,0.392660812,29.36428611
21165,0.155908949,0.155134967,-0.496431896
21167,0.751915034,0.560931146,-25.39966344
21169,0.19896538,0.1998002,0.41958042
21171,0.549802987,0.756215143,37.54293096
21173,0.67284689,0.686887676,2.086772793
21175,0.437285912,0.377786173,-13.60659867
21177,0.666095727,0.676023693,1.490471285
21179,0.544711757,0.615222359,12.9445714
21181,0.0,0.141582897,
21183,0.458849539,0.537278889,17.09260734
21185,0.461011591,0.505081425,9.559376585
21187,0.554733728,0.562693426,1.434868236
21189,0.207986689,0.22246941,6.963292547
21191,0.341110656,0.343029638,0.562568606
21193,0.766203462,0.773053562,0.894031424
21195,0.724124118,0.827225651,14.2381023
21197,0.633914422,0.813338756,28.3041887
21199,0.62993118,0.671728059,6.635150123
21201,0.0,0.0,0.0
21203,0.467590157,0.652006402,39.43971905
21205,0.848932467,0.860585198,1.372633391
21207,0.622031215,0.619020822,-0.483961733
21209,0.625456062,0.673955369,7.754230942
21211,0.629825748,0.536572802,-14.80615016
21213,1.15593573,1.056435919,-8.607728663
21215,0.517777011,0.548275673,5.890308314
21217,0.720201656,0.786256241,9.17167905
21219,0.402900886,0.566251416,40.54360136
21221,0.562548344,0.419199329,-25.48207923
21223,0.226834524,0.11591515,-48.89880607
21225,0.458655484,0.608436993,32.65664838
21227,0.708062413,0.767763434,8.431604286
21229,0.596150571,0.741962077,24.45883877
21231,0.526592944,0.578229654,9.805811208
21233,0.369795133,0.531349628,43.68756642
21235,0.836563398,0.830955876,-0.670304407
21237,0.135814206,0.138600139,2.051282051
21239,0.521648409,0.613238281,17.55777854
22001,0.501407175,0.50955414,1.624820218
22003,0.349636766,0.428248852,22.48392985
22005,0.590930579,0.749045173,26.75688134
22007,0.172592337,0.307624698,78.23774995
22009,0.526378753,0.292397661,-44.45108985
22011,0.55417013,0.486512784,-12.20876804
22013,0.771334409,0.507025931,-34.26639274
22015,0.774851487,0.871273326,12.44391231
22017,0.758763721,0.81478657,7.383438025
22019,0.706866928,0.782527214,10.7036109
22021,0.394944708,0.595770033,50.8489723
22023,0.0,0.14522219,
22025,0.486192143,0.302724521,-37.73562059
22027,0.472366556,0.433061123,-8.320960158
22029,0.623950084,0.750225068,20.23799448
22031,0.224098006,0.367498438,63.99005304
22033,0.825101211,0.917961901,11.25446056
22035,0.652997257,0.275900124,-57.74865499
22037,0.398287364,0.460994724,15.74425037
22039,0.325232097,0.326312667,0.332245624
22041,0.481510015,0.589275192,22.38067177
22043,0.089405454,0.0448491,-49.83630085
22045,0.544188071,0.574736237,5.613530933
22047,0.359787725,0.486071027,35.0993914
22049,0.611620795,0.567930839,-7.143307882
22051,0.80638844,0.891706672,10.5802896
22053,0.56980057,0.637551801,11.89034109
22055,0.900278552,0.943138666,4.7607615
22057,0.525713579,0.527292455,0.300330035
22059,0.803750837,0.730799894,-9.076313225
22061,0.68008416,0.776544169,14.18353989
22063,0.49170252,0.535408338,8.88867076
22065,0.501043841,0.522420549,4.26643448
22067,0.473140195,0.501659335,6.027629853
22069,0.482588707,0.487241954,0.964226183
22071,0.729216633,0.82438343,13.05055217
22073,0.776226762,0.751894072,-3.134739843
22075,0.720705443,0.471556565,-34.57013963
22077,0.614115892,0.451345008,-26.50491321
22079,0.734826217,0.749449268,1.990001256
22081,0.440431623,0.579105861,31.48598564
22083,0.478720858,0.391159789,-18.29063172
22085,0.327533265,0.415058316,26.72249201
22087,0.607518036,0.720303837,18.56501288
22089,0.553688712,0.605326877,9.326208566
22091,0.273872558,0.095794616,-65.02219242
22093,0.504957767,0.513251213,1.642403882
22095,0.710290331,0.758969641,6.853438362
22097,0.467457749,0.513721133,9.896805463
22099,0.435787639,0.464606293,6.613003967
22101,0.628059481,0.709165485,12.91374563
22103,0.755976011,0.751665533,-0.570187261
22105,0.603446167,0.620105188,2.760647467
22107,0.392772977,0.213812273,-45.56339534
22109,0.672085167,0.742554565,10.48518869
22111,0.351586534,0.353841391,0.64133752
22113,0.309225219,0.33214867,7.413189255
22115,0.459391689,0.503670987,9.63868064
22117,0.57257979,0.603136309,5.336639414
22119,0.703320156,0.753863551,7.186399262
22121,0.788479894,0.809654162,2.685454431
22123,0.521014241,0.718907261,37.98226695
22125,0.193498452,0.261011419,34.89070147
22127,0.396091893,0.481662423,21.60370651
23001,0.642488012,0.717821551,11.72528336
23003,0.630490522,0.61659522,-2.203887486
23005,0.838644157,0.873137278,4.11296277
23007,0.585727767,0.665092614,13.54978403
23009,0.715294463,0.864002353,20.78974434
23011,0.673428325,0.717064486,6.479703879
23013,0.655506253,0.832177531,26.95188307
23015,0.729415884,0.764863354,4.85970641
23017,0.450177474,0.455373406,1.154196441
23019,0.62454054,0.561000561,-10.1738758
23021,0.34562212,0.474045982,37.15730426
23023,0.597898813,0.626191899,4.7320861
23025,0.519980741,0.513195034,-1.304992101
23027,0.437625496,0.532656944,21.71524488
23029,0.458505273,0.601913451,31.2773237
23031,0.792101187,0.80109582,1.135540883
24001,0.777636254,0.872648697,12.21810868
24003,0.834903748,0.864802537,3.581106124
24005,0.876696833,0.893640001,1.932614353
24009,0.64933611,0.647647065,-0.260118681
24011,0.364763815,0.456107276,25.04180983
24013,0.610708961,0.765825057,25.3993482
24015,0.580794409,0.593957216,2.266345335
24017,0.670209843,0.774947596,15.62760592
24019,0.764525994,0.557845477,-27.03381163
24021,0.758309812,0.766496827,1.079639917
24023,0.630454259,0.886041439,40.54016243
24025,0.660641187,0.702765943,6.376344244
24027,0.803108985,0.854981291,6.458937423
24029,0.592592593,0.559682507,-5.55357688
24031,0.757052569,0.773609887,2.187076404
24033,0.776355793,0.854959754,10.12473434
24035,0.642220841,0.752368945,17.1511258
24037,0.641353349,0.679572585,5.95915437
24039,0.494992956,0.387101769,-21.79650953
24041,0.895939287,1.021395549,14.00276378
24043,0.678968774,0.754288766,11.09329243
24045,0.819098991,0.83832919,2.347725919
24047,1.727987574,1.572388089,-9.004664599
24510,1.069520439,1.124873978,5.175547577
25001,1.00770874,1.021364318,1.355111615
25003,0.781681074,0.890759747,13.95437047
25005,0.655298452,0.6913697,5.504552612
25007,1.078167116,1.328558226,23.22377542
25009,0.755831748,0.732738688,-3.055317531
25011,0.488431159,0.467302954,-4.325728365
25013,0.592195888,0.611936384,3.333440251
25015,0.549673631,0.600032167,9.161533777
25017,0.738096472,0.792190246,7.328821633
25019,1.876728566,1.623230228,-13.50745879
25021,0.627009196,0.667319157,6.428926584
25023,0.596148519,0.586143566,-1.678265205
25025,0.900003258,0.955552887,6.172158687
25027,0.641803817,0.722570646,12.58434844
26001,0.27935562,0.577867668,106.857363
26003,0.630715863,0.658255623,4.366428963
26005,0.422901464,0.469749032,11.07765573
26007,0.613580584,0.593223296,-3.317785455
26009,0.471738571,0.650307812,37.85343244
26011,0.895828001,0.793283533,-11.4468925
26013,0.566315551,0.702905342,24.11902531
26015,0.271596137,0.385182208,41.82168157
26017,0.847441843,0.813545046,-3.999896506
26019,0.402507044,0.741839763,84.30479017
26021,0.631409766,0.700584469,10.95559604
26023,0.478218295,0.575281313,20.29680133
26025,0.725716275,0.7229203,-0.385271043
26027,0.306589764,0.312445078,1.909820539
26029,0.575087222,0.612510528,6.50741393
26031,0.386339051,0.511730436,32.45630609
26033,0.64330194,0.610144312,-5.154286927
26035,0.612962545,0.591988423,-3.421762325
26037,0.434891475,0.477234619,9.736485192
26039,0.6413454,0.65506951,2.139893733
26041,0.595560368,0.82815735,39.05514775
26043,0.997697621,0.783852636,-21.43384736
26045,0.611938361,0.661478957,8.095683933
26047,0.855458128,0.941791226,10.0920308
26049,0.694475718,0.775806582,11.71111696
26051,0.347987472,0.318167356,-8.569307456
26053,0.682593857,0.456055769,-33.18782983
26055,0.656673158,0.881258568,34.20048576
26057,0.475036815,0.561907554,18.28715919
26059,0.386349002,0.436996089,13.10915434
26061,0.626208173,0.633835809,1.218067076
26063,0.671591672,0.922069251,37.29611141
26065,0.790082516,0.833527244,5.498758361
26067,0.407185254,0.467420772,14.79314833
26069,0.742593606,0.712278897,-4.082274461
26071,0.425133917,0.715435521,68.28474334
26073,0.60944498,0.520152391,-14.6514603
26075,0.582615505,0.575166704,-1.278510697
26077,0.756645407,0.83506987,10.36475775
26079,0.40787787,0.520231214,27.54582989
26081,0.68072624,0.682833807,0.309605728
26083,0.0,0.0,0.0
26085,0.349222979,0.25292977,-27.57356041
26087,0.476990869,0.465163772,-2.479522799
26089,0.280112045,0.511794538,82.71064998
26091,0.594021526,0.548167699,-7.719219764
26093,0.505502838,0.583994309,15.52740457
26095,0.306795521,0.473111497,54.21069232
26097,1.271340356,1.402655695,10.32888936
26099,0.635421174,0.665127383,4.67504233
26101,0.322945261,0.36827891,14.03756445
26103,0.741333808,0.677088819,-8.666135027
26105,0.663570007,0.693337031,4.485890591
26107,0.552689757,0.440100065,-20.37122827
26109,0.460983991,0.430644675,-6.581425121
26111,0.644706837,0.671197248,4.108907968
26113,0.335750739,0.332623736,-0.931346461
26115,0.607449176,0.609825563,0.391207615
26117,0.490157325,0.381176246,-22.23389774
26119,0.207727462,0.32587443,56.87595047
26121,0.694219738,0.751002299,8.179335432
26123,0.43469261,0.544069641,25.16192549
26125,0.816447159,0.82519775,1.071789102
26127,0.378071834,0.418553327,10.70735512
26129,0.837404047,0.8133193,-2.876120307
26131,0.150920616,0.0,-100.0
26133,0.383500937,0.34525916,-9.971755883
26135,0.580383053,0.726216412,25.12708787
26137,0.747042955,0.820176338,9.7897159
26139,0.509802452,0.579010175,13.57540029
26141,0.456412597,0.392927308,-13.90962672
26143,0.617004648,0.754811926,22.33488489
26145,0.704108473,0.780092051,10.79145911
26147,0.526237587,0.514084021,-2.309520622
26149,0.524186283,0.55891636,6.625521929
26151,0.327838142,0.386548125,17.90822243
26153,0.944064196,1.001251564,6.057571965
26155,0.586007289,0.612771918,4.567285879
26157,0.306875824,0.262984878,-14.30250996
26159,0.553199336,0.585098602,5.766324029
26161,0.721852066,0.789577576,9.382186879
26163,0.683622578,0.713310615,4.342752556
26165,0.735339175,0.66485343,-9.58547396
27001,0.556345429,0.570486815,2.5418357
27003,0.609842192,0.622308014,2.044106123
27005,0.57997558,0.444418109,-23.37296191
27007,0.421875347,0.521614397,23.64182936
27009,0.464756003,0.456065673,-1.869869261
27011,0.192049165,0.598563448,211.6719872
27013,0.745990302,0.815168166,9.273292676
27015,0.740654115,0.791702953,6.892399235
27017,0.338686461,0.39387801,16.29576487
27019,0.484892893,0.538239955,11.00182404
27021,0.281888654,0.275862069,-2.137931034
