FIPS,LACCESS_POP10,LACCESS_POP15,LACCESS_LOWI10,LACCESS_LOWI15,LACCESS_HHNV10,LACCESS_HHNV15
1001,18428.43969,17496.69304,5344.427472,6543.676824,664.2164872,677.6727692
1003,35210.81408,30561.26443,9952.144027,9886.831137,1571.779915,1394.162766
1005,5722.305602,6069.523628,3135.676086,2948.790251,406.1423722,425.1449274
1007,1044.867327,969.378841,491.4490662,596.1628288,275.060875,224.3881246
1009,1548.175559,3724.428242,609.0277084,1650.959482,705.4667827,719.931444
1011,4089.983548,4141.900365,2199.359828,2154.7893,272.8442583,415.8613008
1013,1307.819706,1304.328756,593.2251386,612.9347608,395.0316718,320.168301
1015,30901.15059,27785.98677,11909.16286,10883.20997,1252.150186,1235.289629
1017,6748.213223,7131.505717,3018.284747,3533.916216,616.6968134,730.2010667
1019,79.41023456,103.5224989,34.48386235,57.46490172,378.7374593,299.8869228
1021,1456.677891,1469.89911,736.9575767,637.4195275,499.8050984,641.1107684
1023,2612.253868,2702.895199,1611.534003,1010.379176,380.7032748,423.0366236
1025,5060.660983,5712.926332,2901.694996,2881.596829,752.0063502,943.7213259
1027,742.7716979,642.7409199,268.7410821,324.1809049,186.3709324,192.8890387
1029,146.8634959,789.5351429,80.38999127,310.177285,208.8075708,209.2639517
1031,11395.3204,10486.08598,3708.844615,2987.491344,884.1118849,543.2931099
1033,9519.551153,11095.6663,2770.284911,3565.961744,532.4915335,682.2699334
1035,3725.78157,3558.35944,1955.507812,1750.034804,372.4612989,325.6632103
1037,2837.242738,2828.930334,752.8597844,1168.301536,169.1496671,280.1719889
1039,3334.140948,3769.122248,1150.606434,1650.453898,663.0434589,512.5427244
1041,5383.8864,5278.966487,2202.067047,2369.451736,372.7253655,250.8755645
1043,6295.387759,5900.270202,2535.502139,2500.310001,985.3201156,1050.953043
1045,13846.95984,14036.97012,5167.723678,5306.194211,538.9416152,615.0935476
1047,7785.597207,7640.056868,5067.105731,5063.957922,1066.855647,988.8099812
1049,2679.852662,2679.852662,1603.039231,1540.906864,1109.969476,739.9427629
1051,15011.50492,15064.36659,5201.940725,5506.02451,878.8675789,981.2916718
1053,5188.706191,5058.775403,2903.320779,2766.608819,557.9560123,567.5967619
1055,24779.19275,23289.82682,9001.224579,9817.063943,1164.010964,1360.397062
1057,437.5118941,407.3867531,229.2411441,233.5222242,248.0121931,444.9219842
1059,3073.774789,3663.441736,1155.260337,1306.401173,459.4653077,456.15588
1061,605.9970532,605.1933947,249.2305715,249.3572474,182.2589834,253.3625779
1063,3286.514964,2962.991009,1895.323466,1930.426929,301.2159165,314.0422534
1065,87.11485878,1864.54135,35.66001596,732.4471013,506.517277,601.9782979
1067,386.3128906,805.472428,172.8132423,370.6379022,345.8180348,317.6457136
1069,21404.32788,18340.74904,7445.464295,6379.797852,997.4132792,918.3181199
1071,4855.062529,4218.966738,2174.282572,1741.859186,752.3885816,755.9317365
1073,209261.4587,205657.8678,75209.93406,80804.25186,7538.35568,7229.28466
1075,92.38193741,229.9526122,52.19318532,109.3285386,208.631802,238.5561045
1077,14583.69352,12476.09671,5172.541611,4670.748106,902.9577697,1245.422925
1079,1349.438484,1648.244355,564.6905246,728.8412136,465.2305074,473.1504484
1081,43794.80745,36835.88687,15920.39105,17179.56149,1538.824771,1269.090941
1083,10137.457,9339.421673,3269.77431,2912.563689,872.1325006,838.9781231
1085,5502.701934,2539.864392,2962.513063,1475.891758,553.2333709,455.8672131
1087,7505.708743,8050.779305,4121.53955,4641.926293,842.8071728,890.3258681
1089,110052.1281,88544.03045,27134.82183,25001.49288,2828.198932,2335.562215
1091,5586.990602,5125.005617,3183.291705,2655.493659,412.5119049,574.561647
1093,538.0911004,1929.43172,195.7682508,1001.618039,438.4301899,535.5055797
1095,12813.73718,10484.79843,6102.726107,4825.365658,1255.949116,1136.227181
1097,112773.596,103768.6435,43729.81805,42397.45022,3561.680403,3247.754796
1099,7149.038887,5711.640664,3909.232972,2961.82201,629.2498529,827.40221
1101,64259.79931,66180.65498,25876.15529,33423.09991,2359.201669,2820.682724
1103,14009.67177,15514.27958,4196.591136,4880.212745,1008.322203,978.9835779
1105,971.6627797,881.5494764,592.7410004,517.3827952,454.1204,349.456143
1107,851.4306553,529.13864,418.9662612,176.1656846,605.2068096,477.7190807
1109,3732.811063,4535.497138,1899.79273,2074.066321,571.0525341,563.044138
1111,1061.068693,3374.629464,469.009738,1561.631639,422.2256034,457.7058926
1113,8511.76217,6225.855694,4129.424492,2936.812958,756.0381142,603.5345766
1115,3743.674718,4561.840118,972.1001354,1310.619878,943.7147493,683.4964636
1117,52013.60579,47122.31837,7448.570772,8393.492716,968.8696688,1358.981215
1119,2223.779005,2304.525378,1455.991037,1427.620249,446.1580396,593.5605493
1121,12352.35949,11038.38725,4888.292108,4817.862041,1225.704174,1244.862038
1123,4597.92268,3484.730858,2014.115895,1799.873021,998.6999736,1064.985018
1125,39478.45762,34859.58024,14355.3079,12641.04349,1715.597238,1416.145729
1127,7529.76094,7858.659654,2597.768674,3491.945044,1251.888692,1195.296728
1129,1708.300483,1478.896947,609.6682821,630.0267184,324.1114044,275.0898538
1131,5173.220579,4997.128568,3217.071529,3555.235862,565.2080581,597.5051522
1133,1011.264406,1459.032655,355.5345345,650.0533453,206.3511693,407.1480827
2013,1226.050471,2203.00003,699.7189612,1097.387178,113.4955365,121.3170448
2016,764.4765797,1243.229053,418.9456263,476.8027975,108.4367965,139.5008316
2020,87979.27762,80039.72364,13341.80298,14923.51128,1036.57455,993.5472722
2050,13272.65514,11504.86349,6561.877289,7143.35017,2831.11102,2488.985747
2060,434.1425696,996.9999981,72.21794624,176.1024336,58.69422217,41.44974882
2068,1826.000014,1826.000014,338.3124912,418.7696352,22.22102389,3.625863904
2070,1578.584702,2461.509666,800.40912,1560.616205,419.0256318,541.4200812
2090,36249.0367,33612.38394,9736.744937,7100.793605,1154.44536,819.0007292
2100,519.2357221,518.8941366,122.6415652,186.6198209,23.16225686,30.82692701
2105,1694.916244,2136.904788,691.0217536,833.5112167,257.6291458,262.3165505
2110,10138.15807,10062.6729,1918.600926,1847.190111,348.3460802,326.6536421
2122,11289.68828,10888.78506,3272.637231,3232.789851,739.6387282,868.9158729
2130,1036.074208,1062.598917,119.75557,217.5016473,118.1239603,48.42102737
2150,1415.661102,1948.659208,502.6173542,626.0822675,230.3492931,95.646433
2164,1630.999993,1628.68562,748.8588642,709.7515764,296.0880401,272.0474083
2170,20435.7281,23011.25533,5137.502176,6784.926225,819.9367613,740.7372748
2180,5066.067036,5276.007638,3414.199799,3615.820303,1233.138619,1293.655513
2185,3628.633664,5522.182352,360.1661926,1244.494401,311.9552401,584.7213971
2188,4322.337073,4322.062938,2432.356088,2561.965826,838.0464254,829.8414235
2195,183.3436815,180.2305477,59.04486577,25.25958408,83.61729772,22.24101296
2198,1390.579689,1758.792648,435.7209158,820.7861325,101.5852154,274.6470379
2220,1617.312812,1632.249762,523.5024652,367.0434028,66.85055497,121.7125033
2230,2.999953762,2.999953762,0.93546944,0.488926064,1.202897458,2.503658891
2240,2043.278141,3323.084476,644.3108965,1323.155916,114.2637654,189.2452211
2261,2693.675933,5010.710886,1046.845037,1475.791806,211.6686336,181.9287834
2270,4955.077251,4615.000002,3289.170867,3120.823723,1194.80856,1057.511768
2275,510.6244347,510.6244347,51.45827709,155.5623274,20.94828546,20.06835808
2282,2.522152712,662.000001,0.589697638,167.8456684,9.674360628,26.49056628
2290,5587.999995,5587.999995,2798.963337,2779.799148,1112.451372,1116.94426
4001,46746.81747,50446.81414,31344.93668,33893.46295,2717.87679,2540.051738
4003,51625.29142,55218.5392,16202.36372,19006.01813,1505.403491,1453.672929
4005,40657.18388,41435.55369,17603.57015,18592.683,1323.763641,1513.258059
4007,12811.31917,17451.06612,6188.118485,8482.627898,776.4013816,936.4039709
4009,11662.50928,13894.46277,5100.002993,7073.948659,528.9706194,451.0747296
4011,5957.314435,5895.55885,2182.41032,2577.203931,198.7538242,129.1335893
4012,8877.868271,8846.861616,3881.077496,3883.631241,616.0074743,514.6263979
4013,492281.1541,511215.5724,139988.2578,167933.0171,11074.43282,13845.2202
4015,88373.50883,88341.57713,34539.6716,40061.48198,2019.328604,2535.995735
4017,35575.12849,41411.32608,19590.18604,26868.06071,2587.49498,2682.216148
4019,232208.1752,218481.7301,71177.53769,75295.14972,4800.731071,5048.251138
4021,65190.17042,80761.85349,17928.11278,27067.65223,3549.014871,2958.562914
4023,13052.30957,12583.42295,5112.386016,6073.507468,213.9330542,298.3176686
4025,70247.52715,68596.93595,25495.49948,26604.01532,2058.606647,2117.231816
4027,43752.55633,39776.52701,20611.97337,18786.2454,1326.781424,829.3600422
5001,4197.6044,7183.712662,1506.795531,3389.532448,227.950338,371.3821543
5003,4341.55433,4633.910248,2468.500812,2623.419202,364.9171992,278.8863791
5005,4979.82384,4618.030292,2248.930433,1834.515106,528.3534817,491.3348225
5007,43591.37574,34546.61984,14027.5895,11738.24388,1771.433586,1025.778409
5009,11074.80395,8411.784665,3970.226642,3821.824413,468.4965707,405.4769146
5011,1254.628848,1240.008348,540.3235402,595.3641567,114.5890106,161.7671964
5013,3507.670059,3493.527961,1711.433569,1747.316267,86.8144491,141.1913944
5015,2359.1006,1943.271178,1112.785957,1046.598113,229.8642101,336.271477
5017,601.6715683,7115.720566,347.9610284,3940.143675,178.6855964,586.774709
5019,2102.467451,9423.239634,899.5705698,4933.730696,331.2001986,314.6507231
5021,1675.605281,1645.728284,808.3941623,692.5833477,149.8742519,131.6556877
5023,3546.293151,2341.792562,1253.957763,846.8506166,348.7522914,274.3694166
5025,2128.978321,1838.886846,764.841098,479.3112885,125.5678326,83.54801121
5027,4406.009781,4236.870961,1812.717557,1777.07015,389.2368734,294.1493859
5029,4501.666401,3553.435083,1997.049693,1340.318644,439.0152119,352.3514974
5031,24129.96516,15955.20231,9933.312583,8261.210208,1008.814323,955.7174753
5033,13071.21272,10484.37627,5954.546268,4854.798012,764.6327738,567.4123205
5035,6121.093911,6476.880706,2236.290845,2521.27925,522.0150878,507.9675155
5037,2947.133435,2383.092743,1414.293268,1146.559324,289.5729992,326.4784562
5039,1526.377933,3353.854476,792.2582627,1485.858335,220.3740399,212.1478835
5041,3930.159242,4559.473117,2068.385275,2602.46877,341.9840649,360.5002237
5043,3525.582167,3989.454324,1368.75228,1996.791957,238.2339115,271.4854991
5045,28689.09661,18908.54726,10276.41901,6301.318664,1310.267887,988.4844353
5047,1893.537208,1180.163991,1007.791255,659.6529897,274.3274925,218.1335655
5049,2320.164467,2343.420829,1138.575667,1486.067881,128.9420405,155.5936299
5051,30262.17044,27118.39236,11069.89113,10288.81137,1418.884473,1205.923468
5053,2120.470064,2119.128182,722.0669559,790.1511252,208.2780541,170.4820117
5055,9286.013609,9620.660666,3479.357686,3983.764183,509.6001491,355.3454418
5057,5535.112471,6581.430921,2396.334896,3276.943119,287.2751491,386.4943175
5059,6020.594121,5165.932504,2844.26452,2209.281837,311.3034355,291.6768352
5061,2027.856935,5676.685632,1011.13887,2853.098357,134.3647174,194.7695567
5063,6846.713675,5563.275907,2845.909233,2680.237188,442.437505,428.2798814
5065,810.2492068,150.8230515,363.0658064,74.78755055,160.1962226,202.8421665
5067,2482.538294,3107.86498,1539.773803,1872.405714,302.970183,359.365013
5069,13186.186,14581.38129,5318.272157,5499.383248,576.6728509,696.0162107
5071,2318.930507,1502.745423,1114.510413,741.6427016,290.5187062,315.1629239
5073,1613.696468,1615.938529,678.676174,719.2129099,275.0028144,267.1479035
5075,4396.73898,5222.805887,2280.113306,2709.802193,151.0668826,197.5470823
5077,3275.535923,4722.327585,1651.419397,2848.486999,344.7723846,399.6660155
5079,4852.667875,4694.287364,2916.100405,2372.177196,396.0551848,408.6157365
5081,863.1806456,1914.888056,467.8163895,646.7663708,251.56315,261.2557036
5083,3073.742275,2069.944574,1528.07413,1098.311637,239.363145,231.478987
5085,13017.22011,12276.48943,4335.159264,4536.892726,623.0585971,699.7335568
5087,4103.6769,3813.49854,1882.898373,1893.586886,189.6838781,220.9466158
5089,2255.376704,2255.376704,915.9898274,1118.283876,143.2876258,233.9850574
5091,10974.21573,14528.87464,4293.479849,5959.424504,399.0614372,757.7994348
5093,6001.942832,5862.958848,3196.367778,3369.057438,688.8588304,634.3933744
5095,1020.247645,1020.247645,509.0320935,516.6950391,197.9398429,234.7084969
5097,2234.62233,2108.832955,935.1950474,1062.053132,154.2751909,133.2583403
5099,2373.737511,2631.892425,976.3242961,1289.681472,176.6877812,220.7342138
5101,2939.750313,3653.074972,1264.282266,1776.002193,254.1130431,150.7957373
5103,7348.705084,6756.87135,4030.578367,3555.124497,585.446129,596.9579882
5105,1107.502251,1490.746586,539.9953094,655.2807212,160.0033232,193.7411711
5107,8041.646624,10960.59709,5233.733494,6751.824941,790.4762867,799.628687
5109,2201.003636,2603.401947,1029.597987,1240.403037,184.2719069,119.2920029
5111,2796.831638,8364.127536,1347.726187,4688.200151,237.9815243,648.7025429
5113,7612.372093,7939.58794,3894.538274,4229.092192,220.5082188,325.1208789
5115,8744.333827,8394.67528,3648.975231,3802.834148,536.0702985,571.3753474
5117,535.1061489,3227.063544,139.7058853,1713.345901,159.6367042,152.3448092
5119,116978.0783,101839.2619,38731.91371,39910.4995,4229.222544,3357.735333
5121,5510.080101,5762.674706,2546.685057,2622.020328,263.3104371,395.8591017
5123,8546.560408,7660.236567,4144.565351,4272.594598,969.5222764,719.4989966
5125,24018.85104,23913.29825,6593.071522,6560.854582,1254.159661,1093.220348
5127,2004.172332,1942.857602,832.4791439,879.8852887,126.2848939,110.6781396
5129,2725.718432,2757.112548,1567.579783,1354.598893,227.6214165,157.7194239
5131,17987.11982,12919.24749,6657.238941,4677.557561,678.4921057,697.9355758
5133,5788.588872,4001.664886,3387.202078,1904.228707,210.2115038,179.4655549
5135,3569.880712,3878.396512,1524.992341,1757.996578,295.3450236,351.8855812
5137,3035.439442,3115.913626,1531.844747,1681.832604,300.4304095,252.7958337
5139,9034.955893,10943.84149,4659.160905,5615.767903,801.4160584,570.7136895
5141,2223.408114,1774.93123,1121.940826,1054.690801,416.9809139,293.3374957
5143,40441.49833,29544.07372,14822.90837,12306.8044,1309.371035,1254.212779
5145,11024.1245,9451.940072,4469.691858,4016.29707,885.5070089,765.0579845
5147,386.8577812,381.780216,178.4387233,191.1691782,248.9978433,313.0930135
5149,1670.485,2856.00284,772.5631336,1217.225438,229.1540321,279.1273603
6001,160424.9087,107964.3984,24226.68578,15141.06332,2449.441325,1350.439323
6003,652.5959351,575.1625917,152.611752,146.5790983,7.278884362,9.321428463
6005,4760.406704,5337.854488,1199.901541,1360.366194,365.5446562,349.0296447
6007,48749.2155,46598.34407,15882.01185,16363.36241,1836.200341,1771.20095
6009,3907.397164,4578.26193,978.5952799,1252.353845,422.0911885,500.2663086
6011,1770.983312,1770.983312,574.5256347,632.1693478,128.7552028,115.8299325
6013,206021.8379,200374.3823,28361.31414,31140.41696,2952.191993,2914.095544
6015,7755.45337,9166.139314,2923.175949,4005.774693,263.2858911,288.3878469
6017,50565.68135,52705.45607,8605.356903,10966.69251,1069.358202,1549.229742
6019,113631.6693,85484.37484,50728.91356,38725.29228,3603.367863,2919.663928
6021,3630.8289,2537.779657,1501.22642,1003.381239,273.911375,242.3224019
6023,21978.35941,21098.87992,8754.331855,8336.503466,916.2866526,900.8628555
6025,28181.02793,30616.01967,14044.27425,16064.89587,911.6367995,883.5515899
6027,7628.965224,7627.651056,1998.820365,2261.102715,175.0120289,230.9594436
6029,128065.3819,122097.2004,45375.13907,45135.65312,2713.254206,2932.191499
6031,32733.48115,29477.34662,8628.900451,7442.08271,460.3698802,379.826362
6033,11382.55653,12117.22862,5000.796384,5717.547396,736.268886,963.0931709
6035,16855.81182,17122.00683,10371.19519,2546.69695,178.8524482,185.5634373
6037,613459.049,622625.4362,139368.9431,161790.5213,7282.322671,8300.319629
6039,29905.61136,31476.85119,11364.84384,14151.70133,745.4474558,958.4236271
6041,41395.85274,30188.57469,4989.118612,4305.925567,521.5524662,428.3488036
6043,3155.777443,3193.816861,1080.509743,1118.17661,254.5289369,202.3034284
6045,15812.37754,15254.59872,6573.669955,5937.491001,725.951633,888.526411
6047,36593.86063,40077.48154,14080.4084,18755.68084,1222.319367,1037.399502
6049,3463.038454,2570.689783,1452.182889,1133.066079,126.4831662,114.9371694
6051,6812.8865,7067.904013,1157.720487,2138.86319,180.3293974,109.9095875
6053,49441.75558,51148.13355,12941.46361,14417.75666,1154.808391,940.1242631
6055,19302.47762,13839.77538,3608.637314,3165.391661,473.4011645,328.7050762
6057,23640.29539,26699.8369,5276.844261,6689.093083,686.6428154,684.7917642
6059,220586.7679,195971.1386,28839.84996,26825.35777,2864.881345,2596.61915
6061,53006.34589,54218.6897,7802.77076,10539.44628,1244.993249,1501.475287
6063,1537.642927,1622.479582,356.9461876,467.4885946,149.2384993,294.5846935
6065,433980.9942,437849.2372,135289.8365,149950.8475,6617.838229,7404.122109
6067,190245.9619,193704.6878,51932.32001,62747.75506,3919.965718,4281.282193
6069,9762.889533,9765.673263,1645.179402,1729.880259,81.04930498,211.8761246
6071,454073.9924,433153.4125,151878.6828,162904.5673,7754.618054,7788.867685
6073,456713.5374,424210.8849,84421.13487,95163.54606,4977.328717,4788.308818
6075,26692.3761,4473.702112,11090.35615,2592.475672,1524.61288,363.303286
6077,77979.2139,86687.30164,24554.79847,32685.02246,1302.463865,1926.333771
6079,45983.0712,42276.10088,10756.52456,12009.54664,1127.33601,1008.530078
6081,82647.01348,69488.54731,11018.9752,7901.560519,843.9997143,852.2511682
6083,58463.55721,57597.56729,12537.5634,13265.60269,1045.424483,1003.955604
6085,170081.0913,132928.1611,22555.76582,17684.3415,2018.811632,1699.669804
6087,42380.43132,36861.59074,10587.33854,9975.147719,806.264301,818.9508239
6089,40859.85519,41275.13518,13137.46985,15555.73029,1416.81239,1710.369203
6091,2855.023103,2863.076728,694.7446378,902.2597802,65.76585338,23.29129682
6093,8789.010169,8889.716833,3791.456986,4608.86693,635.3119663,631.9499894
6095,92519.68407,72338.64563,16815.79444,13981.21596,1530.561709,1225.18644
6097,79444.08975,74693.73384,18498.80822,19423.50669,1890.809576,1902.018993
6099,68988.05847,60419.58661,24816.13666,24982.26831,1853.075542,1690.271387
6101,33413.14975,31556.8592,9889.557225,10252.94965,376.1814364,412.546909
6103,9967.506302,12744.2667,5159.142655,6278.339931,466.652926,544.810383
6105,2318.341355,2390.249027,941.9958889,1021.658874,74.52529353,119.0053008
6107,63227.07264,59680.26962,35621.5555,35318.90302,2284.065973,1998.524025
6109,15505.17469,16108.12972,4811.223466,5654.38473,531.3494787,758.9466864
6111,127283.2125,130817.2233,20325.09254,27135.74624,1469.433949,1889.119091
6113,18875.27332,12376.45154,4710.65373,3872.86984,418.9299622,382.0130473
6115,14988.05671,14994.41851,8543.729408,8672.549517,408.4676783,642.7414306
8001,65745.87323,66895.71425,20005.3486,24845.51796,1100.647645,1087.387351
8003,1023.9251,915.1862388,419.276544,405.3460925,106.047167,95.17921175
8005,97260.53724,69481.6734,20242.16715,13732.22079,1516.448,847.3761206
8007,2741.267495,3600.901552,935.3773718,1289.723035,75.92372942,104.7211043
8009,955.2245047,955.2245047,316.2567746,318.1287842,13.13331061,11.96217812
8011,1669.628319,1680.811086,822.4790136,786.4800717,40.06286215,33.76585693
8013,45863.12587,43147.27948,8372.256707,9078.233637,675.7819501,944.7153057
8014,8381.120271,16646.54017,715.8925329,2905.127642,58.9688623,220.6853083
8015,1359.700451,1782.822099,330.8124465,449.3482836,53.73458295,63.21466901
8017,621.6522557,621.6522557,212.1374915,181.3838157,25.5602573,8.153574416
8019,1262.904019,1262.608373,215.8695701,213.1941456,90.79629208,45.21212057
8021,463.7761987,463.7761987,182.1254821,223.6902054,126.2482733,117.8853348
8023,3522.007212,3522.007212,1950.500864,1734.920065,137.3515711,155.1702173
8025,3114.428337,459.4849619,1745.112535,283.2073814,76.77141725,55.9727056
8027,1052.580129,1101.437436,347.1336888,280.7878304,34.82941501,56.78914604
8029,1356.568413,2612.374383,514.7926174,1068.928046,131.1026009,194.8149989
8031,85517.03975,55276.47056,38267.24695,27182.98439,4333.760441,2141.736614
8033,413.6658196,2063.999995,178.5211789,1004.43658,0.512279355,39.07462146
8035,52932.26162,54681.35133,4548.35972,4982.89495,565.8099561,746.518541
8037,7969.061318,8057.946194,2206.643805,2170.307546,180.5317091,144.6601912
8039,6389.483724,5986.125992,1508.971645,1721.826582,104.4880051,191.2950461
8041,184059.2786,168373.5874,53849.63555,52126.32475,4443.844839,2680.120884
8043,14902.03068,16167.84073,4849.170379,5325.452028,286.1776227,374.0508957
8045,11041.43319,8633.24669,2710.419776,2672.625955,184.0258021,324.0302934
8047,0.0,0.0,0.0,0.0,87.150342,134.7218863
8049,2881.579832,421.928987,635.7271196,44.54688336,92.05559979,52.72546828
8051,1845.41661,1838.892036,327.6087363,597.1167402,75.39836777,72.65204485
8053,842.9981209,99.27146929,225.8338551,27.69571407,0.0,2.19095137
8055,2482.439198,2459.817527,753.5386604,849.8821714,89.17923776,70.4599693
8057,382.2754949,382.2350666,112.7884907,112.3086636,13.57211432,21.46792211
8059,129668.5377,121653.329,23021.29279,21571.29332,1905.575563,1670.684172
8061,1398.000005,1398.000005,498.1753612,594.5557483,20.51137108,19.02699993
8063,2154.888463,921.046457,694.9838009,372.9870176,39.56010365,26.65164092
8065,5112.646696,1455.806368,1939.871858,576.3309578,118.2490577,21.41166757
8067,7610.626362,7347.218713,2280.815814,2254.955763,355.0283095,285.9742117
8069,67259.2493,56628.06547,15306.82078,13937.33994,1021.433645,1078.159871
8071,6181.378968,6181.77713,2318.105327,2390.747791,246.2633366,171.0814008
8073,1253.472836,1246.551684,369.6645661,520.58155,31.43480401,28.99672501
8075,4585.21363,4437.723411,1395.506695,1515.761153,96.79888202,174.0427235
8077,46309.48954,46154.34511,12915.93365,13990.19005,688.62907,783.3070319
8079,681.7340606,91.11220666,160.4080156,28.21372337,0.0,3.108212762
8081,3228.501596,3230.239183,904.8554925,1147.008323,33.88218811,21.62373135
8083,4394.552946,4196.142773,1970.971756,1898.162518,262.1519306,234.094762
8085,8138.490192,8466.39607,3436.80103,4206.839075,190.39111,294.1260405
8087,3335.610314,3374.099392,1500.780036,1249.821799,131.2804783,144.2532093
8089,5765.341173,5577.85548,3077.744463,2807.754579,265.6800281,304.9432744
8091,324.0601437,273.4790428,71.83349897,76.69438598,19.62847002,50.03030873
8093,9483.6745,8729.069844,1896.559802,2198.090601,352.7702632,162.1700695
8095,1460.384977,209.3707093,408.1179326,75.23709951,41.57061635,36.39359459
8097,1758.531065,1568.483251,269.530748,294.6317949,57.1642915,96.29636685
8099,3793.036262,2997.421348,1883.430213,1585.727235,80.80891519,68.26303723
8101,67048.6574,58655.74376,25452.07919,25514.42487,1779.739445,2033.563012
8103,573.9898693,572.2272521,155.2306274,155.5626209,27.68782577,13.29052472
8105,696.1446759,1460.300688,278.4970155,643.2169275,35.49314857,148.8744175
8107,6057.851965,5254.126126,1189.264044,1248.360964,145.3169078,136.4093399
8109,5963.326281,1235.460731,3142.900264,583.8798785,114.0574474,31.74407411
8111,693.7072435,693.7072435,135.6050053,287.8938181,32.64233629,17.30177559
8113,693.3446118,718.6933985,98.44147077,143.3602183,30.82822045,32.25778382
8115,448.6515443,441.6998926,107.9821653,117.3432964,10.82979755,20.21439427
8117,8107.834709,5174.804981,1715.534465,1834.153383,270.8068845,226.6926352
8119,5985.54016,3003.702504,1086.168414,415.5622512,109.9664402,157.0770632
8121,2485.028611,2485.028611,919.4810748,786.4285897,67.73742967,25.68980951
8123,38750.88195,37098.74342,12083.69554,12384.2446,668.9345921,1055.616758
8125,2300.547981,2300.547981,684.6789496,682.3178716,39.24997614,26.45762648
9001,262579.3488,268768.0778,23507.13594,29414.79845,3655.872219,3769.400338
9003,281196.0075,259189.0049,37738.35269,35939.0659,4947.200427,4513.698514
9005,30056.45106,34657.16375,3243.537757,5313.744575,1122.099775,1450.658621
9007,55377.83794,52122.22842,7716.141984,8087.805061,1146.970656,1026.031177
9009,252393.9721,247957.1152,34591.41874,39179.43329,4769.822973,4983.774652
9011,78553.75125,99027.52842,12057.04248,19590.84547,2159.720307,3330.864443
9013,50029.51545,53336.72509,12995.98262,12233.12237,822.551523,1335.738725
9015,22160.17098,18808.42213,7306.935575,5478.651424,1369.379221,1278.90781
10001,31139.68725,25573.43335,7845.441401,7240.868309,1618.954101,1385.461781
10003,164990.3508,122163.6894,34982.91608,25578.30664,4085.356846,2211.112574
10005,34073.18858,27649.12875,9681.731914,9155.561752,2103.764508,1927.578573
11001,16970.70565,12688.2801,5764.584305,4728.931789,1872.741669,1227.166069
12001,49065.53449,37664.17148,17767.18594,15898.66292,1911.034928,2074.812108
12003,9153.836275,8982.412852,3475.196144,3514.264481,131.197356,249.0984516
12005,61403.32115,56308.48009,16270.03016,17869.28462,1132.496803,1151.647143
12007,1627.287686,1579.682919,653.7624332,640.8506537,347.1251509,446.2254289
12009,215761.179,218701.8111,58461.91694,66904.99784,3325.790786,4461.54748
12011,196466.9129,158491.7398,48197.62961,43289.38453,3942.214853,2939.136721
12013,3756.155408,2635.877156,1932.408729,1310.000481,236.8722382,204.7406361
12015,68289.46653,66893.47129,19165.83578,22605.55605,1562.86451,1626.6226
12017,41743.72195,43886.24102,15266.90276,18199.25786,1739.407404,2149.920741
12019,44092.61373,46476.33937,10501.2842,13123.25464,1171.747014,1295.803817
12021,90020.92276,90596.74634,26187.96932,30468.60555,2026.636273,2755.701999
12023,11177.4525,11077.7171,5143.245998,4856.410533,912.0167863,972.6015574
12027,3913.150116,3454.775241,1979.889554,2018.337696,280.0301163,280.606112
12029,999.4588702,1484.286041,501.0913939,587.1885501,145.9820433,225.290381
12031,215252.9833,213634.25,59336.13451,74593.44985,5101.116333,5775.959184
12033,118775.1486,108622.1266,38563.03989,35685.26417,2935.941382,2387.104659
12035,33564.74736,33041.24547,9805.739747,12181.42524,861.2863729,913.0092724
12037,373.7960767,287.434969,155.9073997,116.662197,85.99023583,153.956469
12039,4813.619373,3970.913931,2691.459708,2590.2762,1451.100988,1389.521336
12041,99.02736962,75.04089016,31.21130474,45.63890453,204.5333811,321.0406099
12043,2935.967391,7331.507316,931.7002197,4006.418853,13.16731009,180.9709328
12045,2540.732279,2972.320606,952.8106114,1059.312055,271.2929181,185.4119118
12047,3268.799789,3266.366495,1526.960983,1600.354016,170.1006914,267.1866517
12049,8721.892824,9787.843427,5624.540384,6116.480781,265.6804025,459.3545396
12051,9512.626895,9640.865935,5608.799983,5872.459191,380.2894273,324.1630689
12053,56350.93013,62289.23189,18225.41559,24727.92474,1345.050644,2339.753461
12055,36950.07886,32757.04488,15676.46799,14018.40357,1114.250053,1298.397972
12057,309583.5401,300321.0684,86438.20187,91733.78747,6037.974857,6435.365332
12059,3713.88094,3133.3013,2008.532125,1772.012426,383.2150472,343.0843104
12061,63559.90134,51308.99073,20147.25112,18766.38759,1836.697854,1498.78477
12063,3389.599943,2725.368612,1165.01304,1234.022236,830.0197431,801.4923611
12065,2399.816935,2399.816935,1260.323307,1061.911032,405.1986237,353.9364441
12067,697.4156034,564.0973141,143.6914495,280.1844982,66.24653656,120.4308006
12069,90086.57613,81690.31117,27368.93287,32058.94865,2485.724112,3835.006564
12071,173207.8714,158942.7488,55611.65128,59767.49423,4422.496518,4716.861968
12073,85474.41093,79833.74677,22749.3037,23097.17296,2036.62281,1654.540485
12075,3954.456104,3258.273801,1797.794825,1484.451942,690.9555233,886.1569506
12077,2170.924,2163.172016,648.0467347,723.0477719,154.2788141,99.40053952
12079,4279.249642,4052.891652,1679.04245,1838.333631,371.6165001,367.0934337
