,FMRKTPTH13,FMRKTPTH18,FOODHUB18
80,0.0,0.0,
81,0.0,0.0,
82,0.07301021367311478,0.06504971534013748,1.0
83,0.0,0.0,
84,0.0,0.0,
85,0.0,0.0,
86,0.0,0.3104625940322876,
87,0.0,0.0,
88,0.11144544929265976,0.11564704775810242,
89,0.0,0.0,
90,0.14318442344665527,0.14455044269561768,
91,0.30687397718429565,0.32736796140670776,
92,,,
93,0.0,0.0,
94,0.0,0.0,
95,0.35945361852645874,0.18772292137145996,
96,0.01382341980934143,0.013924085535109043,
97,0.023146718740463257,0.02366490475833416,
98,0.007314593531191349,0.021000461652874947,
99,0.018860096111893654,0.03711332380771637,1.0
100,0.02669941820204258,0.02626602165400982,
101,0.0,0.0,
102,0.0,0.0,
103,0.008210958912968636,0.00884188525378704,1.0
104,0.0,0.004772130865603685,
105,0.02799944020807743,0.027162840589880943,
106,0.021053960546851158,0.023097511380910873,1.0
107,0.005185968708246946,0.0022364461328834295,
108,0.10640335083007812,0.10750145465135574,
109,0.04197252169251442,0.03448379784822464,
110,0.00493610231205821,0.0,1.0
111,0.1066439151763916,0.11255557090044022,
112,0.04699689894914627,0.09977053105831146,
113,0.09759905934333801,0.07208245992660522,
114,0.025053761899471283,0.029346168041229248,
115,0.08040308952331543,0.08004269003868103,
116,0.0,0.0,
117,0.0,0.0,
118,0.10794473439455032,0.10629628598690033,
119,0.08802817016839981,0.09580379724502563,
120,0.04427129402756691,0.045328859239816666,
121,0.06459113955497742,0.06735367327928543,
122,0.03900003805756569,0.040056079626083374,
123,0.0,0.12471938133239746,
124,0.04118276759982109,0.04248629882931709,
125,0.04742708057165146,0.04786750301718712,
126,0.019676517695188522,0.018423331901431084,
127,0.01621297374367714,0.015771377831697464,
128,0.0,0.0,
129,0.05706785246729851,0.05996641889214516,
130,0.0,0.0,
131,0.0,0.0,
132,0.0,0.0,
133,0.02517116442322731,0.040062177926301956,
134,0.0,0.0561482310295105,
135,0.0,0.0,
136,0.020480681210756302,0.030255965888500214,
137,0.05542008578777313,0.054981306195259094,
138,0.02316960133612156,0.02206287905573845,
139,0.04458910971879959,0.09199208766222,
140,0.0,0.0,
141,0.07376263290643692,0.07495690137147903,
142,0.0,0.0,
143,0.07459346204996109,0.07356727868318558,
144,0.056392036378383636,0.05948486179113388,
145,0.02732165716588497,0.01468126941472292,
146,0.07713073492050171,0.07478871941566467,
147,0.0,0.0,
148,0.1172676607966423,0.12169891595840454,
149,0.09987016767263412,0.11129660904407501,
150,0.0,0.0,
151,0.07849909365177155,0.08112931996583939,
152,0.045400891453027725,0.13801352679729462,
153,0.0,0.0,
154,0.06377550959587097,0.060675930231809616,
155,0.06081615388393402,0.059801459312438965,
156,0.046018268913030624,0.04587997868657112,
157,0.044745732098817825,0.04849778115749359,
158,0.0,0.0,
159,0.10810811072587967,0.11205737292766571,
160,0.11393414437770844,0.12010569125413895,
161,0.0,0.25624600052833557,
162,0.04007694870233536,0.042362112551927567,
163,0.09682416915893555,0.09659969061613083,
164,0.09783300012350082,0.11093238741159439,
165,0.0,0.09369436651468277,
166,0.0,0.04171185567975044,
167,0.09828492999076843,0.049877800047397614,
168,0.031957559287548065,0.03125,
169,0.0,0.0,
170,0.022985922172665596,0.028012631461024284,1.0
171,0.056734368205070496,0.055716514587402344,
172,0.036350417882204056,0.03930972144007683,1.0
173,0.008823088370263577,0.008235807530581951,
174,0.09165062755346298,0.19381722807884216,
175,0.12523481249809265,0.12565971910953522,
176,0.02358286641538143,0.015655210241675377,
177,0.0,0.0,
178,0.05866822972893715,0.11516756564378738,
179,0.08049585670232773,0.16055229306221008,
180,0.0,0.025558453053236008,
181,0.05896226316690445,0.0602300800383091,
182,0.023146970197558403,0.021100519225001335,
183,0.038190774619579315,0.025404244661331177,
184,0.0,0.0,
185,0.0,0.0,
186,0.023414060473442078,0.0203989427536726,1.0
187,0.0,0.0,
188,0.13651877641677856,0.10156666487455368,
189,0.03157932683825493,0.034593697637319565,1.0
190,0.06717420369386673,0.06578658521175385,
191,0.09405125677585602,0.0924769937992096,
192,0.022856974974274635,0.021735066547989845,
193,0.03594924136996269,0.03593502938747406,
194,0.04407786205410957,0.05244443565607071,1.0
195,0.016806211322546005,0.015084473416209221,
196,0.10781283676624298,0.10696331411600113,
197,0.11904142051935196,0.10265962034463882,
198,0.0056623537093400955,0.0109994662925601,
199,0.10893246531486511,0.11119141429662704,
200,0.023186873644590378,0.01784192956984043,
201,0.013296457938849926,0.013213006779551506,
202,0.12537416815757751,0.10872603952884674,
203,0.06225487217307091,0.03246542438864708,
204,0.011702217161655426,0.01227052416652441,1.0
205,0.05941770598292351,0.05073824152350426,1.0
206,0.05803763121366501,0.057766515761613846,
207,0.11230907589197159,0.05723770707845688,
208,0.09187270700931549,0.09131794422864914,
209,0.02669738046824932,0.01819736883044243,
210,0.0,0.11393414437770844,
211,0.14210601150989532,0.14035087823867798,
212,0.03746598958969116,0.027548588812351227,2.0
213,0.04294733330607414,0.043036360293626785,
214,0.07146357744932175,0.09027443081140518,1.0
215,0.007400236092507839,0.0072191557846963406,
216,0.05746418610215187,0.0483277328312397,1.0
217,0.052924055606126785,0.05318017303943634,
218,0.01005225908011198,0.008976814337074757,1.0
219,0.015777738764882088,0.01752137392759323,
220,0.01746206358075142,0.016250386834144592,
221,0.011037151329219341,0.010130764916539192,
222,0.015570270828902721,0.013758597895503044,
223,0.033339645713567734,0.031699128448963165,
224,0.021355748176574707,0.019929317757487297,
225,0.09791442006826401,0.07394105941057205,
226,0.03070707805454731,0.029887791723012924,
227,0.02759743668138981,0.029113581404089928,
228,0.020350215956568718,0.02012830413877964,
229,0.026028109714388847,0.036462415009737015,
230,0.06726419925689697,0.0777604952454567,
231,0.0,0.0,
232,0.13782964646816254,0.16009514033794403,
233,0.014159325510263443,0.011195450089871883,
234,0.04248921945691109,0.050005801022052765,1.0
235,0.022912919521331787,0.021825524047017097,
236,0.021153947338461876,0.020659662783145905,1.0
237,0.04769627004861832,0.06258214265108109,
238,0.07447680085897446,0.15955324470996857,
239,0.026503581553697586,0.023612193763256073,
240,0.0555555559694767,0.07334201037883759,
241,0.01311708427965641,0.011751336976885796,1.0
242,0.029074275866150856,0.027222242206335068,1.0
243,0.041031815111637115,0.038441333919763565,
244,0.012762020342051983,0.011721772141754627,
245,0.061716966331005096,0.059941258281469345,
246,0.009865029715001583,0.007677956018596888,
247,0.163692906498909,0.14529603719711304,
248,0.0,0.0,
249,0.3480682075023651,0.34002038836479187,
250,0.01933942921459675,0.01840050518512726,
251,0.03325076028704643,0.014436889439821243,
252,0.16341648995876312,0.14979776740074158,
253,0.0,0.0,
254,0.22190169990062714,0.20822487771511078,
255,0.0,0.0,
256,0.0,0.26123303174972534,
257,0.0,0.0,
258,0.2344665825366974,0.4037141799926758,
259,0.03296087682247162,0.03230704739689827,
260,0.0215546116232872,0.019539646804332733,2.0
261,0.0,0.0,
262,0.01959298923611641,0.014586785808205605,
263,0.13243278861045837,0.09092066437005997,
264,0.042479079216718674,0.03804885596036911,
265,0.03204541280865669,0.02521516941487789,
266,0.086374431848526,0.062472667545080185,
267,0.0877639502286911,0.0836540088057518,
268,0.0,0.0,
269,0.13975264132022858,0.19323670864105225,
270,0.1277710348367691,0.11596892029047012,
271,0.0,0.0,
272,0.15472690761089325,0.4354768395423889,
273,0.0,0.0,
274,0.021729132160544395,0.02068134769797325,
275,0.0,0.0,
276,0.0,0.0,
277,0.0,0.0,
278,0.01876630261540413,0.03551767021417618,
279,0.03161975368857384,0.03708796575665474,1.0
280,0.0,0.06895124912261963,
281,0.1839926391839981,0.0,
282,0.0,0.0,
283,0.020364802330732346,0.02610846795141697,
284,0.0,1.2886598110198975,
285,0.07619628310203552,0.07582651078701019,
286,0.15659254789352417,0.15291689336299896,
287,0.024657871574163437,0.023688822984695435,
288,0.035415779799222946,0.03501645848155022,
289,0.0,0.0,
290,0.4393673241138458,0.41382163763046265,
291,0.12357884645462036,0.05389092490077019,
292,0.0,0.0,
293,0.05724425986409187,0.055710308253765106,
294,0.0,0.0,
295,0.02482236549258232,0.023876463994383812,
296,0.0,0.15782828629016876,
297,0.17124754190444946,0.17777778208255768,
298,0.08470269292593002,0.11658181995153427,
299,0.0,0.0,
300,0.0,0.0,
301,0.39359748363494873,0.36625564098358154,
302,0.0,0.0,
303,0.0,0.0322507806122303,
304,0.08563843369483948,0.07973527908325195,
305,0.0,0.0,
306,0.0370197594165802,0.03181622922420502,
307,0.0,0.0,
308,0.036170560866594315,0.031785622239112854,
309,0.03787355497479439,0.039207033812999725,
310,0.08026283234357834,0.08834361284971237,
311,0.08476833999156952,0.07376354187726974,1.0
312,0.032449133694171906,0.032648492604494095,
313,0.062275394797325134,0.07121866196393967,
314,0.052706826478242874,0.06625983119010925,
315,0.06808220595121384,0.05981525778770447,1.0
316,0.017748434096574783,0.02240268886089325,
317,0.016411887481808662,0.028605397790670395,
318,0.07758478820323944,0.07414320856332779,
319,0.05534791573882103,0.08256756514310837,2.0
320,0.02772299200296402,0.02963445894420147,
321,0.0,0.0,
322,0.02290872111916542,0.026985162869095802,1.0
323,0.037309255450963974,0.0721188485622406,
324,0.010903341695666313,0.01005279365926981,
325,0.00762089341878891,0.005637383088469505,1.0
326,0.0,0.0,
327,0.006071866489946842,0.016216391697525978,1.0
328,0.0072030541487038136,0.00675999978557229,
329,0.010222597047686577,0.004628086928278208,
330,0.017695721238851547,0.023778825998306274,
331,0.01483349408954382,0.01418379321694374,
332,0.0,0.0,
333,0.06217745319008827,0.0,
334,0.010158300399780273,0.010524310171604156,
335,0.013043038547039032,0.01584615372121334,
336,0.010018434375524521,0.017846466973423958,
337,0.0,0.0,
338,0.021696681156754494,0.021789340302348137,
339,0.0,0.0,
340,0.0,0.0,
341,0.12593665719032288,0.12373174726963043,
342,0.0,0.0,
343,0.0,0.0,
344,0.0,0.0,
345,0.028792720288038254,0.02095722034573555,1.0
346,0.010194927453994751,0.00948550645262003,
347,0.009274831973016262,0.00695948489010334,
348,0.0,0.0,
349,0.021139713004231453,0.019058145582675934,
350,0.04091820493340492,0.02070179022848606,
351,0.0703878402709961,0.06998880207538605,
352,0.11335298418998718,0.11452130228281021,
353,0.009740196168422699,0.01402544230222702,
354,0.015153352171182632,0.01987781748175621,
355,0.021284671500325203,0.037606582045555115,
356,0.0,0.024527838453650475,
357,0.0,0.0,
358,0.053302064538002014,0.053969454020261765,
359,0.00877364818006754,0.007597725838422775,1.0
360,0.011936130002140999,0.011111821047961712,
361,0.006616206839680672,0.00621457677334547,
362,0.012141264043748379,0.012673899531364441,
363,0.0,0.013328535482287407,
364,0.026530828326940536,0.02330133318901062,
365,0.020757976919412613,0.01929859258234501,
366,0.0,0.024074921384453773,
367,0.0057019880041480064,0.007242991589009762,
368,0.016705423593521118,0.010869860649108887,
369,0.007263662293553352,0.00807569082826376,
370,0.010539895854890347,0.007412486243993044,
371,0.01077019888907671,0.013329504989087582,
372,0.006423515267670155,0.0070620570331811905,
373,0.027638815343379974,0.026967626065015793,
374,0.014323296025395393,0.015731865540146828,
375,0.010512667708098888,0.0031140230130404234,
376,0.006234841421246529,0.011151442304253578,
377,0.0076923668384552,0.014060808345675468,
378,0.006888143252581358,0.0064125582575798035,
379,0.03741534799337387,0.03106699511408806,
380,0.06883259862661362,0.06788712739944458,
381,0.04372922703623772,0.046247050166130066,
382,0.06595435738563538,0.06693440675735474,
383,0.015984846279025078,0.007305428851395845,
384,0.0,0.0,
385,0.03379177674651146,0.0980735570192337,
386,0.04081133008003235,0.040192924439907074,
387,0.0,0.0,
388,0.0,0.0,
389,0.0,0.0,
390,0.0,0.0,
391,0.06496318429708481,0.08923990279436111,
392,0.0,0.0,
393,0.02807411551475525,0.024749718606472015,
394,0.0,0.00939778983592987,
395,0.05737563967704773,0.05956990644335747,
396,0.05246865004301071,0.05194265395402908,
397,0.012900229543447495,0.0195956751704216,
398,0.07849293202161789,0.07789375633001328,
399,0.0,0.0,
400,0.0,0.0,
401,0.0,0.0,
402,0.013921177946031094,0.012937280349433422,
403,0.0,0.0,
404,0.0,0.0,
405,0.0,0.0,
406,0.0,0.018629953265190125,
407,0.0,0.0,
408,0.017813246697187424,0.016931790858507156,
409,0.015330839902162552,0.0,
410,0.0,0.0,
411,0.007203806657344103,0.013831498101353645,
412,0.0,0.0,
413,0.0,0.0,
414,0.022287996485829353,0.015738798305392265,
415,0.04135478287935257,0.039268042892217636,
416,0.0,0.3463803231716156,
417,0.0037874053232371807,0.006905719637870789,1.0
418,0.0,0.0,
419,0.006981660611927509,0.00792743731290102,
420,0.0,0.0,
421,0.0,0.0,
422,0.007343329954892397,0.006481259595602751,
423,0.0,0.0,
424,0.007522360421717167,0.006855701096355915,
425,0.0,0.0,
426,0.0429295115172863,0.04424583166837692,
427,0.060797665268182755,0.061629485338926315,
428,0.04408587887883186,0.07973527908325195,
429,0.0,0.037629351019859314,
430,0.013932699337601662,0.017183084040880203,
431,0.0,0.04829751327633858,
432,0.0,0.0,
433,0.010707669891417027,0.010959744453430176,
434,0.02939922735095024,0.0068808444775640965,
435,0.0,0.0,
436,0.0,0.0,
437,0.0,0.0,
438,0.0,0.0,
439,0.0,0.0,
440,0.0,0.0,
441,0.0,0.0,
442,0.009253861382603645,0.01762751303613186,
443,0.010429159738123417,0.010211688466370106,
444,0.010317149572074413,0.00845265667885542,
445,0.04536587744951248,0.04343482479453087,
446,0.015281764790415764,0.015236441045999527,4.0
447,0.03484806418418884,0.03245067596435547,
448,0.0,0.0,
449,0.0,0.0,
450,0.0,0.017335528507828712,
451,0.039843812584877014,0.04040730744600296,
452,0.0,0.0,
453,0.007027752697467804,0.008622724562883377,
454,0.04632095620036125,0.044064510613679886,
455,0.01608699932694435,0.019787482917308807,
456,0.0,0.0,
457,0.03529079630970955,0.033860426396131516,
458,0.06146470457315445,0.05801305174827576,
459,0.0785391703248024,0.03831564262509346,
460,0.0,0.0,
461,0.0,0.0,
462,0.020319834351539612,0.019296450540423393,
463,0.0,0.0,
464,0.016320934519171715,0.02840021625161171,
465,0.0,0.0,
466,0.0,0.0,
467,0.0,0.0,
468,0.0,0.11516756564378738,
469,0.0,0.0,
470,0.0,0.0,
471,0.05579111725091934,0.05263157933950424,
472,0.0,0.0,
473,0.020938023924827576,0.021130479872226715,
474,0.0,0.0,
475,0.0,0.0,
476,0.0,0.0,
477,0.0,0.0,
478,0.0265754833817482,0.025790700688958168,
479,0.06473749130964279,0.030344409868121147,
480,0.0,0.0,
481,0.0,0.0,
482,0.07155123353004456,0.07608612626791,
483,0.0,0.0,
484,0.0,0.0,
485,0.0,0.0,
486,0.0,0.0,
487,0.0,0.0,
488,0.0375516340136528,0.03633720800280571,
489,0.0,0.0,
490,0.0,0.0,
491,0.0,0.0,
492,0.009842616505920887,0.010300782509148121,
493,0.0,0.0,
494,0.058692336082458496,0.05092686787247658,
495,0.06936255842447281,0.06642752885818481,
496,0.006814309861510992,0.012191850692033768,
497,0.03698224946856499,0.036634061485528946,
498,0.033997416496276855,0.03126954287290573,
499,0.0,0.0,
500,0.05626511946320534,0.10733068734407425,
501,0.024414658546447754,0.02354603260755539,
502,0.17290568351745605,0.18068479001522064,
503,0.046979233622550964,0.04585263133049011,
504,0.0,0.0,
505,0.12353304773569107,0.17786209285259247,
506,0.0,0.0,
507,0.009940654039382935,0.014884348958730698,
508,0.0,0.0,1.0
509,0.0,0.0,
510,0.0,0.0,
511,0.0,0.0,
512,0.0,0.01512859296053648,
513,0.0,0.0,
514,0.0,0.0,
515,0.03190912306308746,0.03363266587257385,
516,0.0,0.0,
517,0.0,0.0,
518,0.0,0.0,
519,0.0,0.0,
520,0.0,0.06298815459012985,
521,0.0,0.0,
522,0.022335387766361237,0.022498199716210365,
523,0.07467330247163773,0.07394444197416306,
524,0.0,0.0,
525,0.09269558638334274,0.08437394350767136,
526,0.0,0.0,
527,0.0,0.0,
528,0.0,0.0,
529,0.0,0.0,1.0
530,0.046689700335264206,0.041664931923151016,
531,0.07566586136817932,0.07629220187664032,
532,0.014574922621250153,0.028814291581511497,
533,0.023245543241500854,0.021389687433838844,
534,0.0,0.02802690491080284,
535,0.0,0.0,
536,0.0,0.0,
537,0.0,0.03354804217815399,
538,0.0,0.0,
539,0.0,0.0,
540,0.03593502938747406,0.033366698771715164,
541,0.0,0.009609655477106571,
542,0.0,0.0,
543,0.10083694756031036,0.10125556588172913,
544,0.0,0.0,
545,0.0474698580801487,0.04926351085305214,
546,0.15668578445911407,0.1542419046163559,2.0
547,0.04360073059797287,0.043873969465494156,2.0
548,0.0,0.0,
549,0.20097616314888,0.19408592581748962,
550,0.062105629593133926,0.059806108474731445,
551,0.024033838883042336,0.014894694089889526,
552,0.0,0.0,
553,0.03595010191202164,0.034428149461746216,
554,0.0,0.0,
555,0.11076650768518448,0.10838933289051056,
556,0.0,0.0,
557,0.1875292956829071,0.08849166333675385,1.0
558,0.14878737926483154,0.13099291920661926,
559,0.12337149679660797,0.08943144232034683,
560,0.009312201291322708,0.008557687513530254,
561,0.09214891493320465,0.08369601517915726,
562,0.0,0.0,
563,0.0,0.0,
564,0.020136728882789612,0.017897171899676323,
565,0.14652015268802643,0.14164306223392487,
566,0.0,0.0,
567,0.0,0.0,
568,0.11663167923688889,0.11418131738901138,
569,0.47337278723716736,0.4672897160053253,
570,0.03807348012924194,0.03668513149023056,
571,0.0,0.0,
572,0.15524333715438843,0.07594167441129684,
573,0.06035367399454117,0.05670863017439842,
574,0.06588049232959747,0.0658067911863327,
575,0.061549823731184006,0.06055834889411926,
576,0.0,0.0,
577,0.0,0.0,
578,0.03474683314561844,0.0371505543589592,
579,0.1570023000240326,0.14949917793273926,
580,0.1296176314353943,0.12561236321926117,
581,0.2629503011703491,0.2590002715587616,
582,0.18772292137145996,0.18656715750694275,
583,0.026646770536899567,0.02544270269572735,
584,0.049002792686223984,0.04801920801401138,
585,0.025130048394203186,0.02474757470190525,
586,0.0,0.0,
587,0.08772699534893036,0.08552125096321106,
588,0.0,0.04246104136109352,
589,0.0,0.0,
590,0.0,0.07814942300319672,
591,0.19223375618457794,0.17182131111621857,
592,0.06257978826761246,0.0464678630232811,
593,0.20885546505451202,0.18114301562309265,
594,0.10081661492586136,0.19683101773262024,
595,0.044775452464818954,0.03044557012617588,
596,0.0,0.0,
597,0.0,0.0,
598,0.0557963065803051,0.037329450249671936,
599,0.1457088738679886,0.15253202617168427,
600,0.02931433729827404,0.030309459194540977,
601,0.0,0.0,
602,0.13360945880413055,0.1397428661584854,
603,0.0,0.0,
604,0.024220934137701988,0.028573742136359215,
605,0.05857029929757118,0.06123511120676994,
606,0.0,0.0,1.0
607,0.07376807183027267,0.07545461505651474,
608,0.0265062153339386,0.026568187400698662,
609,0.037698861211538315,0.07860862463712692,
610,0.024929184466600418,0.021812595427036285,6.0
611,0.05145356431603432,0.05317169055342674,
612,0.0,0.0,
613,0.02878885343670845,0.019204363226890564,
614,0.06107616052031517,0.06341556459665298,
615,0.05035500228404999,0.051337338984012604,
616,0.016085462644696236,0.018307344987988472,
617,0.05574757605791092,0.057603687047958374,
618,0.149543896317482,0.15644556283950806,
619,0.0,0.0,
620,0.0,0.0,
621,0.14628437161445618,0.15078407526016235,
622,0.12641265988349915,0.05167825147509575,
623,0.055063046514987946,0.05739869177341461,
624,0.0,0.0,
625,0.07334604859352112,0.15332719683647156,
626,0.019925478845834732,0.01961861364543438,
627,0.0,0.0,
628,0.05392579734325409,0.05604124814271927,
629,0.0,0.0,
630,0.0,0.0,
631,0.0,0.0,
632,0.034553054720163345,0.03622663393616676,
633,0.08367220312356949,0.17415837943553925,
634,0.0,0.0,
635,0.0,0.0,
636,0.04429678991436958,0.04577287659049034,
637,0.31255581974983215,0.3276233375072479,
638,0.0,0.08028259128332138,1.0
639,0.0229474026709795,0.020590921863913536,
640,0.035476088523864746,0.05453355610370636,
641,0.0,0.015635382384061813,
642,0.03836783394217491,0.03991059958934784,
643,0.02129284478724003,0.025683758780360222,
644,0.07115665078163147,0.07310609519481659,
645,0.05979073420166969,0.06343165040016174,
646,0.028477046638727188,0.029220115393400192,
647,0.053481657058000565,0.0559268482029438,
648,0.06706683337688446,0.10371650755405426,
649,0.03101159818470478,0.033383406698703766,
650,0.02926001511514187,0.025926046073436737,
651,0.022851265966892242,0.023144397884607315,
652,0.018254337832331657,0.0191000085324049,
653,0.0,0.0,
654,0.011222630739212036,0.015125103294849396,
655,0.025858502835035324,0.02658160589635372,
656,0.0,0.0,
657,0.0,0.0,
658,0.0,0.0,
659,0.15909633040428162,0.1627604216337204,
660,0.0,0.06409845501184464,
661,0.059774648398160934,0.05824960023164749,
662,0.10217287391424179,0.0699276253581047,
663,0.057144489139318466,0.029432540759444237,
664,0.0,0.0,
665,0.07651256024837494,0.13746243715286255,
666,0.015902886167168617,0.011072909459471703,
667,0.09210647642612457,0.09445546567440033,
668,0.060867976397275925,0.06099048629403114,
669,0.0,0.06405739486217499,
670,0.224567711353302,0.23741690814495087,
671,0.0,0.0,
672,0.0,0.0,
673,0.030144087970256805,0.031146826222538948,
674,0.12494533509016037,0.12687939405441284,
675,0.013542061671614647,0.020909273996949196,
676,0.011244166642427444,0.011491655372083187,
677,0.0,0.0,
678,0.010043639689683914,0.01023813895881176,
679,0.1352996826171875,0.14478065073490143,
680,0.0,0.0,
681,0.0,0.04599604383111,
682,0.0,0.0,
683,0.0428522452712059,0.08937948197126389,
684,0.029353920370340347,0.030227918177843094,
685,0.1139925941824913,0.05937889590859413,
686,0.012408795766532421,0.013019816018640995,
687,0.0,0.0,
688,0.056593094021081924,0.05871301144361496,
689,0.06938181072473526,0.14290818572044373,
690,0.06000960245728493,0.061229489743709564,
691,0.0,0.0,
692,0.06961122155189514,0.07190881669521332,
693,0.014622597955167294,0.011555517092347145,
694,0.0444793701171875,0.059651635587215424,
695,0.0274919755756855,0.03168110549449921,
696,0.051236070692539215,0.02599901147186756,
697,0.02885669842362404,0.028061510995030403,
698,0.035774827003479004,0.021313384175300598,
699,0.03766242042183876,0.04833661764860153,
700,0.0,0.0,
701,0.0,0.0,
702,0.01657220534980297,0.044776786118745804,
703,0.0,0.13128527998924255,1.0
704,0.0,0.0,
705,0.025913449004292488,0.02634698897600174,
706,0.017746701836586,0.017041580751538277,
707,0.0,0.0,
708,0.030512921512126923,0.03100775182247162,1.0
709,0.18830618262290955,0.18942981958389282,
710,0.0,0.0,
711,0.0402090884745121,0.040348611772060394,
712,0.07623694092035294,0.037321787327528,
713,0.02361888624727726,0.023134224116802216,
714,0.008560397662222385,0.026138778775930405,
715,0.02365352399647236,0.023493479937314987,
716,0.024971159175038338,0.024323798716068268,
717,0.04196567088365555,0.04338959604501724,
718,0.039464857429265976,0.03856983035802841,
719,0.0,0.0,
720,0.043538834899663925,0.043983109295368195,
721,0.04890692979097366,0.04977105185389519,
722,0.02986500971019268,0.05978715792298317,
723,0.05809731408953667,0.060664888471364975,
724,0.030543677508831024,0.06248828396201134,
725,0.023576645180583,0.02120659500360489,
726,0.04227495566010475,0.039292216300964355,1.0
727,0.025646286085247993,0.04956629499793053,
728,0.026055406779050827,0.029938505962491035,
729,0.0409441739320755,0.04143274575471878,
730,0.012086783535778522,0.012140931561589241,
731,0.027189427986741066,0.08278145641088486,
732,0.04604475572705269,0.0453401654958725,
733,0.05983366072177887,0.05993407219648361,
734,0.09404683858156204,0.09632055461406708,
735,0.06173601746559143,0.031048186123371124,
736,0.03542958199977875,0.036217451095581055,
737,0.0,0.012802048586308956,
738,0.05255551263689995,0.05420788750052452,
739,0.03852574899792671,0.03781004250049591,
740,0.07876496762037277,0.07627765089273453,
741,0.012200875207781792,0.014450538903474808,
742,0.04487484320998192,0.04545165225863457,
743,0.04357963055372238,0.021897170692682266,
744,0.030698388814926147,0.03856804594397545,
745,0.013988346792757511,0.020949646830558777,
746,0.042626652866601944,0.08649022877216339,
747,0.0,0.0,
748,0.0,0.028115950524806976,
749,0.02815592661499977,0.02722625620663166,
750,0.026222629472613335,0.02607833966612816,
751,0.028834648430347443,0.028524160385131836,
752,0.0,0.0,
753,0.06348802894353867,0.06311537325382233,
754,0.1668056696653366,0.1711156815290451,
755,0.1513240784406662,0.15393298864364624,
756,0.0945313572883606,0.047973133623600006,
757,0.11599582433700562,0.11815442889928818,
758,0.10300252586603165,0.10470107942819595,
759,0.07998080551624298,0.08058017492294312,
760,0.018019208684563637,0.017689304426312447,
761,0.07825644314289093,0.07830853760242462,
762,0.0,0.0,
763,0.07980421185493469,0.07940919697284698,
764,0.0,0.04023982957005501,
