,PCT_DIABETES_ADULTS08,PCT_DIABETES_ADULTS13,PCT_OBESE_ADULTS12,PCT_OBESE_ADULTS17,PCT_HSPA17,RECFACPTH11,RECFACPTH16
384,9.1,11.7,25.2,28.4,22.799999999999997,0.096864809,0.094088129
385,10.4,11.6,25.2,28.4,22.799999999999997,0.107936965,0.137530562
386,10.7,12.9,25.2,28.4,22.799999999999997,0.0,0.0
387,10.8,12.9,29.1,31.6,,0.108289566,0.0540979
388,10.5,11.5,29.1,31.6,,0.0,0.0
389,10.5,10.4,29.1,31.6,,0.089589679,0.087989441
390,13.0,14.8,29.1,31.6,,0.0,0.0
391,11.4,14.0,29.1,31.6,,0.155049062,0.066386369
392,10.1,11.1,29.1,31.6,,0.0547435,0.0546179
393,9.6,11.3,29.1,31.6,,0.071536899,0.168631877
394,9.7,12.1,29.1,31.6,,0.0598725,0.087014531
395,12.4,12.4,29.1,31.6,,0.0569379,0.116346713
396,12.5,14.2,29.1,31.6,,0.0515969,0.0525928
397,13.2,12.7,29.1,31.6,,0.083218108,0.097908032
398,12.3,13.6,29.1,31.6,,0.0,0.0
399,10.4,10.9,29.1,31.6,,0.0539374,0.108962136
400,13.3,14.5,29.1,31.6,,0.0,0.063722679
401,9.6,12.3,29.1,31.6,,0.159892552,0.0558005
402,9.6,12.0,29.1,31.6,,0.0412729,0.0535325
403,12.7,14.7,29.1,31.6,,0.0,0.0
404,11.5,11.7,29.1,31.6,,0.084835631,0.084352594
405,13.2,14.4,29.1,31.6,,0.0,0.0
406,10.7,10.9,29.1,31.6,,0.0397551,0.0381563
407,11.8,13.7,29.1,31.6,,0.0,0.0
408,11.9,11.3,29.1,31.6,,0.099315625,0.07739206
409,11.1,12.2,29.1,31.6,,0.077208153,0.090542804
410,11.1,11.6,29.1,31.6,,0.074283167,0.078425222
411,11.8,11.0,29.1,31.6,,0.080921028,0.096755244
412,6.8,6.4,29.1,31.6,,0.088786291,0.0
413,11.1,11.0,29.1,31.6,,0.0389454,0.040269
414,7.2,8.7,29.1,31.6,,0.128546506,0.136589404
415,8.2,8.3,29.1,31.6,,0.118210296,0.207970052
416,15.9,17.2,29.1,31.6,,0.0,0.0
417,11.9,11.6,29.1,31.6,,0.0228693,0.0249995
418,11.6,12.9,29.1,31.6,,0.0,0.0
419,8.9,8.5,29.1,31.6,,0.104669552,0.127918644
420,11.9,11.5,29.1,31.6,,0.046477,0.139486226
421,11.2,12.8,29.1,31.6,,0.0218093,0.0437915
422,9.7,10.4,29.1,31.6,,0.077571094,0.10172871
423,12.3,12.2,29.1,31.6,,0.0,0.0581835
424,10.3,10.6,29.1,31.6,,0.06955554,0.078307421
425,11.6,13.1,29.1,31.6,,0.0,0.0
426,12.0,14.2,29.1,31.6,,0.0420858,0.087202965
427,11.1,12.2,29.1,31.6,,0.0,0.0
428,9.9,10.5,29.1,31.6,,0.13457139,0.084699106
429,12.2,12.1,29.1,31.6,,0.108471635,0.112296463
430,10.1,10.0,29.1,31.6,,0.090040647,0.103121777
431,12.9,13.5,29.1,31.6,,0.0462727,0.14397466
432,13.4,14.8,29.1,31.6,,0.0,0.072020166
433,14.2,12.4,29.1,31.6,,0.063116703,0.077437911
434,10.3,12.0,29.1,31.6,,0.0375311,0.0492885
435,13.9,15.6,29.1,31.6,,0.09272997,0.097106234
436,9.0,10.9,29.1,31.6,,0.0,0.0
437,9.7,13.5,29.1,31.6,,0.0,0.0
438,12.7,13.0,29.1,31.6,,0.0,0.0522384
439,12.5,11.6,29.1,31.6,,0.0,0.0446349
440,12.0,13.4,29.1,31.6,,0.0,0.0
441,10.8,12.2,29.1,31.6,,0.0423066,0.08002881
442,12.6,12.9,29.1,31.6,,0.093273141,0.152811736
443,10.5,13.6,29.1,31.6,,0.072749192,0.103498241
444,8.2,10.8,29.1,31.6,,0.14283046,0.118145837
445,10.6,12.4,29.1,31.6,,0.0455145,0.044831
446,8.7,8.7,29.1,31.6,,0.125420395,0.16304645
447,10.2,12.4,29.1,31.6,,0.0353008,0.066593414
448,11.5,11.8,29.1,31.6,,0.0,0.0
449,11.1,11.5,29.1,31.6,,0.12471627,0.082812796
450,9.0,10.2,29.1,31.6,,0.054057,0.0526436
451,12.3,12.1,29.1,31.6,,0.079614665,0.080343872
452,13.9,15.4,29.1,31.6,,0.0,0.0
453,8.6,8.3,29.1,31.6,,0.075227563,0.105831655
454,10.0,11.4,29.1,31.6,,0.0232202,0.0226362
455,9.9,10.9,29.1,31.6,,0.0548044,0.101917579
456,14.2,15.8,29.1,31.6,,0.0,0.0
457,10.8,11.2,29.1,31.6,,0.070259257,0.0346825
458,11.4,13.2,29.1,31.6,,0.0618946,0.0297469
459,11.5,13.5,29.1,31.6,,0.078644174,0.039142
460,10.7,12.0,29.1,31.6,,0.0,0.0
461,9.7,13.5,29.1,31.6,,0.0482905,0.0587292
462,11.9,13.2,29.1,31.6,,0.069458433,0.0592643
463,11.6,12.4,29.1,31.6,,0.0,0.106849022
464,10.6,11.2,29.1,31.6,,0.09839937,0.0307796
465,11.5,12.6,29.1,31.6,,0.072264778,0.144707329
466,12.0,12.8,29.1,31.6,,0.0,0.0
467,14.4,16.7,29.1,31.6,,0.0,0.0
468,13.6,12.1,29.1,31.6,,0.0,0.0
469,12.2,12.7,29.1,31.6,,0.0,0.0
470,11.8,12.4,29.1,31.6,,0.069603954,0.105067769
471,12.1,11.7,29.1,31.6,,0.0,0.0
472,10.6,11.4,29.1,31.6,,0.0,0.0
473,12.3,14.4,29.1,31.6,,0.0418025,0.084760129
474,9.7,10.7,29.1,31.6,,0.0349883,0.0342114
475,10.8,10.4,29.1,31.6,,0.0307272,0.0162893
476,13.1,14.1,29.1,31.6,,0.0,0.0
477,10.0,9.8,29.1,31.6,,0.065754866,0.0
478,11.1,11.6,29.1,31.6,,0.089686099,0.087484472
479,8.8,10.8,29.1,31.6,,0.065563022,0.063435676
480,12.3,17.4,29.1,31.6,,0.0,0.0
481,13.5,15.2,29.1,31.6,,0.0,0.0
482,14.2,13.5,29.1,31.6,,0.0,0.0
483,11.4,13.3,29.1,31.6,,0.0355556,0.0
484,12.0,14.0,29.1,31.6,,0.0,0.0
485,13.4,14.8,29.1,31.6,,0.0,0.0
486,13.1,13.3,29.1,31.6,,0.0,0.0
487,11.9,14.4,29.1,31.6,,0.0,0.0446209
488,11.3,14.5,29.1,31.6,,0.113886569,0.0372038
489,10.5,13.4,29.1,31.6,,0.0,0.0
490,12.2,11.6,29.1,31.6,,0.0558566,0.0551846
491,10.6,12.7,29.1,31.6,,0.0,0.0
492,12.8,13.4,29.1,31.6,,0.076792333,0.096787175
493,10.6,10.4,29.1,31.6,,0.0298579,0.065678364
494,9.7,9.3,29.1,31.6,,0.120307988,0.162751587
495,10.6,13.0,29.1,31.6,,0.068017957,0.067980965
496,10.2,11.0,29.1,31.6,,0.09749711,0.077232999
497,11.9,13.6,29.1,31.6,,0.0361154,0.074352206
498,9.4,14.2,29.1,31.6,,0.067999456,0.097735788
499,12.0,11.3,29.1,31.6,,0.053251,0.104069102
500,10.2,11.7,29.1,31.6,,0.112485939,0.0
501,11.5,10.4,29.1,31.6,,0.12105072,0.071890726
502,12.7,13.6,29.1,31.6,,0.0,0.0
503,13.2,12.8,29.1,31.6,,0.0470013,0.092816039
504,13.7,16.9,29.1,31.6,,0.0,0.0
505,11.9,13.0,29.1,31.6,,0.0614628,0.0605034
506,14.8,16.7,29.1,31.6,,0.0,0.0
507,12.3,13.5,29.1,31.6,,0.0399245,0.074254485
508,11.2,13.1,29.1,31.6,,0.070172976,0.08951049
509,11.3,12.6,29.1,31.6,,0.0,0.0
510,13.6,13.6,29.1,31.6,,0.0,0.0
511,13.5,14.2,29.1,31.6,,0.0,0.0
512,11.8,12.9,29.1,31.6,,0.078099374,0.123929174
513,12.9,12.6,29.1,31.6,,0.116396368,0.077748406
514,16.8,13.7,29.1,31.6,,0.0,0.0
515,13.2,13.8,29.1,31.6,,0.0311701,0.065887004
516,14.9,16.3,29.1,31.6,,0.0,0.0
517,16.2,16.2,29.1,31.6,,0.0,0.0
518,11.6,10.2,29.1,31.6,,0.0,0.0
519,14.0,14.5,29.1,31.6,,0.0,0.0
520,11.6,12.3,29.1,31.6,,0.0,0.0
521,13.9,14.9,29.1,31.6,,0.0,0.0
522,13.2,14.0,29.1,31.6,,0.1345201,0.133067199
523,12.0,13.2,29.1,31.6,,0.121362169,0.098400984
524,12.7,13.6,29.1,31.6,,0.0367444,0.073542931
525,12.3,12.9,29.1,31.6,,0.0,0.0
526,11.9,12.3,29.1,31.6,,0.0,0.0
527,12.5,12.6,29.1,31.6,,0.073924036,0.114652603
528,13.4,14.3,29.1,31.6,,0.0,0.0
529,13.3,14.5,29.1,31.6,,0.0,0.0
530,13.5,15.9,29.1,31.6,,0.09410879,0.0
531,12.5,11.9,29.1,31.6,,0.0371361,0.0
532,12.2,12.4,29.1,31.6,,0.072659633,0.0292714
533,10.4,11.6,29.1,31.6,,0.0236449,0.0333663
534,12.4,12.3,29.1,31.6,,0.110204981,0.083855098
535,14.7,15.8,29.1,31.6,,0.0,0.0
536,13.3,13.0,29.1,31.6,,0.0,0.049157
537,10.5,13.1,29.1,31.6,,0.066006601,0.066700017
538,13.4,14.6,29.1,31.6,,0.0,0.0
539,11.2,12.1,29.1,31.6,,0.0,0.0
540,10.3,12.6,29.1,31.6,,0.072974058,0.0
541,10.5,13.2,29.1,31.6,,0.067924235,0.0286538
542,12.0,11.4,29.1,31.6,,0.0,0.0
543,14.8,15.5,29.1,31.6,,0.0,0.101812258
544,13.1,14.8,29.1,31.6,,0.0,0.0
545,11.8,13.9,29.1,31.6,,0.092915215,0.144794633
546,7.2,8.1,23.6,23.8,19.599999999999994,0.0588081,0.0553651
547,8.4,8.4,23.6,23.8,19.599999999999994,0.0486284,0.0533865
548,11.5,11.3,23.6,23.8,19.599999999999994,0.0,0.0
549,8.3,8.3,23.6,23.8,19.599999999999994,0.073711523,0.069667962
550,7.6,7.7,23.6,23.8,19.599999999999994,0.089264081,0.108837614
551,7.1,7.5,26.8,29.3,23.700000000000003,0.099751867,0.114795315
552,8.8,11.6,26.8,29.3,23.700000000000003,0.0,0.0
553,8.6,10.0,26.8,29.3,23.700000000000003,0.095694925,0.09481032
554,8.3,8.9,26.8,29.3,23.700000000000003,0.0,0.168293504
555,8.5,9.4,26.8,29.3,23.700000000000003,0.0,0.0
556,10.8,9.9,26.8,29.3,23.700000000000003,0.065372295,0.044194
557,5.3,6.6,26.8,29.3,23.700000000000003,0.427188153,0.32197231
558,8.8,9.6,26.8,29.3,23.700000000000003,0.143163923,0.0
559,7.8,7.6,26.8,29.3,23.700000000000003,0.147174254,0.141699927
560,8.5,8.5,26.8,29.3,23.700000000000003,0.0378122,0.0357063
561,8.1,11.0,26.8,29.3,23.700000000000003,0.184877057,0.08583691
562,9.9,9.5,26.8,29.3,23.700000000000003,0.0,0.0
563,8.1,9.4,26.8,29.3,23.700000000000003,0.0,0.0
564,8.3,9.5,26.8,29.3,23.700000000000003,0.0365889,0.0473684
565,8.4,10.5,26.8,29.3,23.700000000000003,0.0,0.0
566,9.9,9.0,26.8,29.3,23.700000000000003,0.17316767,0.255732674
567,8.6,8.5,26.8,29.3,23.700000000000003,0.0,0.0
568,10.1,11.1,26.8,29.3,23.700000000000003,0.0,0.116890707
569,8.6,9.4,26.8,29.3,23.700000000000003,0.0,0.0
570,8.3,8.6,26.8,29.3,23.700000000000003,0.076350449,0.076657723
571,7.8,7.9,26.8,29.3,23.700000000000003,0.0,0.0
572,7.8,9.0,26.8,29.3,23.700000000000003,0.076283469,0.155183116
573,8.5,9.9,26.8,29.3,23.700000000000003,0.119911266,0.176688851
574,8.6,9.8,26.8,29.3,23.700000000000003,0.0,0.0
575,10.1,9.5,26.8,29.3,23.700000000000003,0.121691512,0.123243776
576,7.9,8.8,26.8,29.3,23.700000000000003,0.0380127,0.0
577,8.9,7.7,26.8,29.3,23.700000000000003,0.088739019,0.0
578,8.0,9.6,26.8,29.3,23.700000000000003,0.170356542,0.143655644
579,6.7,6.4,26.8,29.3,23.700000000000003,0.079352484,0.077335533
580,8.2,12.1,26.8,29.3,23.700000000000003,0.125266191,0.129332644
581,9.8,10.5,26.8,29.3,23.700000000000003,0.0,0.0
582,8.1,8.3,26.8,29.3,23.700000000000003,0.0,0.0
583,6.0,5.5,26.8,29.3,23.700000000000003,0.158440941,0.0515716
584,11.3,10.8,26.8,29.3,23.700000000000003,0.0,0.0
585,11.2,11.0,26.8,29.3,23.700000000000003,0.177574835,0.124700718
586,9.2,12.2,26.8,29.3,23.700000000000003,0.0,0.0
587,7.7,9.5,26.8,29.3,23.700000000000003,0.0,0.0
588,8.5,9.2,26.8,29.3,23.700000000000003,0.0,0.0
589,8.2,8.2,26.8,29.3,23.700000000000003,0.0,0.0
590,8.8,10.2,26.8,29.3,23.700000000000003,0.157927985,0.080560702
591,6.6,6.0,26.8,29.3,23.700000000000003,0.098386462,0.180407721
592,9.5,8.7,26.8,29.3,23.700000000000003,0.076882664,0.143650642
593,8.6,8.4,26.8,29.3,23.700000000000003,0.207576544,0.287990784
594,10.1,11.2,26.8,29.3,23.700000000000003,0.098667982,0.09936407
595,9.0,10.1,28.1,31.1,23.200000000000003,0.104165117,0.134987176
596,11.0,11.4,28.1,31.1,23.200000000000003,0.0,0.0
597,8.8,10.0,28.1,31.1,23.200000000000003,0.0564366,0.0593789
598,7.2,9.4,28.1,31.1,23.200000000000003,0.0554221,0.0560099
599,7.9,8.2,28.1,31.1,23.200000000000003,0.145391102,0.148279953
600,9.0,11.3,28.1,31.1,23.200000000000003,0.0577768,0.089731702
601,9.6,11.4,28.1,31.1,23.200000000000003,0.198098257,0.205803663
602,9.6,12.2,28.1,31.1,23.200000000000003,0.0,0.0
603,8.6,10.6,28.1,31.1,23.200000000000003,0.073416049,0.0
604,7.4,7.4,28.1,31.1,23.200000000000003,0.113392659,0.10035027
605,8.9,10.5,28.1,31.1,23.200000000000003,0.086447858,0.12022482
606,9.0,11.5,28.1,31.1,23.200000000000003,0.185185185,0.0
607,8.9,10.8,28.1,31.1,23.200000000000003,0.145772595,0.075125836
608,8.5,8.7,28.1,31.1,23.200000000000003,0.0526025,0.133102622
609,7.4,8.9,28.1,31.1,23.200000000000003,0.111931945,0.0763184
610,8.7,8.5,28.1,31.1,23.200000000000003,0.083188791,0.10265025
611,8.7,10.6,28.1,31.1,23.200000000000003,0.0,0.0
612,9.0,11.1,28.1,31.1,23.200000000000003,0.0,0.0
613,6.9,8.3,28.1,31.1,23.200000000000003,0.076621013,0.086168104
614,8.6,10.8,28.1,31.1,23.200000000000003,0.181279836,0.185655053
615,8.7,10.8,28.1,31.1,23.200000000000003,0.150988978,0.0505842
616,7.5,8.1,28.1,31.1,23.200000000000003,0.127647468,0.169682104
617,9.5,10.1,28.1,31.1,23.200000000000003,0.163167628,0.171703297
618,9.1,10.5,28.1,31.1,23.200000000000003,0.0,0.0
619,8.6,10.7,28.1,31.1,23.200000000000003,0.087570786,0.0585103
620,8.3,10.3,28.1,31.1,23.200000000000003,0.134102186,0.0458379
621,9.3,10.6,28.1,31.1,23.200000000000003,0.14412337,0.074951282
622,9.5,11.6,28.1,31.1,23.200000000000003,0.074966265,0.076742044
623,8.9,11.6,28.1,31.1,23.200000000000003,0.081287596,0.112622125
624,9.5,10.8,28.1,31.1,23.200000000000003,0.0,0.0
625,9.2,11.5,28.1,31.1,23.200000000000003,0.072181319,0.0
626,7.5,8.6,28.1,31.1,23.200000000000003,0.21961348,0.139250831
627,9.5,11.1,28.1,31.1,23.200000000000003,0.0,0.0
628,9.2,11.2,28.1,31.1,23.200000000000003,0.0526427,0.0
629,9.1,13.0,28.1,31.1,23.200000000000003,0.0,0.0
630,9.5,11.8,28.1,31.1,23.200000000000003,0.0,0.0
631,8.8,11.1,28.1,31.1,23.200000000000003,0.0596647,0.0403845
632,9.3,12.4,28.1,31.1,23.200000000000003,0.0339041,0.0354434
633,7.3,9.0,28.1,31.1,23.200000000000003,0.066302006,0.101639789
634,9.0,10.2,28.1,31.1,23.200000000000003,0.102574623,0.104242677
635,9.0,11.1,28.1,31.1,23.200000000000003,0.154870683,0.13052104
636,8.3,10.4,28.1,31.1,23.200000000000003,0.0,0.0455685
637,9.2,13.0,28.1,31.1,23.200000000000003,0.0,0.0457436
638,8.2,10.5,28.1,31.1,23.200000000000003,0.155581486,0.077154541
639,7.1,7.7,28.1,31.1,23.200000000000003,0.082832645,0.090131874
640,9.0,9.1,28.1,31.1,23.200000000000003,0.123373018,0.109038372
641,6.0,8.3,28.1,31.1,23.200000000000003,0.102743245,0.120411325
642,9.2,9.8,28.1,31.1,23.200000000000003,0.07593591,0.058887
643,7.6,8.4,28.1,31.1,23.200000000000003,0.168206421,0.16880989
644,9.1,10.4,28.1,31.1,23.200000000000003,0.09691203,0.099541206
645,8.7,11.7,28.1,31.1,23.200000000000003,0.0,0.0611883
646,8.7,10.1,28.1,31.1,23.200000000000003,0.084283868,0.11628245
647,9.1,9.5,28.1,31.1,23.200000000000003,0.07732158,0.082248115
648,8.3,9.8,28.1,31.1,23.200000000000003,0.0330557,0.068170973
649,7.5,9.3,28.1,31.1,23.200000000000003,0.092299172,0.063720649
650,6.9,10.1,28.1,31.1,23.200000000000003,0.116736438,0.113646695
651,7.3,7.0,28.1,31.1,23.200000000000003,0.128823722,0.121606597
652,9.4,10.0,28.1,31.1,23.200000000000003,0.072300699,0.093763772
653,9.0,10.5,28.1,31.1,23.200000000000003,0.104749335,0.109521828
654,9.4,10.0,28.1,31.1,23.200000000000003,0.13403079,0.139308278
655,9.0,10.5,28.1,31.1,23.200000000000003,0.204404926,0.157620974
656,9.0,11.2,28.1,31.1,23.200000000000003,0.080134626,0.168095478
657,9.2,11.1,28.1,31.1,23.200000000000003,0.069122831,0.0
658,9.5,11.2,28.1,31.1,23.200000000000003,0.065457878,0.138226553
659,8.3,10.2,28.1,31.1,23.200000000000003,0.157529931,0.161303331
660,8.9,11.4,28.1,31.1,23.200000000000003,0.183879865,0.063979527
661,7.9,11.4,28.1,31.1,23.200000000000003,0.150520802,0.177106087
662,9.1,10.8,28.1,31.1,23.200000000000003,0.13397642,0.103167234
663,8.8,11.3,28.1,31.1,23.200000000000003,0.112723686,0.116979587
664,9.1,10.2,28.1,31.1,23.200000000000003,0.134698276,0.136995685
665,8.3,10.4,28.1,31.1,23.200000000000003,0.094224065,0.078173859
666,9.7,9.6,28.1,31.1,23.200000000000003,0.074999866,0.064761247
667,8.7,10.6,28.1,31.1,23.200000000000003,0.0449236,0.0467683
668,8.9,10.7,28.1,31.1,23.200000000000003,0.119911266,0.121021421
669,9.1,12.0,28.1,31.1,23.200000000000003,0.061177,0.062964362
670,9.6,10.9,28.1,31.1,23.200000000000003,0.0,0.0
671,11.0,12.1,28.1,31.1,23.200000000000003,0.0,0.0
672,9.2,10.5,28.1,31.1,23.200000000000003,0.334728033,0.349833829
673,8.2,10.1,28.1,31.1,23.200000000000003,0.089785413,0.092033009
674,9.9,11.0,28.1,31.1,23.200000000000003,0.185322461,0.126119309
675,9.0,10.8,28.1,31.1,23.200000000000003,0.088200174,0.082490101
676,9.4,12.7,28.1,31.1,23.200000000000003,0.103712923,0.091213135
677,9.8,12.0,28.1,31.1,23.200000000000003,0.0,0.041232
678,9.6,10.7,28.1,31.1,23.200000000000003,0.105543549,0.1366459
679,9.1,10.6,28.1,31.1,23.200000000000003,0.0,0.0
680,9.4,9.9,28.1,31.1,23.200000000000003,0.0,0.0
681,9.1,10.1,28.1,31.1,23.200000000000003,0.0448793,0.0
682,9.5,12.2,28.1,31.1,23.200000000000003,0.0,0.0
683,9.2,12.5,28.1,31.1,23.200000000000003,0.1902105,0.153711023
684,8.6,9.6,28.1,31.1,23.200000000000003,0.110431345,0.126896922
685,8.9,11.9,28.1,31.1,23.200000000000003,0.0,0.0
686,9.7,12.7,28.1,31.1,23.200000000000003,0.073710979,0.101832994
687,8.9,12.6,28.1,31.1,23.200000000000003,0.169649673,0.173746851
688,9.2,10.5,28.1,31.1,23.200000000000003,0.112151629,0.0577801
689,8.9,10.5,28.1,31.1,23.200000000000003,0.137230685,0.0
690,8.8,10.3,28.1,31.1,23.200000000000003,0.180115274,0.0603391
691,9.5,10.6,28.1,31.1,23.200000000000003,0.068554192,0.070982396
692,8.9,10.5,28.1,31.1,23.200000000000003,0.102965404,0.0353726
693,7.9,8.5,28.1,31.1,23.200000000000003,0.091092746,0.104388522
694,8.7,10.5,28.1,31.1,23.200000000000003,0.134910285,0.10348906
695,9.2,11.7,28.1,31.1,23.200000000000003,0.085158275,0.125835407
696,8.4,9.6,28.1,31.1,23.200000000000003,0.077232005,0.0256852
697,9.7,13.9,31.4,33.6,,0.116373793,0.085149864
698,10.0,10.3,31.4,33.6,,0.133784111,0.10811629
699,10.2,10.5,31.4,33.6,,0.10312069,0.097712311
700,10.8,12.1,31.4,33.6,,0.225784601,0.11554015
701,11.3,13.7,31.4,33.6,,0.158065281,0.082815735
702,10.0,10.4,31.4,33.6,,0.138207449,0.12453494
703,10.6,12.6,31.4,33.6,,0.066339392,0.06663113
704,10.9,13.4,31.4,33.6,,0.149670724,0.0500826
705,10.2,9.8,31.4,33.6,,0.077073271,0.078920369
706,9.8,12.4,31.4,33.6,,0.080705184,0.094991364
707,9.4,11.9,31.4,33.6,,0.0372689,0.0
708,11.8,12.5,31.4,33.6,,0.0,0.0
709,10.3,13.0,31.4,33.6,,0.0,0.0
710,10.1,12.9,31.4,33.6,,0.0313058,0.0606116
711,9.5,13.1,31.4,33.6,,0.100036013,0.080855451
712,9.6,14.7,31.4,33.6,,0.115919629,0.075072257
713,9.5,10.0,31.4,33.6,,0.11778563,0.117315814
714,10.4,12.5,31.4,33.6,,0.127286922,0.095252115
715,9.5,10.3,31.4,33.6,,0.142348754,0.141322781
716,9.7,10.2,31.4,33.6,,0.075611318,0.093070646
717,10.4,12.2,31.4,33.6,,0.082815735,0.085995614
718,10.1,10.2,31.4,33.6,,0.106702234,0.0521356
719,10.3,13.9,31.4,33.6,,0.0,0.0
720,10.4,11.0,31.4,33.6,,0.173678954,0.132013201
721,10.7,11.4,31.4,33.6,,0.0482393,0.0
722,9.9,13.4,31.4,33.6,,0.0596712,0.059561
723,10.8,14.8,31.4,33.6,,0.0574391,0.0598784
724,10.6,13.3,31.4,33.6,,0.0302865,0.0310337
725,7.9,8.6,31.4,33.6,,0.194158992,0.218150087
726,9.6,12.4,31.4,33.6,,0.0568658,0.0406609
727,10.3,12.8,31.4,33.6,,0.051053,0.0252022
728,8.7,10.0,31.4,33.6,,0.114454222,0.118501148
729,10.5,13.4,31.4,33.6,,0.101595042,0.082706145
730,11.3,13.1,31.4,33.6,,0.120809423,0.085014392
731,10.9,12.7,31.4,33.6,,0.080729797,0.137483502
732,9.9,12.4,31.4,33.6,,0.069868182,0.068285799
733,9.5,11.3,31.4,33.6,,0.089769293,0.239599868
734,10.4,15.0,31.4,33.6,,0.09375586,0.0475285
735,9.8,12.5,31.4,33.6,,0.0619521,0.0620174
736,9.3,12.3,31.4,33.6,,0.0355227,0.10860908
737,8.9,10.7,31.4,33.6,,0.077617838,0.0461915
738,9.9,11.0,31.4,33.6,,0.12999506,0.106547334
739,10.0,10.4,31.4,33.6,,0.090472005,0.11402942
740,9.5,11.2,31.4,33.6,,0.0266959,0.0
741,11.3,12.2,31.4,33.6,,0.07274432,0.067818624
742,10.9,10.8,31.4,33.6,,0.053904,0.090737515
743,11.1,15.1,31.4,33.6,,0.130067201,0.087767416
744,11.2,12.2,31.4,33.6,,0.068711731,0.0541272
745,10.0,10.5,31.4,33.6,,0.097673934,0.094276265
746,9.5,11.1,31.4,33.6,,0.085236959,0.0214353
747,10.6,15.6,31.4,33.6,,0.096786682,0.098019996
748,10.0,11.6,31.4,33.6,,0.081857622,0.0277262
749,7.8,7.7,31.4,33.6,,0.064238912,0.089229333
750,10.2,11.8,31.4,33.6,,0.0521716,0.026094
751,9.7,14.0,31.4,33.6,,0.0577768,0.071883491
752,10.2,11.6,31.4,33.6,,0.070982396,0.0
753,9.1,11.8,31.4,33.6,,0.0422753,0.0421567
754,10.0,12.4,31.4,33.6,,0.0,0.169836957
755,11.0,11.6,31.4,33.6,,0.0501655,0.0
756,10.2,14.1,31.4,33.6,,0.0465095,0.095593156
757,10.2,12.5,31.4,33.6,,0.0585172,0.0589727
758,9.5,12.6,31.4,33.6,,0.102986612,0.0526039
759,10.7,12.6,31.4,33.6,,0.079013906,0.08046347
760,9.8,9.4,31.4,33.6,,0.096660968,0.077640679
761,10.4,12.7,31.4,33.6,,0.116776956,0.078027466
762,10.3,12.2,31.4,33.6,,0.075568654,0.0
763,9.3,10.0,31.4,33.6,,0.0,0.0
764,11.1,14.2,31.4,33.6,,0.115291495,0.119717467
765,10.0,13.7,31.4,33.6,,0.069847035,0.140805407
766,10.3,14.0,31.4,33.6,,0.11572065,0.180364336
767,9.6,9.9,31.4,33.6,,0.104999869,0.126106679
768,10.0,12.7,31.4,33.6,,0.0418445,0.0421816
769,10.2,11.4,31.4,33.6,,0.067724677,0.067830334
770,10.4,10.8,31.4,33.6,,0.0,0.0
771,11.1,13.6,31.4,33.6,,0.0431686,0.0
772,10.5,10.4,31.4,33.6,,0.117305493,0.0290799
773,9.5,13.0,31.4,33.6,,0.0,0.0
774,10.2,13.4,31.4,33.6,,0.0,0.0
775,7.9,6.9,31.4,33.6,,0.0569629,0.116603242
776,10.6,10.8,31.4,33.6,,0.0,0.065989178
777,10.4,12.8,31.4,33.6,,0.0,0.0
778,9.7,11.9,31.4,33.6,,0.12192824,0.121028744
779,10.9,14.3,31.4,33.6,,0.0622355,0.064057395
780,9.7,11.5,31.4,33.6,,0.083121681,0.102164969
781,10.8,13.9,31.4,33.6,,0.0614081,0.095084149
782,10.7,12.2,31.4,33.6,,0.0,0.0
783,9.6,10.9,31.4,33.6,,0.066467265,0.112814066
784,9.9,10.9,31.4,33.6,,0.0354547,0.0360386
785,9.9,11.5,31.4,33.6,,0.043712,0.090102266
786,10.2,11.8,31.4,33.6,,0.0360672,0.0359195
787,10.8,14.5,31.4,33.6,,0.0406702,0.0
788,9.3,10.6,31.4,33.6,,0.089944235,0.05973
789,9.3,11.6,30.4,36.4,29.400000000000006,0.265076209,0.142653352
790,9.0,10.1,30.4,36.4,29.400000000000006,0.0,0.0
791,8.8,9.1,30.4,36.4,29.400000000000006,0.070382883,0.144206504
792,8.7,11.6,30.4,36.4,29.400000000000006,0.155690487,0.080019205
793,9.1,11.7,30.4,36.4,29.400000000000006,0.0,0.0
794,7.4,10.0,30.4,36.4,29.400000000000006,0.115035086,0.039
795,7.9,9.5,30.4,36.4,29.400000000000006,0.091275576,0.127999518
796,8.0,9.1,30.4,36.4,29.400000000000006,0.114129194,0.151406185
797,7.9,9.4,30.4,36.4,29.400000000000006,0.041024,0.080697224
798,8.0,9.5,30.4,36.4,29.400000000000006,0.0,0.0
799,8.4,10.1,30.4,36.4,29.400000000000006,0.098609605,0.197355437
800,8.5,10.0,30.4,36.4,29.400000000000006,0.0,0.0
801,9.4,10.7,30.4,36.4,29.400000000000006,0.0,0.10205123
802,8.5,8.9,30.4,36.4,29.400000000000006,0.0479547,0.147304331
803,9.0,10.7,30.4,36.4,29.400000000000006,0.217959895,0.227617602
804,7.8,10.6,30.4,36.4,29.400000000000006,0.163025758,0.108654316
805,9.0,10.4,30.4,36.4,29.400000000000006,0.159235669,0.162548765
806,9.3,11.3,30.4,36.4,29.400000000000006,0.083139342,0.0
807,8.4,10.4,30.4,36.4,29.400000000000006,0.080645161,0.082898118
808,8.2,10.2,30.4,36.4,29.400000000000006,0.0,0.107688994
