,FFRPTH11,FFRPTH16,FSRPTH11,FSRPTH16,PC_FFRSALES07,PC_FFRSALES12,PC_FSRSALES07,PC_FSRSALES12
713,0.471142521,0.656968559,0.753828033,0.750821211,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
714,0.644920403,0.718720504,0.602491429,0.606149823,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
715,0.806642942,0.847936687,1.091340451,1.059920859,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
716,0.620012804,0.710275979,0.645216576,0.573119238,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
717,0.910973085,0.988949564,0.455486542,0.6019693,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
718,0.800266756,0.938440885,0.493497833,0.625627256,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
719,0.641100361,0.424834618,0.874227765,0.788978576,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
720,0.607876341,0.616061606,0.607876341,0.616061606,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
721,0.675349735,0.695237622,0.916546068,1.092516264,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
722,0.805561357,0.684951904,0.507205299,0.684951904,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
723,0.703628714,0.748480584,0.574390787,0.583814856,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
724,0.636016718,0.496539739,0.75716276,0.651708407,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
725,0.660140571,0.78091408,0.663670735,0.777752485,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
726,0.526009013,0.582805871,0.511792553,0.447269622,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
727,0.536056158,0.403235969,0.331844288,0.403235969,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
728,0.754051343,0.792086618,0.700190533,0.723480691,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
729,0.528294219,0.558266479,0.426699177,0.454883798,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
730,0.857746904,0.910868483,0.628209,0.680115134,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
731,0.592018514,0.824901012,0.861117839,0.71491421,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
732,0.768550002,0.77390572,0.535656062,0.614572189,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
733,0.718154343,0.688849621,0.807923636,0.658899638,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
734,0.421901369,0.427756654,0.796924808,0.617870722,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
735,0.650497166,0.620174269,0.991233776,0.89925269,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
736,0.390749885,0.398233292,0.461795318,0.217218159,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
737,0.903189388,0.884237477,0.705616709,0.686273863,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
738,0.701973325,0.745831336,0.779970361,0.692557669,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
739,0.607454893,0.760196131,0.723776043,0.87422555,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
740,0.213566833,0.281092684,0.694092207,0.68995477,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
741,0.743608603,0.840539918,0.608223341,0.616532948,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
742,0.700751961,0.653310105,0.763639957,0.798490128,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
743,0.541946672,0.460778936,0.433557338,0.416895228,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
744,0.542059214,0.595399188,0.67184804,0.64179393,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
745,0.851628905,0.88132419,0.693594675,0.778573653,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
746,0.873678827,0.835977021,0.575349472,0.578753322,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
747,1.064653504,0.980199961,0.774293457,0.784159969,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
748,0.573003356,0.582249702,0.46385986,0.526797349,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
749,0.685215058,0.734426049,0.877931793,0.857974357,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
750,0.626059737,0.756725726,0.652145559,0.547973802,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
751,0.476658193,0.503184439,0.361104691,0.431300947,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
752,0.567859171,0.711794434,0.709823964,0.711794434,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
753,0.591853559,0.505880865,0.570715931,0.548037604,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
754,0.329978551,0.339673913,0.659957103,0.339673913,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
755,0.501655463,0.615984806,0.652152102,0.821313074,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
756,0.372075717,0.286779467,0.325566253,0.4301692,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
757,0.175551524,0.294863478,0.468137398,0.648699652,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
758,0.61791967,0.631246712,0.720906282,0.683850605,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
759,0.553097345,0.241390409,0.474083439,0.563244287,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
760,0.62829629,0.680849031,0.676626774,0.692793751,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
761,0.272479564,0.234082397,0.77851304,0.624219725,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
762,0.755686541,0.55507097,0.528980579,0.713662675,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
763,0.580474934,0.563531464,0.474934037,0.563531464,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
764,0.269013489,0.3591524,0.960762461,0.718304801,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
765,0.454005727,0.598422979,0.593699797,0.704027035,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
766,0.520742927,0.541093008,0.752184227,0.661335899,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
767,0.648749189,0.764058113,0.708749114,0.715840853,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
768,0.753201105,0.843632682,0.251067035,0.337453073,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
769,0.519222521,0.587862892,0.632096982,0.633083115,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
770,0.333842045,0.439174352,0.333842045,0.243985751,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
771,0.38851716,0.304453723,0.474854306,0.565414057,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
772,0.703832957,0.55251832,1.055749435,1.192276375,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
773,0.612600726,0.530452814,0.659723858,0.723344746,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
774,0.377002828,0.375692683,0.659754948,0.375692683,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
775,0.683554254,0.742020628,0.68925054,0.704919597,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
776,0.505976852,0.659891778,0.316235532,0.395935067,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
777,0.800533689,0.558035714,0.266844563,0.279017857,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
778,0.853497678,0.896712969,0.709400667,0.797689451,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
779,0.560119492,0.448401768,0.74682599,0.768688745,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
780,0.831216809,0.826607473,0.849688294,0.789456575,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
781,0.736897049,0.855757345,0.583376831,0.570504897,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
782,0.0,0.0,0.708884688,0.489356496,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
783,0.365569957,0.483488856,0.48188767,0.46737256,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
784,0.390001773,0.396424968,0.425456479,0.396424968,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
785,0.713963078,0.675766996,0.713963078,0.840954483,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
786,0.613142898,0.431034483,0.50494121,0.502873563,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
787,0.813404913,0.705364923,0.976085896,0.954317248,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
788,0.539665407,0.597300203,0.7795167,0.657030223,652.9673208633851,611.2947785655747,565.7680267281311,617.435699140779
789,0.397614314,0.427960057,0.795228628,0.855920114,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
790,0.75112669,0.538213132,0.500751127,0.538213132,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
791,0.351914414,0.288413007,1.478040541,1.730478045,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
792,0.778452437,0.720172841,0.544916706,0.720172841,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
793,0.0,0.354924579,0.6663335,1.064773736,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
794,0.191725143,0.234000234,0.306760229,0.312000312,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
795,0.608503841,0.632468207,0.798661292,0.805644026,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
796,0.304344518,0.30281237,0.72281823,0.529921647,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
797,0.41023958,0.40348612,0.984574992,0.928018076,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
798,0.382573765,0.332794523,0.573860648,0.665589046,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
799,0.493048023,0.394710874,0.838181639,0.789421749,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
800,0.06680473,0.204262273,0.534437838,0.612786818,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
801,0.596302922,0.408204919,0.596302922,0.816409838,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
802,0.767275692,0.68742021,1.007049345,0.736521654,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
803,0.653879686,0.606980273,1.162452775,0.986342944,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
804,0.434735355,0.380290107,0.706444952,0.760580214,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
805,0.909918107,0.882407579,1.069153776,0.975292588,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
806,0.581975391,0.789196773,0.748254074,0.701508243,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
807,0.241935484,0.414490591,1.290322581,0.9118793,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
808,0.643984115,0.538444971,0.751314801,0.323066983,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
809,1.265441398,1.225114855,0.903886713,1.102603369,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
810,0.555000555,0.5100017,1.554001554,1.360004533,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
811,0.550055006,0.55042764,0.713034266,0.719789991,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
812,0.348351138,0.528293027,0.696702276,0.645691477,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
813,0.517204224,0.570172834,0.660872064,0.67708024,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
814,0.342075257,0.337040782,0.798175599,0.449387709,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
815,0.363856883,0.497203232,0.727713766,0.372902424,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
816,0.340444848,0.347443396,0.737630504,0.636979559,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
817,0.748932771,0.858044164,0.898719325,0.858044164,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
818,0.830515513,1.169317119,1.838998636,1.695509822,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
819,0.697681794,0.723858372,0.813962093,0.806585043,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
820,0.496869721,0.62774639,0.794991553,1.046243984,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
821,0.3339854,0.350245172,0.8588196,1.00070049,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
822,0.434728605,0.378907483,0.807353124,1.073571203,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
823,0.280609859,0.490196078,0.748292957,0.68627451,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
824,0.406834825,0.574712644,1.084892867,1.005747126,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
825,0.321543408,0.555000555,1.071811361,0.888000888,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
826,0.160269252,0.081320647,0.961615514,0.89452712,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
827,0.736851801,0.563380282,0.736851801,0.469483568,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
828,0.323373432,0.198675497,0.646746863,0.662251656,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
829,0.354170356,0.367208299,0.708340712,0.642614523,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
830,0.172691688,0.465305648,0.978586231,0.639795266,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
831,0.677323219,0.568504832,0.745055541,0.568504832,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
832,0.49424208,0.454522499,0.74136312,1.060552497,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
833,0.209577701,0.323554789,1.257466206,0.86281277,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
834,0.715819613,0.419683139,1.124859393,1.154128633,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
835,0.425894378,0.287480236,0.709823964,0.718700589,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
836,0.428947852,0.37073653,0.79661744,0.74147306,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
837,0.354879594,0.309437855,1.216730038,1.34089737,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
838,0.600879469,0.463708028,0.491628656,0.49098497,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
839,0.587751264,0.715386309,0.822851769,0.825445741,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
840,0.688241543,0.750172199,1.017400542,1.016142342,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
841,0.337609723,0.245290424,0.771679367,0.735871272,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
842,0.288544773,0.294782352,0.577089545,0.393043136,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
843,0.454781705,0.594726756,1.104469854,0.859049759,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
844,0.53439838,0.609472951,1.040670529,0.98676573,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
845,0.733703145,0.748084723,0.733703145,0.829202343,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
846,0.351679269,0.26814444,0.703358537,0.625670361,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
847,0.33825685,0.350631136,0.789265983,0.584385227,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
848,0.256607647,0.33932813,0.769822941,0.593824228,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
849,0.317783145,0.189945549,0.508453032,0.63315183,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
850,0.489106269,0.405295866,0.444642063,0.540394488,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
851,0.601286754,0.573169628,0.481029403,0.663670096,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
852,0.512782946,0.547808765,0.65929236,0.522908367,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
853,0.133084908,0.265886732,0.399254725,0.531773465,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
854,0.373761914,0.375340152,0.747523827,0.93835038,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
855,0.64970222,0.68189567,1.082837033,0.909194227,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
856,0.372254622,0.38201961,0.992678992,1.146058831,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
857,0.846660395,0.592066311,1.03480715,0.789421749,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
858,0.701409834,0.792466903,0.584508195,0.815774753,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
859,0.703333802,0.79017312,0.844000563,0.79017312,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
860,0.31680659,0.328731098,0.792016474,0.657462196,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
861,0.440722785,0.456472123,0.881445571,0.717313336,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
862,0.748743181,0.774165008,1.283559739,1.327140013,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
863,0.524024508,0.634794684,1.048049016,0.793493354,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
864,0.277700639,0.438084112,0.555401277,0.730140187,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
865,0.737212333,0.775115425,0.776012982,0.789859468,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
866,0.716799863,0.74859905,0.567020787,0.566796424,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
867,0.529829395,0.601355784,1.165624669,1.093374153,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
868,0.198059022,0.60132291,0.792236086,1.202645821,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
869,0.293484641,0.101853738,1.271766778,1.324098594,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
870,0.858750548,0.784678427,0.792692814,0.755616263,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
871,0.584014684,0.59972584,0.584014684,0.4283756,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
872,0.735640301,0.630535095,0.735640301,0.687856467,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
873,0.748923423,0.743678731,0.737909843,0.650718889,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
874,0.39750142,0.232842424,0.624645088,0.756737878,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
875,0.158654609,0.0,0.793273045,0.641333975,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
876,0.717188621,0.484261501,0.796876245,1.049233253,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
877,0.266169816,0.27567195,0.665424541,0.689179876,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
878,0.648563291,0.7371704,0.620364887,0.765523107,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
879,0.407480484,0.385059684,0.471819508,0.425592283,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
880,0.320821303,0.361843593,0.824969064,0.949839432,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
881,0.315756236,0.0,0.78939059,0.77675936,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
882,0.636132316,0.707444493,0.450593723,0.789072704,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
883,0.468033324,0.471653618,0.748853318,0.943307235,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
884,0.332652188,0.489979911,0.950434824,0.930961831,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
885,0.877004931,0.934697732,0.847771433,0.808124081,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
886,0.396510706,0.267558528,0.925191647,0.535117057,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
887,0.537221796,0.702247191,0.997697621,1.014357054,489.04461706906,479.4927804167687,476.7934104357549,534.9619956039581
888,0.599745108,0.474420811,0.974585801,0.869771487,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
889,0.372254622,0.383926286,1.116763866,1.151778858,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
890,0.656559628,0.488609296,0.716246866,0.671837782,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
891,0.812017864,0.854335754,1.218026797,1.067919692,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
892,0.50536043,0.631711939,1.010720861,0.928988146,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
893,0.803159092,0.749727372,0.870089017,0.681570338,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
894,0.601684717,0.518564613,1.002807862,1.244555072,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
895,0.607662626,0.780218461,0.470938535,0.450126035,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
896,0.0,0.756429652,1.083815029,1.134644478,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
897,0.0,0.0,2.493765586,0.886262925,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
898,0.515174223,0.692383778,0.421506182,0.494559842,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
899,0.0,0.374391614,1.113999257,1.497566455,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
900,0.471698113,0.484261501,1.41509434,0.484261501,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
901,0.351864884,0.742666172,1.52474783,0.742666172,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
902,0.637145588,0.659340659,1.274291176,1.098901099,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
903,0.942729201,0.838524197,0.942729201,0.838524197,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
904,0.0,0.0,2.127659574,1.620745543,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
905,0.386366772,0.477246568,0.662343038,0.533393223,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
906,0.459371172,0.410340583,0.969783585,0.846327452,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
907,0.3417635,0.352485019,1.025290499,1.057455058,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
908,0.558971492,0.474158369,0.711418263,0.737579685,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
909,0.125675506,0.129382844,0.628377529,0.646914219,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
910,0.863135227,0.84524487,0.729660708,0.803401065,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
911,0.0,0.0,1.323188885,1.379310345,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
912,0.0,0.39824771,0.71787509,1.59299084,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
913,0.973845298,1.006140929,0.904284919,0.9367519,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
914,0.309693404,0.316906988,0.929080211,0.950720963,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
915,0.619695541,0.648683713,0.538865688,0.864911617,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
916,0.435628612,0.579693342,0.638921964,0.811570679,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
917,0.619051304,0.548009551,0.619051304,0.743727248,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
918,0.652019844,0.73846853,0.538625089,0.653260623,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
919,1.098901099,1.140684411,1.098901099,0.760456274,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
920,0.378931413,0.778816199,1.894657067,0.3894081,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
921,0.50671396,0.650618087,1.14010641,1.040988939,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
922,0.164284541,0.16722408,0.657138163,0.668896321,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
923,1.593625498,0.0,0.796812749,0.0,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
924,0.151308821,0.32615786,0.756544107,0.815394651,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
925,0.0,0.380372765,0.756143667,1.141118296,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
926,0.673627484,0.176056338,1.347254968,1.76056338,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
927,0.778097983,0.690170817,0.634005764,0.690170817,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
928,0.0,0.24764735,1.18119537,0.990589401,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
929,0.510986203,0.0,1.021972407,0.545553737,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
930,0.372467223,0.603363753,0.744934446,0.452522815,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
931,0.369276219,0.106067034,0.527537455,0.583368689,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
932,0.0,0.692520776,1.616553508,1.385041551,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
933,0.750777914,0.706325806,0.765250742,0.762763461,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
934,0.756620429,0.512820513,0.504413619,0.769230769,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
935,0.507035112,0.539519827,0.887311446,0.674399784,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
936,0.0,0.798722045,0.390930414,1.198083067,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
937,0.374181478,0.688637482,0.748362956,0.885391048,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
938,0.573394495,0.625,0.573394495,1.25,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
939,0.415298561,0.436871997,0.389342401,0.474318168,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
940,0.0,0.0,0.928217822,0.64998375,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
941,0.208073242,0.207770621,0.416146484,0.519426553,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
942,0.0,0.355618777,1.448750453,2.844950213,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
943,0.802806851,0.658682635,0.951474786,0.868263473,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
944,0.446520574,0.704175762,0.824345676,0.809802127,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
945,0.318902974,0.415904176,1.195886152,0.998170022,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
946,0.501002004,0.510152025,1.503006012,0.918273646,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
947,0.442575791,0.470477535,0.663863687,0.940955069,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
948,0.54987017,0.485392713,0.610966855,0.66741498,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
949,0.795798186,0.646621403,1.11411746,1.454898157,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
950,0.690091437,0.760641373,0.891368106,0.699790063,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
951,0.68189567,0.899928006,1.36379134,1.439884809,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
952,0.31466331,0.714285714,1.573316551,0.714285714,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
953,0.198275007,0.198019802,1.090512541,1.287128713,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
954,0.304043782,0.373645535,0.547278808,0.685016814,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
955,0.641642605,0.676589986,1.28328521,0.338294993,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
956,0.530410184,0.544860153,0.884016973,1.089720305,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
957,0.305997552,0.253340934,0.795593635,0.823358034,610.8893780654645,608.807173221857,529.1379539937614,562.2985113318856
